slp:resource_uri
fad5ca8a-ad1f-4037-b0cb-da4cc7f6db74
475a9742-b524-49a8-bed6-62e02ebcfcc8
16baaff5-ab7d-437c-9f6d-dbab48f016df
36ee34b4-a429-434b-84c2-aae9dc5f2f28
3133a617-596b-41f8-9695-6c58951b59df
df90ee65-01ff-4b09-bdbe-0639de15c752
11cff1eb-9f88-48a7-bae2-5708e6266922
35f009df-7292-4ca1-8b3e-0f7be5731cd9
fe973e74-bc7c-416f-8873-b9f35c981b29
12f8cbbd-dcb4-4a58-bcf2-49dc264752c4
e39af294-4077-4a96-823a-863b4509a8af
1fac218a-ac26-4dd2-a638-f1a8bbdc553b
214fec63-f53d-4183-8532-eb2d62f1f1b4
433f3108-bd24-4e56-8c49-1d62eb4c8c72
b4382524-7496-4435-9c1d-b9a2009de85c
76567a0b-f4f3-4f3a-a7e3-073caa347de5
8f01d192-4d53-4932-b16a-10bbf8a91b0e
4243b375-5944-4f28-8402-6d72cc76c6fd
cb89be23-9637-4988-8a75-bf7f9082b1be
498a67fb-5ab5-4c99-a034-97a834c74d66
2108729d-befa-46c9-b925-9ae48347d6a3
51e6995b-61b9-4270-ac01-11302ac094f6
66249ebc-3bbf-407f-b411-3289d9639d0c
fa725d63-c63f-4c13-9219-32fc1ae9908b
ad87364a-fd6d-488f-b536-577a8860bf22
d21f7a5f-e288-4790-acb1-81f1f72f7c87
d5ca7310-1618-4c95-83a3-0bd5a214cb47
cf5dbee6-e366-4b06-8e5b-e496e6b1f712
8ed60334-7afa-4192-ac6e-927262aaf53c
47aaab10-c358-437e-a785-6ae1cccd939e
9ad83daf-6923-4e20-9a92-7587b7f9867e
9d5513d4-1f57-4670-96b6-6642260360cd
3b78e985-d6dc-4a41-b484-3316f420adee
4404addb-4b4c-4f88-8510-8cb13595d2f0
37948dc2-6fb1-4326-a1ee-d248233f0a16
b3028f0b-a5fa-441f-bdc0-31c8fb66cc3b
df9b4535-9c2a-473f-aed3-30efb8dd9830
e6b22a71-13ea-432c-8593-566970fa9f10
ebb647be-65b6-4982-8fdd-e02e768c3b56
c4c1f070-8974-4dd2-a689-24355021fba7
b2cca964-d897-414c-a820-3198aa42f13a
98e049d5-bb69-499f-9178-72ef2011cc8e
3bd3f5ef-9b4e-466a-bae1-b29f4a792c20
961a4c0c-a39a-4cf7-a438-1f17a91f8118
97a29948-75d8-41d8-b0a9-6d786244c272
30aee825-9edd-4663-93a0-6a746f181f47
2a4914c7-46e2-4a79-829d-71aaa7efe0b6
5db40eca-0829-4f0d-a5a6-0ae3301618be
fa634f67-5c97-48e0-a517-505fc76954c1
480f0c44-a317-4ccd-9f8a-be0013e92e40
4a2a6d8f-d21b-4112-8431-0e8616baf034
d50ce6ee-d457-4149-acb3-900a30f55ea8
f54abd92-1e89-425c-ab67-9f287c35cad1
a6787cc4-32e4-415b-9f6d-826ee832e30e
5921e293-0968-483b-afa7-9dc0f06a5f5c
51e8d8b5-c5d2-4880-bee8-0d8bcbee22cd
60861c05-72b4-472a-a056-820d4ece2a42
d3fd4120-a697-451e-92c7-25f59e8f1309
5520a083-d9a2-4029-ba0e-7f0bf54df2f6
58d1fb4d-00eb-4459-bd8d-88b5094f1f81
6002e3eb-2cf3-4c04-b2ea-6822d01cf91a
4cc38141-4dc4-4264-a3db-bfd238a59936
fdcb3baa-c7f7-4251-b09a-6196ea505b36
d5d3cac7-e22d-4456-95b9-ce74ce1a8aae
b6a7aafe-4008-4d4b-9bd5-2831691e4690
52304569-096d-45f0-a5ac-a431bbd37918
95aed628-910f-44d1-abe1-ec8709e365d0
83c58048-4fcd-4173-b7cc-a0f030fb8d9c
e539ddda-4a9a-48c7-b1c2-a68d3b8c0fba
471aec21-d5d2-405d-8078-57c0c9b9eea4
9948522f-a306-47fe-8018-9072d6d3e376
3a16e30e-3048-4f78-92b5-963e5952ec1e
9474f1ff-bb51-44cf-b01d-9b0ea16dcb15
cf361cf7-d2b9-4b12-9026-5d5079eb805a
0c12d6e3-7ccb-4473-87b6-2dcee09ebc3b
c69c9498-f93d-4af9-8d22-9d393ad46dd6
6f25c953-ce21-4b5d-9585-533e164d635b
7b0472ac-ee00-41da-9693-0585f04044f9
1fad5841-1fdc-4492-8090-0705ea61d3ea
6f183be6-25c4-46b3-93b8-636c70f6e14c
15eb5277-c794-4b61-8c52-f839037cd704
8d041238-6781-4f14-aa44-521c32a07164
25bf3099-d8b1-41a8-8ed7-7bc9c80e2b9b
b8bfbe08-1ec8-45c7-bb37-ed0cf16d114e
6bc0f274-aaa7-4b11-90f5-8e74018113ba
19012004-884a-4fda-b187-41de0bdd6c73
f464a9bb-de56-402e-b922-7b74b4567a8a
b3c0760c-9510-4fd3-8bd2-06ab1817a0a2
8716b879-0a2d-4ddf-b01b-49ae4d1bfa99
4e61a138-dc1f-4cd5-b6fc-c014cc0f082b
c55fd59d-1824-43e2-9b4c-2ae87d26c88c
355afdca-03df-4965-bb6f-2c18d759c467
9832b251-b882-4027-aebb-1fca80748833
92a3ae5d-7d49-47e2-8bc3-1cb90a0ec580
4aabada3-dc5d-41d8-a1ec-d22889b2c736
48409aa6-52e8-4919-8d32-747e09a33c08
96b662d9-c0e4-40f3-8f4a-e1764bb8ea51
32eb0415-f995-4e57-bec5-28b5ae543be1
60180973-33b9-4e15-becb-4e9e22cda231
7f2c0000-09ee-4c8e-bae3-6cad8129f9e7
711999e1-93de-492d-b753-514d619be17b
4f020023-ff07-461c-9a6b-91ffd0e2b4ed
1cd5e0c1-eb02-47a3-8fc8-8e955ba345bb
1654ccf7-2cd1-4246-834b-68e8ecbf27d3
89a5744a-8af0-49ce-8b1a-720ef6884114
68d7b559-f107-4f2d-82a9-d60ffeffe899
7a42cb6d-10b4-4689-aff8-bdb932663626
2279bddc-29c4-44df-b52f-eddc35743e8e
00827076-7aa9-460c-9f33-a3247d0f925d
79eae6dc-466b-4226-97a3-3464f9acc3ae
188f03c2-ebaa-4f28-bd22-f9f2bbf97df8
60e2674c-e91c-43a5-ac9d-f24fbc59ee0c
08cb98c7-cfa6-410c-a17e-2513d76d55a3
1db480d6-bb5b-42bb-8b32-4fed959f1b52
31686a1f-6ba4-4fef-b692-04aabcb243b4
8ace4012-2174-4796-8a05-9bb5177573d2
5ccecb94-f8fc-4402-9a54-8f7d1171ef60
2afdc6e7-2922-406e-ae2a-037953c5d540
f6556b13-2a3f-4da2-acc6-2503232c790a
94023dbe-f38f-46a9-a163-0d5c1d063822
a8b98218-8f84-420e-8c82-446036caa19e
37a4edd2-320e-4733-a136-8d833ad6bb5d
b95cca2d-7912-4612-abb5-d8735431edc6
63225e06-0977-421e-9dcf-db3092bb2f6f
9daf57b1-1ef5-4a16-8fd3-af9b57acf4fe
5567a75d-4408-413f-8597-c3bfa32f23ca
7db4af6d-362f-4631-8a76-3d5d2ea820ac
3e77841f-5a30-42a9-b984-713132c02471
e77a2b19-3624-47cd-a258-dcd37dbe5bde
c9096b11-17b0-4e89-b1d5-0274d617dbab
5ca81b4e-1f91-4efb-85c1-c3f37b09222a
8029a15d-d16e-4c1b-ba8e-20b0e0dc0baa
2346096f-3f5a-44b6-8cd8-c5c87fb0a7fb
0502e00f-8837-4eac-8cb0-fae914b29b61
05d0b2a1-c483-428c-be3c-de3202d43759
5bbbf712-456e-4339-ad95-bd27d1efb746
6331c6cc-54b4-44af-8c18-97bd4dc8d5a1
bc76c5db-c9d8-430c-8ba9-1c1f46d69fe2
24a398d0-7e33-4153-a6e8-788cda031393
0a6e3bc7-84f9-4283-83ab-be87a02733a1
050db27f-14fa-4a49-a8af-74c6531dc7b0
3a249eee-d1df-4cfe-b16b-4f9b91ac9778
c13dcedb-c624-41f5-92ab-ae729baa6acd
a905800d-21b9-4609-b2ef-2c887ee08721
463968a2-dec6-4714-a7f4-2941eb697919
6448f05e-def9-40e6-ac20-41a38de357de
c270cce8-43ec-4517-bef5-4a74e1f065d3
ea29ccd5-2c0c-4c34-b0dd-89d1884c6053
a090fad7-a626-42bf-9d0a-b56048d2d538
37315b38-c2f6-435f-9276-51e977952f63
de38a4b9-b7d7-427e-98dd-89f3ba044c24
f3e3d169-f91c-47dc-b9db-6e3eb264fbcc
07c9c73b-c440-48a1-86ab-9eba80b4d30c
e50545fe-2e94-40da-9c7c-2fd379f81946
3510fbe6-d9f2-4946-83ab-0c9f74da2ff1
9a750c66-733d-41a2-81a6-00db3690ba8c
