NumeroLegislatura;org:member;org:role;sen:CodigoMandato;sen:UfParlamentar;sen:finishDate;sen:startDate;org:role;resource_uri;org:postIn
55;487a263b-ee4e-4b50-a1d1-98cf4afe321a;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;471;SP;2019-01-31;2015-02-01;793d3961-9514-491b-87f8-16b9a153e21f;3cbf0a1f-c67e-45f1-8f42-d2dec2107244;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;1a9e6740-c471-4e84-bc28-0d8494a816ad;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;499;SC;2019-01-31;2015-02-01;1496bb51-bf36-41a6-a04e-c21b8e6b2f2d;d903af86-73f6-45e4-8539-6645e8af336a;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;1a9e6740-c471-4e84-bc28-0d8494a816ad;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;499;SC;2023-01-31;2019-02-01;b13dd46a-d3e6-43b3-a4d9-32e8cf1a09ba;545140d3-329d-41a5-a5c5-70fd40338717;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;6cea9d09-01b4-4c81-b31d-da59c7d05d93;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;507;PA;2019-01-31;2015-02-01;a0bec70f-0964-4dfe-bdea-63f7ceab7b13;8016628f-dcd1-4ef2-b200-ab68eacdc3f0;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;6cea9d09-01b4-4c81-b31d-da59c7d05d93;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;507;PA;2023-01-31;2019-02-01;84a4ec5b-8ca6-42df-b279-43ca7bb6c970;dd532a1d-73cc-4477-b9cc-852d022df7a7;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;c12eaf15-797a-4b82-9cf0-49d73286f338;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;476;RN;2015-01-31;2011-02-01;6c672259-fdf1-4ef3-81d9-4208ae6b383d;0b4abc32-8aa4-4a69-afbf-b026e5b8b871;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;c12eaf15-797a-4b82-9cf0-49d73286f338;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;476;RN;2019-01-31;2015-02-01;01135fc5-1a60-405a-9b24-38594e2de63c;a42ba5d6-42a1-4190-8739-bbe4b8e9b931;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;4ee85da2-2e19-427d-879a-853052503b96;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;507;PA;2019-01-31;2015-02-01;f38b61df-ccc9-4f64-9b52-6c2b533bef08;55df67e9-caea-48b3-8eb1-d76c89deb05d;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;4ee85da2-2e19-427d-879a-853052503b96;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;507;PA;2023-01-31;2019-02-01;f554c444-f9d4-4868-b3cc-e2f5951299a2;0d2fa34e-ed5a-43b6-84e2-4fa13ea20eaf;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;eaeae990-7b37-46b9-b628-6e56b46359d8;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;468;TO;2015-01-31;2011-02-01;db3e9c5d-6e02-42f6-9738-00c781a38e49;80018633-2282-4dad-8ead-7f3251e3ad18;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;eaeae990-7b37-46b9-b628-6e56b46359d8;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;468;TO;2019-01-31;2015-02-01;7c457ef4-17db-483e-95ba-9d7edddda378;38efaafe-2d1b-42b3-a162-93a49cd42a76;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;93072985-32b9-4d9c-a539-dc270713021f;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;466;SC;2015-01-31;2011-02-01;62fb2db5-12c1-416d-b0bc-025796eb893a;8211abcd-4c26-4e8d-bca6-d8584e1be613;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;93072985-32b9-4d9c-a539-dc270713021f;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;466;SC;2019-01-31;2015-02-01;1b6817dc-55eb-4241-8bd1-187682fe864f;1965552f-408c-4bb0-8c49-99da0297c716;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;6aac961e-3c8a-49ff-860e-113cf7dab92c;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;486;RR;2015-01-31;2011-02-01;77f3cc08-14f4-4057-807b-783522e45f12;b11634f3-8f3f-4816-a7df-0dc9e2f73ad1;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;6aac961e-3c8a-49ff-860e-113cf7dab92c;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;486;RR;2019-01-31;2015-02-01;e8ce6f7e-a34f-402b-b9ba-cb99726d8dfd;99cf7c8e-75fd-43e8-9717-df2c2822172c;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;dcdc616c-4ee6-4640-b71f-af2f6be5eeb8;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;515;RO;2019-01-31;2015-02-01;86b52f63-7314-4a82-b133-28f15c481884;17ab5e5c-5e4b-4117-af29-d000898aefb6;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;dcdc616c-4ee6-4640-b71f-af2f6be5eeb8;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;515;RO;2023-01-31;2019-02-01;0cd7a9b3-d499-4259-b2cd-de47c340198b;174d181b-fe9a-4b99-a583-df040ce7a3f3;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;9532deae-8158-4ac3-9a6c-02a991745d57;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;445;MA;2015-01-31;2011-02-01;c358f4e3-ffad-4e9c-9852-dc9933f77c59;329d9f63-0c29-4a64-95d0-af9e8448a195;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;9532deae-8158-4ac3-9a6c-02a991745d57;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;445;MA;2019-01-31;2015-02-01;5bedb691-2cc9-4f10-8870-08f151067bd8;27bbb86a-30ce-4653-bb97-b34baafd03f3;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;c0a75982-435d-4dd8-910c-3c8da2b8853c;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;483;ES;2015-01-31;2011-02-01;50094802-3aa3-4209-bade-70ecafb9f705;851c8eee-78f2-4671-954a-a8f2081f2ceb;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;c0a75982-435d-4dd8-910c-3c8da2b8853c;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;483;ES;2019-01-31;2015-02-01;ea9b73c6-c089-4501-af78-10a1de2a8727;95955171-0a4f-443d-a8e2-cf99ef694e71;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;a676b763-d3e9-48b6-90f5-7dd3b049964c;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;492;BA;2019-01-31;2015-02-01;2d7a791a-225b-4c83-ab27-ceede9b73086;887c6c0f-d7ed-4dc4-868b-f3abe587d64e;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;a676b763-d3e9-48b6-90f5-7dd3b049964c;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;492;BA;2023-01-31;2019-02-01;d092b0e0-4272-4d9e-8f27-64bb62ccfc58;5f60e280-2e57-4858-a77d-40ffa815b67f;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;2d8bf927-e0ce-451c-95ca-08c52b1a8bec;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;484;AC;2015-01-31;2011-02-01;deab6fd2-689b-4c6c-b90e-42a7d23cd871;2600b73e-d546-478c-86cb-661231a344c0;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;2d8bf927-e0ce-451c-95ca-08c52b1a8bec;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;484;AC;2019-01-31;2015-02-01;29428daf-6f58-4bc3-a5c8-5c6fb9a442f3;37ba4c50-92d6-4aa5-b6f1-52645b04bb52;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;28fd999b-a475-490e-ac1f-28fa87a89f40;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;477;RO;2015-01-31;2011-02-01;dcff60e0-1ff1-435c-83ec-53048490fb12;a9bf53cd-72ca-4052-968f-5535f817707a;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;28fd999b-a475-490e-ac1f-28fa87a89f40;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;477;RO;2019-01-31;2015-02-01;a211b3c7-780d-4683-a6f5-d2de09c62da5;4d142f37-d756-4bf3-a6fd-43f8bb80d2b6;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;e86db083-aac8-4108-af0f-110d4f5b91cc;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;493;AM;2019-01-31;2015-02-01;ec4112b3-559b-4e46-bcdb-8d2e53f203bc;e28aa657-bf20-4297-a640-0b44c37822a3;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;e86db083-aac8-4108-af0f-110d4f5b91cc;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;493;AM;2023-01-31;2019-02-01;51348c18-6c48-4c8c-b50a-26dac82a86dd;4416a1de-26cb-4295-86f5-bfa714844711;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;7b7d158b-4cb4-4ef9-9b0d-37d91c2e5c93;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;513;PB;2019-01-31;2015-02-01;bcec6c43-4839-4760-81b3-596da298e00d;9e9b1e5f-b307-4313-a9ad-3bbd37509aae;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;7b7d158b-4cb4-4ef9-9b0d-37d91c2e5c93;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;513;PB;2023-01-31;2019-02-01;bab10bf6-66a7-4edc-8c7c-38b28c059c21;2b45fef3-48fe-4c9f-91d1-0080f2be32a9;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;68fbb95c-bc63-4790-9376-f40bb65279ce;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;436;RJ;2015-01-31;2011-02-01;ef9dc15f-8dff-4aa0-829b-f4e5d0cfbc8e;f7a7199b-61b2-4ce4-b9db-37c3da9be322;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;68fbb95c-bc63-4790-9376-f40bb65279ce;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;436;RJ;2019-01-31;2015-02-01;e19348df-1ebe-4f70-8595-9101e23b5c67;4f49ea0e-fb9f-442c-83b3-6e24770982fe;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;3afbd364-424e-4be2-aead-8291237b9cf2;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;487;PA;2015-01-31;2011-02-01;e9a3f55f-0434-4ed1-9e89-960f60c88966;5757b3ac-020d-4b8d-a4ac-223c8377d04e;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;3afbd364-424e-4be2-aead-8291237b9cf2;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;487;PA;2019-01-31;2015-02-01;8c7df062-2332-4422-a9dc-b4d6e45085ec;c75477e7-970c-4a62-8b3b-a249ce6a37e9;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;5ac5daf9-e50d-441a-9c82-3d161037b2be;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;461;BA;2015-01-31;2011-02-01;4398f95b-e3e2-4124-a70c-5e654e5051e4;1f3fa248-26d8-4cca-b4fd-92e7ef83a637;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;5ac5daf9-e50d-441a-9c82-3d161037b2be;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;461;BA;2019-01-31;2015-02-01;e16b8ef1-ad54-4164-bc5b-6f27927599e9;4e56a8f2-55bf-4608-ac9f-dbb3248c4521;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;91e6270a-ff85-4e5c-945f-fe14ba6a8138;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;462;RS;2015-01-31;2011-02-01;18fe63d9-86f5-457b-b92b-05cdf376404c;f1e405be-8fc8-4a28-9eeb-11806c31de56;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;91e6270a-ff85-4e5c-945f-fe14ba6a8138;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;462;RS;2019-01-31;2015-02-01;a92da768-e02c-4f95-91e1-9fb7fb52cc58;64cc6dd1-967c-4c5c-9f6c-a910c0673bd1;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;bcc87d5a-abdc-4dcc-93db-6c2ccff97db4;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;492;BA;2019-01-31;2015-02-01;e4dbf9cb-a3b5-4352-be9a-e757a4324c9a;b04aa615-2beb-4527-9787-a9bcdb6b5bee;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;bcc87d5a-abdc-4dcc-93db-6c2ccff97db4;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;492;BA;2023-01-31;2019-02-01;61419373-a355-4ec5-86cb-553d004a3cb3;6f4e501e-23ba-4ba0-9a2e-33fb36b2a32a;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;41b97fb2-fb80-4ded-bd39-ec0edb7814bf;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;471;SP;2015-01-31;2011-02-01;900d93b0-3ae2-4583-b9a8-91d5b113a5ce;740c6f49-0ab2-432c-9f05-509b9c380e86;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;41b97fb2-fb80-4ded-bd39-ec0edb7814bf;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;471;SP;2019-01-31;2015-02-01;52cefdcf-3620-48cd-9fcc-bd81279a8bbd;42427122-f3a8-4b82-950e-d9f84dcba401;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;c80acb03-71f9-4b43-8f77-67e15b18e2b5;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;501;AP;2019-01-31;2015-02-01;bd5840da-0f40-4cae-9cc9-d6b560dbf529;e6ba44fc-cd99-44c4-b58f-ecf1bf525c3a;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;c80acb03-71f9-4b43-8f77-67e15b18e2b5;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;501;AP;2023-01-31;2019-02-01;87a41e61-6b09-4d53-8b9d-8ca38f24395c;76043d33-1ec1-4b97-bf42-6ae913330a02;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;e3486718-e8e8-485d-af8c-9f62eb791a02;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;494;MS;2019-01-31;2015-02-01;16fbe278-4b11-478f-b2b2-eced689ac732;feb0502c-0b4f-4265-8ab0-3c44c3962bd4;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;e3486718-e8e8-485d-af8c-9f62eb791a02;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;494;MS;2023-01-31;2019-02-01;a8c18df7-cebe-45c2-a896-25aa40f060f9;a15ccb33-4a0a-415b-9ef0-419e406cc4ab;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;936b1c11-2ea0-4b6d-8e4c-3d6b03d57795;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;485;SP;2015-01-31;2011-02-01;d3ac6a48-10a2-43d3-be35-9cbf3b89175c;9465e069-2503-4ea0-86c8-990c39064c6f;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;936b1c11-2ea0-4b6d-8e4c-3d6b03d57795;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;485;SP;2019-01-31;2015-02-01;67076939-6cce-4c58-95e6-52716e65ae7d;b33a7fe7-4fdf-4a56-8712-ea8de61dc25e;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;6e1c9945-bff1-4e9d-8b68-d477f9f497d7;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;450;CE;2015-01-31;2011-02-01;99324fd4-32b4-41d4-a326-6f3725dab636;ff111d2d-696c-43a3-8956-07277073802b;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;6e1c9945-bff1-4e9d-8b68-d477f9f497d7;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;450;CE;2019-01-31;2015-02-01;51e115b2-7bb5-4ff7-a0fe-4a2349581800;5657658a-c97e-4f6d-a96d-8f98b87b05fc;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;a4826fa9-dcde-47aa-a4b4-eacfcea6c8f4;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;438;MA;2015-01-31;2011-02-01;d98c469b-482a-4d1a-9755-0145b2540ed4;84246430-e866-419c-860a-28ac82d0ec4b;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;a4826fa9-dcde-47aa-a4b4-eacfcea6c8f4;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;438;MA;2019-01-31;2015-02-01;9084e838-53c8-46e6-9b71-583f97c7a7c2;a2f7c512-f8d4-4d99-9eb8-0d12ea15a3f9;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;6e84ff67-e69d-4ce0-843f-5d0a40ea9dd0;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;482;PA;2015-01-31;2011-02-01;ba453e3e-0a3b-4585-85fe-67681e31d6be;20ccbbfd-7367-49b5-948a-39af9e28b4f0;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;6e84ff67-e69d-4ce0-843f-5d0a40ea9dd0;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;482;PA;2019-01-31;2015-02-01;2ebd8146-20a0-46c5-99f5-cc23470be0e6;9c06858f-8b07-419a-b5a7-4acb1a3ddf47;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;74b9b29c-58f0-4fb3-b7e4-e30eadf55db6;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;448;PE;2015-01-31;2011-02-01;f2b3f45c-7c14-46e6-99d7-4cea75418ebe;23c2ae9c-401c-4754-8e4b-7dfdbca0cfed;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;74b9b29c-58f0-4fb3-b7e4-e30eadf55db6;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;448;PE;2019-01-31;2015-02-01;ebcfb425-9ee6-4885-b2ae-e1cdb85204fa;20a36db1-e992-45ac-aa69-f252a1d97035;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;bdaab8b8-a09e-4049-8e24-3ce09a18d20f;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;506;MT;2019-01-31;2015-02-01;9cd55e95-ad2a-4f26-bb38-cc8e71c50e92;e001f6dc-df2a-4147-a441-54f24cb5b049;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;bdaab8b8-a09e-4049-8e24-3ce09a18d20f;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;506;MT;2023-01-31;2019-02-01;5b0a78b0-505e-4828-9f76-1e8d17da0afb;0dc682fc-fd98-488d-b35a-eb2bf410a34c;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;ba6dafa8-cc3f-4eab-9d5d-4ffb5f816365;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;480;RJ;2015-01-31;2011-02-01;40f33976-f636-4c2a-abf1-dbd3c7c35d8c;e57253ba-d199-40fd-8ee0-dbcf4e47dc89;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;ba6dafa8-cc3f-4eab-9d5d-4ffb5f816365;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;480;RJ;2019-01-31;2015-02-01;d91fdfd4-f3a8-4d1f-9fdc-9e31b3c31956;d4f561c1-9ccc-4ab7-87eb-4ed37799655e;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;279613f4-04d3-4704-a6ba-3f9b21bbe336;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;479;PB;2015-01-31;2011-02-01;4f1fc871-ddb1-4499-ba3b-a610929bdd75;0c28e2a3-b039-43d0-9f53-21313e99dad1;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;279613f4-04d3-4704-a6ba-3f9b21bbe336;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;479;PB;2019-01-31;2015-02-01;ded017e3-ef0a-45e7-8de5-1b759a0e3f57;f1c5ba60-9974-4489-abfa-3c180861f6ac;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;969575c8-03d3-4f1c-bdf8-d95d5235309a;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;459;GO;2015-01-31;2011-02-01;dc294739-c2fe-4057-b63b-b117c2373eb8;af0cee7e-91d9-4857-b5bb-703de7ca8c43;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;969575c8-03d3-4f1c-bdf8-d95d5235309a;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;459;GO;2019-01-31;2015-02-01;1404bcba-6ee7-456f-9b26-c88b77b0b586;e3c7526b-3cd9-49e1-bf12-84648d3e4627;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;93032104-7f52-4009-a858-98fbae3fa253;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;446;MS;2015-01-31;2011-02-01;0f9078e8-78b6-4d76-a102-7156f60e1ffe;567a80b0-1d85-4fda-aa0b-97bb41fde25e;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;93032104-7f52-4009-a858-98fbae3fa253;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;446;MS;2019-01-31;2015-02-01;ad66923b-08c1-42fc-9e6f-27066be6fe1d;4a920bc7-577c-4f21-885e-532c6dec8acd;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;e7d85561-0ca0-45e8-8152-c9febd711cc6;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;517;SE;2019-01-31;2015-02-01;b120fc22-2eb0-4fd0-8fa8-5186c9b3502b;6f0d7474-368c-4e83-919e-d1b1258b001b;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;e7d85561-0ca0-45e8-8152-c9febd711cc6;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;517;SE;2023-01-31;2019-02-01;04d928b7-05c9-426b-9c4a-c6297f461ef6;f0de39de-9b8c-4ffd-8104-885df68570d1;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;652f3735-078f-4be4-a3d0-4f112b61d155;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;456;MT;2015-01-31;2011-02-01;340536ff-0119-4f55-a2a6-a0f222b4e340;75200de2-cb82-4873-b181-16b7f519b3b6;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;652f3735-078f-4be4-a3d0-4f112b61d155;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;456;MT;2019-01-31;2015-02-01;3d3807c1-e622-4e35-9a35-59f2db95381a;471de8f1-ea19-4248-9b80-ecd60e079ef6;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;ce1d48fc-bcab-4a87-9b9b-1967fc4939b9;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;453;RO;2015-01-31;2011-02-01;b0731375-a09b-4605-814f-69975d62f617;501dac6a-3a95-4e28-972d-b301ee20c8be;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;ce1d48fc-bcab-4a87-9b9b-1967fc4939b9;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;453;RO;2019-01-31;2015-02-01;742d0da2-25f5-4c0c-8d54-0f51ac267b42;aee7d31d-ab5c-4b7e-b59d-b4c155a3eab1;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;bb27415e-0cc0-4136-b350-fbdc16e841d8;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;483;ES;2015-01-31;2011-02-01;e210c82f-da5c-4c9c-a739-d2f13517f3de;dd3555a6-f6ec-4c45-87f8-becd531c09d8;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;bb27415e-0cc0-4136-b350-fbdc16e841d8;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;483;ES;2019-01-31;2015-02-01;c13ff4bc-9075-4d30-9279-80c440cd3b92;cb13d2d0-d17a-4083-aefd-e1840fd1f638;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;e8ceada3-78d4-4ad4-96e0-970ee79f2b81;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;459;GO;2015-01-31;2011-02-01;0f78584f-0f87-47b7-a315-9dc0105e57b4;dbc2eb45-522b-4d99-a1db-184d4e570c77;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;e8ceada3-78d4-4ad4-96e0-970ee79f2b81;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;459;GO;2019-01-31;2015-02-01;c9b0ad8a-bb56-4b04-8aab-64caa3682383;47019eb5-ae67-48a1-9b81-5e4b1c08b12a;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;05155be5-3fab-4663-8d48-c60661febd6f;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;461;BA;2015-01-31;2011-02-01;0928a0b6-26ff-4426-8321-6027b6e14c35;d4c40095-8b4b-4220-a28d-ba519b8a262a;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;05155be5-3fab-4663-8d48-c60661febd6f;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;461;BA;2019-01-31;2015-02-01;5679aa77-51a8-4063-a78e-6287669967c1;b6419c01-8dfd-40f5-8091-401ba59e595f;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;03244886-5296-4cdc-ae64-dfe1fef259ac;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;503;ES;2019-01-31;2015-02-01;fb4ec789-35bb-414e-83fd-f4182ff8c4bb;a1e70b93-e46d-4a02-8a69-8255eae66a22;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;03244886-5296-4cdc-ae64-dfe1fef259ac;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;503;ES;2023-01-31;2019-02-01;af55263c-c00a-40ca-9e12-7472c5f2eb77;54994dca-0cf8-4112-8c8b-9d183938b418;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;7893d3a0-1086-4f00-9a37-7044bd06e773;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;500;AC;2019-01-31;2015-02-01;a1447942-fc05-4252-bbd4-63c1b71fa6d5;e67f99fd-8c7a-4f5e-89ae-e709a430f7ca;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;7893d3a0-1086-4f00-9a37-7044bd06e773;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;500;AC;2023-01-31;2019-02-01;139b9709-ab33-4715-9727-e2026a41ddd4;85bbfca8-7ff6-4f14-8bbd-134051bb466f;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;9a5aa90c-0426-476a-89ff-b81343f95989;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;467;PR;2015-01-31;2011-02-01;476fec16-1133-48a7-8f4b-6df44eb6cccd;0fc81b91-ffb9-4303-b9bd-1aff7ddf9c1a;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;9a5aa90c-0426-476a-89ff-b81343f95989;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;467;PR;2019-01-31;2015-02-01;9374622d-fc4b-4e60-8eb5-8acce635449d;28a4df42-e40a-4362-aba7-19dbd430199d;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;6685dbfc-f694-4584-8fe5-5d36264816f9;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;465;SC;2015-01-31;2011-02-01;dc3f7b6f-8104-44ce-90dd-8ce9ea2c8a9f;721eaf5a-a73b-44eb-a5b2-d2f50b1f30ad;81311052-e5b6-46fe-87ba-83865fa0ffb0
