cam:finishDate;cam:siglaUFRepresentacao;cam:startDate;org:member;org:role;slnp:resource_uri
2015-01-30;RJ;2011-02-01;8f7679c1-5c43-478c-8ad0-890575293812;22a2ecf6-5f03-4da9-bc89-48319d152403;7c67efe9-162f-40cc-bbb9-bcef97b15c8d
2015-01-30;MT;2011-02-01;e00e3862-ffbd-4de6-b683-26218393391f;22a2ecf6-5f03-4da9-bc89-48319d152403;ff08caea-36b3-427e-b647-43f30d95889f
2015-01-30;PI;2011-02-01;592f0d1b-6ac9-4d4a-8a56-bc94eec0277b;22a2ecf6-5f03-4da9-bc89-48319d152403;30277888-8933-4409-94c6-bc603f442090
2015-01-30;GO;2011-02-01;fdafc5e0-45a0-47eb-92b1-c8418a14ee3f;22a2ecf6-5f03-4da9-bc89-48319d152403;2c9d2288-9524-4dba-a0e0-306f7fdbf58a
2015-01-30;PA;2011-02-01;5e2aca95-1272-4a18-95e7-8913f1d87cf2;22a2ecf6-5f03-4da9-bc89-48319d152403;2f499569-b72b-4b74-9dc7-6e813b5a8e1a
2015-01-30;ES;2011-02-01;1a57335c-9f91-4878-811b-35dcbfadd766;22a2ecf6-5f03-4da9-bc89-48319d152403;1e99b7a5-03c2-47f9-857f-cf5b35360478
2014-12-31;BA;2011-02-01;1269ba58-45ea-4c02-920f-387b174bd384;22a2ecf6-5f03-4da9-bc89-48319d152403;d2860717-c6b4-4413-830c-d7687fe96ecc
2015-01-30;RS;2011-02-01;9d9ce64e-1ce8-4feb-b621-14973ca8ee79;22a2ecf6-5f03-4da9-bc89-48319d152403;a22373bc-945d-4d19-a6e4-6e6c344f4cbd
2015-01-30;PA;2011-02-01;8bf6e8b3-81b3-4a2b-bfb5-80a8f89096bf;22a2ecf6-5f03-4da9-bc89-48319d152403;40f1b7ee-cec0-4759-ad14-bca88f36cfbf
2015-01-30;BA;2011-02-01;fd150433-1728-4a37-a9cb-6df32cb7872a;22a2ecf6-5f03-4da9-bc89-48319d152403;830f1d52-5dc7-4c59-b5fd-1d186ddd8e0a
2015-01-30;MG;2011-02-01;0de305ed-885d-4df9-be5e-47ad5c8230cc;22a2ecf6-5f03-4da9-bc89-48319d152403;4915da07-5a93-4b4d-82f3-05154ccb6583
2015-01-30;BA;2011-02-01;30dcb70b-f854-43f5-b69b-4e19cce100e7;22a2ecf6-5f03-4da9-bc89-48319d152403;6b40e8ba-364a-432e-aecc-12cf9c0d642a
2015-01-30;PE;2011-02-01;03c2d38f-c6ca-4d69-9f48-1c16e9ca5261;22a2ecf6-5f03-4da9-bc89-48319d152403;8c79cc34-595b-4fa0-b700-394c793766c9
2015-01-30;CE;2011-02-01;fb68167b-20ac-4001-8dbc-b32212754738;22a2ecf6-5f03-4da9-bc89-48319d152403;cf17cfac-2b24-4b59-9165-5e63c1f2af72
2015-01-30;CE;2011-02-01;aa70714c-7c1a-40ff-8a31-93cf3b6a48e3;22a2ecf6-5f03-4da9-bc89-48319d152403;ef3a6b90-743a-40ec-b3fa-3d99a7494625
2015-01-30;PE;2011-02-01;80812b3d-f18c-4478-8883-3dcd054f4b4c;22a2ecf6-5f03-4da9-bc89-48319d152403;2567d1ea-2ad0-430f-8514-1634dd8ea63b
2011-02-02;SP;2011-02-01;8cb7e0b6-9c9e-4492-8a4e-ca2c4907e302;22a2ecf6-5f03-4da9-bc89-48319d152403;0f2277fc-d6b6-4619-a5f6-fe58738f208c
2015-01-30;CE;2011-02-01;ca90e5c7-c51d-4ca4-9e24-29074578556a;22a2ecf6-5f03-4da9-bc89-48319d152403;3796b12a-b846-49bd-b87c-38ff9ed1448e
2015-01-30;BA;2011-02-01;9d3f01ef-b953-458e-afae-5f48a43845f4;22a2ecf6-5f03-4da9-bc89-48319d152403;ae3fc53f-964a-445e-938e-d02de7b3ebb1
2012-12-31;SP;2011-02-01;09db77a5-755a-412c-9f9e-38cf155bf3c5;22a2ecf6-5f03-4da9-bc89-48319d152403;11e6876a-4bd2-4679-a41f-debb58f3d33b
2015-01-30;SC;2011-02-01;addb25db-7f60-4442-994f-c8b588772a3c;22a2ecf6-5f03-4da9-bc89-48319d152403;81acc8fe-8bf4-482f-aabe-71b505174ed3
2015-01-30;PE;2011-02-01;2d76d977-8884-44de-999f-35e0f2877a25;22a2ecf6-5f03-4da9-bc89-48319d152403;3a8592b1-ffa4-4011-905e-7559d2dec1bf
2015-01-30;SP;2011-02-01;83b72539-ffe1-4e41-abd6-17cc9722fba5;22a2ecf6-5f03-4da9-bc89-48319d152403;b5729230-ef52-42d0-b97b-9a746e5eeaaf
2014-03-20;SC;2011-02-01;c6b70f27-5f52-4d54-9296-bb07c743f263;22a2ecf6-5f03-4da9-bc89-48319d152403;a581dd54-ca72-476e-8caa-061a0536c0d6
2012-12-18;SP;2011-02-01;a6e35c47-351f-48c1-8662-bd418ca166a6;22a2ecf6-5f03-4da9-bc89-48319d152403;a1363d74-83b1-4566-8bca-9fd99b871fec
2012-12-31;AL;2011-02-01;ce1bda07-04d8-495f-8a72-b2a5cea9a4c3;22a2ecf6-5f03-4da9-bc89-48319d152403;e4687461-3c22-4d31-b2b9-94b4bc669cfd
2011-02-28;SC;2011-02-01;13a50989-01e4-4d4b-9ce9-73f9bc57f247;22a2ecf6-5f03-4da9-bc89-48319d152403;43acedaa-e826-476c-b2f2-eb149e7e0226
2015-01-30;PE;2011-02-01;78dc1c37-3911-4f9f-a02e-c2384f525d1f;22a2ecf6-5f03-4da9-bc89-48319d152403;ec46ea4c-2477-4441-a107-5082087a2be6
2015-01-30;MG;2011-02-01;c6557828-ae1e-458d-8828-f8cdb474f17f;22a2ecf6-5f03-4da9-bc89-48319d152403;38807a2c-8f95-421f-9756-c2e810d93820
2011-02-02;RJ;2011-02-01;8ba40c76-4ce7-47d1-beea-66b7e076fa0b;22a2ecf6-5f03-4da9-bc89-48319d152403;e8ff2b80-4ece-4a8c-851d-bea4bb2eab0e
2014-02-06;SP;2011-02-01;1870e8d4-2b59-4f09-a070-ddb497fb3f6e;22a2ecf6-5f03-4da9-bc89-48319d152403;21d32c61-6816-4dcb-a35e-6eb4e9a495e1
2015-01-30;RN;2011-02-01;8c249d08-ed3c-4d2a-b23c-23277d9d4f23;22a2ecf6-5f03-4da9-bc89-48319d152403;90ac5225-5d4c-4807-aa2e-2b529e8e8608
2015-01-30;AL;2011-02-01;87ede6ee-eb9a-46ab-93d2-df927107c8f6;22a2ecf6-5f03-4da9-bc89-48319d152403;20835db2-1c91-432f-b330-3d7ee49ca95e
2011-03-15;BA;2011-02-01;b71cd4b3-4f8b-4778-9ef5-7124d796dcf4;22a2ecf6-5f03-4da9-bc89-48319d152403;408bbb3a-ea7c-4780-a9d0-11202752b54e
2015-01-30;CE;2011-02-01;0f172bba-ccd3-435e-9886-9e391eea218d;22a2ecf6-5f03-4da9-bc89-48319d152403;1da8f70e-d7b9-4abb-9ac5-53d065d363e2
2015-01-30;PR;2011-02-01;bd245625-1d7c-4e91-a4e5-2a6e554c15c5;22a2ecf6-5f03-4da9-bc89-48319d152403;faf1c37d-51e1-4910-9e09-a1681323bf13
2015-01-30;MG;2011-02-01;8f92ab2b-f505-4ef9-b306-09f0e31d3595;22a2ecf6-5f03-4da9-bc89-48319d152403;1653efc0-8c82-4cb6-b410-c4061c0a79cd
2015-01-30;RR;2011-02-01;4f03c057-4b8d-4640-b39c-ae396e8ec0df;22a2ecf6-5f03-4da9-bc89-48319d152403;07a5618c-33cd-4e53-a19a-9e6d9cdbf05a
2015-01-30;PI;2011-02-01;63b7ab88-cfbe-4e20-9e09-763a7c1b70e1;22a2ecf6-5f03-4da9-bc89-48319d152403;36600d68-9aee-440d-af7a-1174d2f20407
2015-01-30;RS;2011-02-01;d17a1474-dfc2-4658-9757-fa89ae28998a;22a2ecf6-5f03-4da9-bc89-48319d152403;1fa7d763-ebb2-4e9f-a698-b9633effedde
2012-12-31;SP;2011-02-01;6de7dcac-ee51-49ae-90b1-d540b7f7dff7;22a2ecf6-5f03-4da9-bc89-48319d152403;9dcb9bb5-bd0b-45ca-a249-2d9ff2ce1b25
2015-01-30;SP;2011-02-01;56d3139b-b834-4a09-bf76-8f9f907bfee6;22a2ecf6-5f03-4da9-bc89-48319d152403;8f6cbeb2-51c5-4d6e-818a-6b33573dfb60
2015-01-30;DF;2011-02-01;b25211fa-8091-465e-9950-2007dcd3716c;22a2ecf6-5f03-4da9-bc89-48319d152403;c75c9ad0-3043-4905-bd16-bf803948e0d5
2015-01-30;SP;2011-02-01;72025919-0251-4fdc-9820-997230ac590e;22a2ecf6-5f03-4da9-bc89-48319d152403;9ad7cf07-b58b-4df4-bc1a-191f08543bb7
2015-01-30;GO;2011-02-01;4a922e9b-9c22-48be-b48d-ab1226bb3a0f;22a2ecf6-5f03-4da9-bc89-48319d152403;79a94b29-6664-484f-ac82-f3b1b743c575
2015-01-30;RJ;2011-02-01;ef14bb8d-314e-4e47-a70c-df000e6a82f8;22a2ecf6-5f03-4da9-bc89-48319d152403;29919345-d111-44d1-9d7b-16280849f566
2015-01-30;RJ;2011-02-01;f034ef14-0e48-4544-8216-ffcb418d91d6;22a2ecf6-5f03-4da9-bc89-48319d152403;e95eb22c-cf81-447d-b187-bb5701ec10f3
2015-01-30;RJ;2011-02-01;8e1aa6da-7a4f-4915-a5ef-740a233103c6;22a2ecf6-5f03-4da9-bc89-48319d152403;9fe7bb34-f17e-4c15-886d-a966d3f40cde
2015-01-30;MG;2011-02-01;1122e866-9fee-4f32-aff0-e79cdf08603a;22a2ecf6-5f03-4da9-bc89-48319d152403;1d41a6c3-3c41-4eda-8da8-911d8ad5d4e0
2015-01-30;DF;2011-02-01;8a310a24-8960-4852-ad39-de86454391d5;22a2ecf6-5f03-4da9-bc89-48319d152403;aa9253fc-0a55-4531-8183-d5264dc8c512
2015-01-30;GO;2011-02-01;9170079d-cb84-4633-9096-63dead811800;22a2ecf6-5f03-4da9-bc89-48319d152403;c26fc4fb-5a2e-4322-8719-2d7f92f6fa94
2011-02-01;ES;2011-02-01;eea08ce0-4c09-40d6-91e6-4bddfac0c605;22a2ecf6-5f03-4da9-bc89-48319d152403;8586032f-6827-4d3f-b13b-2a5af1f2bdeb
2015-01-30;PE;2011-02-01;f2ba5632-9eec-42bc-a2b0-b53de4c6c970;22a2ecf6-5f03-4da9-bc89-48319d152403;f6d14d5e-1065-48f7-b1ee-51b50c5e29ea
2015-01-30;PI;2011-02-01;22f6de62-7141-4cfb-8157-98199786ab40;22a2ecf6-5f03-4da9-bc89-48319d152403;eda0ec4c-07bb-4de8-8be1-bb25c6253811
2015-01-30;PI;2011-02-01;bbe459c1-342f-41bf-8dca-e133e4900395;22a2ecf6-5f03-4da9-bc89-48319d152403;87273e3b-3d46-4203-a4a9-eaa5b6823be8
2015-01-30;SP;2011-02-01;7d430f40-9268-40ee-b7ee-cb41b38b112c;22a2ecf6-5f03-4da9-bc89-48319d152403;b3d588a6-77f2-49d5-a937-041adbc17b5a
2015-01-30;PB;2011-02-01;229552ab-6be0-44e7-8c34-431017968d11;22a2ecf6-5f03-4da9-bc89-48319d152403;da1824ed-55d1-4355-8278-f61f6630e4ee
2015-01-30;RJ;2011-02-01;b14469f9-f7ec-422b-9775-d967e0218769;22a2ecf6-5f03-4da9-bc89-48319d152403;b48b4eee-58a0-4312-ae1b-086c63616ed5
2013-09-19;MT;2011-02-01;fcd3492c-73f0-4ebc-8eb5-331822646d36;22a2ecf6-5f03-4da9-bc89-48319d152403;4892ed32-bf5e-4e16-9cd7-fca098c4c66f
2013-10-19;MT;2011-02-01;fcd3492c-73f0-4ebc-8eb5-331822646d36;22a2ecf6-5f03-4da9-bc89-48319d152403;bed7d252-829d-4953-804b-99ad25d434f7
2015-01-30;GO;2011-02-01;43f0c079-dafa-4512-8528-5552a99ace16;22a2ecf6-5f03-4da9-bc89-48319d152403;4f59a1e7-8e80-4080-bda8-dc7f12c0deff
2013-05-06;TO;2011-02-01;70a450e7-b8be-4117-9c6a-e0245769722c;22a2ecf6-5f03-4da9-bc89-48319d152403;c23b6670-2341-4e2c-94de-d7fb50466035
2014-12-31;AM;2011-02-01;cfb56a70-77b8-4adc-bda6-c6483ce311c2;22a2ecf6-5f03-4da9-bc89-48319d152403;37dbada1-7152-428f-a914-b72e25a91867
2015-01-30;MA;2011-02-01;cc47017a-776d-45a5-b257-93e0bf44bd47;22a2ecf6-5f03-4da9-bc89-48319d152403;7089138a-f742-4a2d-a354-0235c6a69bab
2015-01-30;RS;2011-02-01;24433aa9-cdfc-4209-a924-dd399c35a04a;22a2ecf6-5f03-4da9-bc89-48319d152403;8e9fcd38-dd1f-4aac-b9e2-141560d4a8ba
2015-01-30;RN;2011-02-01;4fb26c99-9224-4a55-a11b-ca9de9f295e5;22a2ecf6-5f03-4da9-bc89-48319d152403;3ae6c7a4-61ad-4e23-b3e8-5a8620efd338
2015-01-30;PR;2011-02-01;12991a73-e8d5-48a6-84de-d4ac4ae536bc;22a2ecf6-5f03-4da9-bc89-48319d152403;2a43cec5-980b-403d-813e-885f0978af7b
2015-01-30;SP;2011-02-01;68b4b7af-8aa8-4516-b0e5-aec1909c7f3c;22a2ecf6-5f03-4da9-bc89-48319d152403;f1ac9f45-7d87-4999-aae8-a0653f62b556
2015-01-30;SP;2011-02-01;22e771ea-ba01-435d-a9e2-582caed0f677;22a2ecf6-5f03-4da9-bc89-48319d152403;056bab2f-76b2-4542-b650-da38e6d262ae
2015-01-30;PE;2011-02-01;53ec2d8d-9611-4e4b-8514-8d6ee6ae04f0;22a2ecf6-5f03-4da9-bc89-48319d152403;825fd72c-127d-4c89-87dd-d85b18fc880f
2015-01-30;CE;2011-02-01;336ef7f4-20a5-445c-ac1d-c8c04ed5273d;22a2ecf6-5f03-4da9-bc89-48319d152403;b39551dd-bffd-4aae-905d-f16ec6b9b586
2015-01-30;AC;2011-02-01;b31d3741-76a7-4ed9-b2d7-d44c8d33657e;22a2ecf6-5f03-4da9-bc89-48319d152403;df6cc4e7-f0ab-4c69-a0de-c4af66ec8d0f
2015-01-30;AC;2011-02-01;b30d269b-ddfe-4821-b855-179beff756cb;22a2ecf6-5f03-4da9-bc89-48319d152403;0c814757-3af2-4496-a4d5-ba403edc0425
2015-01-30;PA;2011-02-01;28d4d501-1a6e-401b-8daf-0c5faa5aa0b2;22a2ecf6-5f03-4da9-bc89-48319d152403;20a3ed02-487a-412c-8362-a5d30627a726
2015-01-30;AL;2011-02-01;6ed6e4f9-5ee8-4e73-bdbe-c77ecd0836a2;22a2ecf6-5f03-4da9-bc89-48319d152403;01e19b79-22f2-441d-ba4b-5bcd73c5e84f
2015-01-30;RS;2011-02-01;0e4a7976-f458-4648-99b1-9d5353e1e21a;22a2ecf6-5f03-4da9-bc89-48319d152403;5c17f602-15cd-4e4b-bdd1-d6acbf8220dc
2012-12-31;MG;2011-02-01;61d30201-142c-4b44-9f33-abccf708fcbb;22a2ecf6-5f03-4da9-bc89-48319d152403;25136c44-627b-4b0a-940f-b7e9a7ed4d96
2015-01-30;RJ;2011-02-01;e1bd09b6-a208-459e-8967-16f56463a3e5;22a2ecf6-5f03-4da9-bc89-48319d152403;11a2001d-b587-4cf3-96eb-653b15bfbfb3
2013-04-09;MS;2011-02-01;25ae8103-d244-4031-acd7-f98715d8ebbc;22a2ecf6-5f03-4da9-bc89-48319d152403;634b71e7-7173-44e0-8efe-aa541a3791d3
2015-01-30;BA;2011-02-01;bf318258-b9df-41cd-8143-fda82605d261;22a2ecf6-5f03-4da9-bc89-48319d152403;2698fdf0-96e9-4c70-a2fb-400f79d5f52d
2015-01-30;MG;2011-02-01;d2c35bea-5d65-4893-8598-c98c90890d8b;22a2ecf6-5f03-4da9-bc89-48319d152403;a71a9480-7215-46da-bee6-33ba26f2c97e
2014-12-31;MG;2011-02-01;9ea37448-02cd-4638-b2fc-50f6f56763d4;22a2ecf6-5f03-4da9-bc89-48319d152403;f7247191-20e9-40c5-828e-a272426bfe9f
2015-01-30;CE;2011-02-01;114d1fed-18d6-4ad3-b02d-1122f098ddcf;22a2ecf6-5f03-4da9-bc89-48319d152403;5374f5d1-7be4-428d-b842-69943fece22b
2015-01-30;MG;2011-02-01;aef34f30-dde9-42f3-b66d-5d20d28cc4b0;22a2ecf6-5f03-4da9-bc89-48319d152403;afb1b10c-407b-4af0-9f5d-970ce913fa6e
2011-09-15;MA;2011-02-01;e440c48b-4202-49b7-a1cd-f4bb14b8a588;22a2ecf6-5f03-4da9-bc89-48319d152403;aa6928cd-5532-40d3-aff3-34156c92c35a
2015-01-30;PR;2011-02-01;eb745343-e4f4-407d-9213-563d180f5a61;22a2ecf6-5f03-4da9-bc89-48319d152403;61ff86e3-837f-466c-b288-892074464e4c
2015-01-30;AM;2011-02-01;ec20227e-6753-41b5-91d8-e5e756baba88;22a2ecf6-5f03-4da9-bc89-48319d152403;61e44110-fcee-4099-8b6b-366e436a562a
2015-01-30;MS;2011-02-01;aebbaab6-ec97-40c3-9055-9f9ed4ef699b;22a2ecf6-5f03-4da9-bc89-48319d152403;5df37b57-0609-4630-8b3a-5e0e41af6851
2015-01-30;RJ;2011-02-01;f54a905f-37fa-472c-9117-03fd2d925ca9;22a2ecf6-5f03-4da9-bc89-48319d152403;3063e357-580c-40ab-89aa-51c4372fe36f
2015-01-30;AC;2011-02-01;558b755b-ac4f-4d44-9f99-0cda98463c19;22a2ecf6-5f03-4da9-bc89-48319d152403;33be9bc2-8142-4b51-bf32-c8bd7ae28ad0
2013-02-25;RJ;2011-02-01;c189080f-cccd-40a3-a2cf-e80e27584f24;22a2ecf6-5f03-4da9-bc89-48319d152403;670b1be8-9b9f-420c-a2a9-350aa0449c4d
2015-01-12;SP;2011-02-01;97213d30-46f2-4ed9-bf54-308403ec0473;22a2ecf6-5f03-4da9-bc89-48319d152403;794541e2-0574-430d-808f-41dd9fe39bd5
2015-01-30;BA;2011-02-01;e13aa4ba-538b-4419-b616-06a92fa45653;22a2ecf6-5f03-4da9-bc89-48319d152403;6a76454a-039f-4e31-9375-92ee9fc1fd3f
2015-01-30;GO;2011-02-01;e12472c3-cac4-4756-8cc7-3b8319c5fee4;22a2ecf6-5f03-4da9-bc89-48319d152403;4b548396-7ef1-4767-ae2f-75f48b5994b7
2014-12-15;PR;2011-02-01;165df82e-ac34-4424-852b-1211800c188a;22a2ecf6-5f03-4da9-bc89-48319d152403;07766c0d-6c5b-4961-a05d-04d4782a1728
2015-01-30;PE;2011-02-01;4c096c29-640a-4ed9-80c0-d4ef508024ae;22a2ecf6-5f03-4da9-bc89-48319d152403;d00ebbd7-144f-4eec-89a2-8756d1f16c2d
2015-01-30;RJ;2011-02-01;b9f2618e-b10d-4732-a764-f1003606e496;22a2ecf6-5f03-4da9-bc89-48319d152403;1c06a27f-3f04-4f41-9edc-879dce80cffe
2015-01-30;RN;2011-02-01;bc98ecfe-aac9-4306-9010-4881b558a5bb;22a2ecf6-5f03-4da9-bc89-48319d152403;d9d109cc-fd82-48bf-b9f3-84dfcf4a3f61
2015-01-30;BA;2011-02-01;7f26f8b2-2f46-48e8-aaa8-6585c1697620;22a2ecf6-5f03-4da9-bc89-48319d152403;39d7fd82-dcf1-4255-9ca8-4f79481adda8
2015-01-30;MG;2011-02-01;71d22f54-261e-4045-a960-92c90da39552;22a2ecf6-5f03-4da9-bc89-48319d152403;8659eae0-e264-4cf0-a04e-10ee4a43e45e
2015-01-30;MS;2011-02-01;5aeaf8c7-9895-4d5a-a7d8-9b255acbd11f;22a2ecf6-5f03-4da9-bc89-48319d152403;235392af-70b9-4248-91b8-dc0425a3ec4b
2015-01-30;AP;2011-02-01;1f0c4be4-3067-4180-b92d-a2f1781b91f0;22a2ecf6-5f03-4da9-bc89-48319d152403;6fae4d47-9c30-4342-b519-a205de685624
2015-01-30;RN;2011-02-01;af832857-9af9-4820-b892-4f498d02ad7c;22a2ecf6-5f03-4da9-bc89-48319d152403;d5d473aa-18c9-4245-8ec5-030408d7667c
2015-01-30;AP;2011-02-01;307e2c9e-8ecf-4465-b3bf-624a620d432c;22a2ecf6-5f03-4da9-bc89-48319d152403;acd289d0-9144-4703-9d3f-d0e3c250d74c
2015-01-30;CE;2011-02-01;3d50b820-9495-4c37-9e85-20a271b21dfe;22a2ecf6-5f03-4da9-bc89-48319d152403;b0c0fd4c-9745-4ba4-8ab1-4f395f7ee3d7
2012-10-24;MG;2011-02-01;ce9caa40-19c4-4e80-98b6-591cfcec3c80;22a2ecf6-5f03-4da9-bc89-48319d152403;0893331e-7b26-48b8-a40d-dce23c6441e1
2015-01-30;PE;2011-02-01;3d5093ee-bc74-4f1d-bc1e-2fbbbf160fa8;22a2ecf6-5f03-4da9-bc89-48319d152403;d52564b9-6718-4e14-99cc-7ca870e64cda
2015-01-30;SC;2011-02-01;ef779796-5e53-46a9-94e3-84a3a57002f1;22a2ecf6-5f03-4da9-bc89-48319d152403;b4e2b9e8-b823-4ba0-afa0-e7803297b8cf
2011-02-01;SP;2011-02-01;e2a4ab15-bf4c-423a-9cd4-c21ff18edbd6;22a2ecf6-5f03-4da9-bc89-48319d152403;c021146a-8228-4088-ab1f-4eacd65e7ed0
2015-01-30;DF;2011-02-01;9b053e75-9ec8-4d30-a984-dd407786e94f;22a2ecf6-5f03-4da9-bc89-48319d152403;e206bac9-1f35-41b5-be09-631cf293b3d3
2011-02-01;MT;2011-02-01;3f8bbb7d-9b4d-45fb-9515-2bccdac3a976;22a2ecf6-5f03-4da9-bc89-48319d152403;85318ecc-adf4-4b3b-a5ba-7a1b5be76ac2
2015-01-30;SP;2011-02-01;ac6e74e0-f94c-4bc5-9751-52ce57f8769a;22a2ecf6-5f03-4da9-bc89-48319d152403;156e0297-cced-493b-ae1b-9715c95aad94
2015-01-30;BA;2011-02-01;bfca71b4-acc6-4c53-b133-808de04a3557;22a2ecf6-5f03-4da9-bc89-48319d152403;39c5d53d-4310-4a17-93c3-0cda49e1434f
2015-01-30;RS;2011-02-01;e24bb018-0c0e-4869-acb7-13535d90cae5;22a2ecf6-5f03-4da9-bc89-48319d152403;063fb969-dc6d-4f19-b3a9-bd73e9867397
2013-03-06;TO;2011-02-01;b1259544-d4e2-47c9-a7a3-d3c8b87f8430;22a2ecf6-5f03-4da9-bc89-48319d152403;7d342d2c-0e2d-4b0b-92b3-8780f65c7df3
2014-02-18;MG;2011-02-01;3ec4f997-aac0-42e5-a513-04e9f8635bb2;22a2ecf6-5f03-4da9-bc89-48319d152403;dbceabaf-794f-4d75-8c95-a8f9f5190cfc
2012-03-20;CE;2011-02-01;f85cfee0-8645-4f14-a147-91c738632644;22a2ecf6-5f03-4da9-bc89-48319d152403;a6449d68-0e29-4331-b959-e7c254fa5cf0
2015-01-30;PA;2011-02-01;2d76018b-1e4c-4567-90c8-1c0793e2f5bd;22a2ecf6-5f03-4da9-bc89-48319d152403;b88b65f4-41ce-4d06-aa5e-e4389f2cf46c
2015-01-30;RJ;2011-02-01;06582afc-71f8-42b4-8490-d83cee2885c0;22a2ecf6-5f03-4da9-bc89-48319d152403;7708ce7a-7aed-40b0-965d-0574745d1549
2015-01-30;PB;2011-02-01;2ab3f948-eeb0-45b6-89c7-ad933c9c848e;22a2ecf6-5f03-4da9-bc89-48319d152403;d2098903-dab6-4194-9d83-70fefa658c59
2015-01-15;PR;2011-02-01;93df4e1b-b213-4b60-bd0b-6eba1d94bf7a;22a2ecf6-5f03-4da9-bc89-48319d152403;7c6447be-cd07-4438-9cd7-89bce6f0c9a6
2015-01-30;BA;2011-02-01;d605fcbe-b5f9-42b8-8c55-f5a0e94b3637;22a2ecf6-5f03-4da9-bc89-48319d152403;e735424f-bc80-4855-b801-80785ed29304
2012-05-02;MA;2011-02-01;741e40c1-3989-4848-b9de-65c241b7c6b6;22a2ecf6-5f03-4da9-bc89-48319d152403;463e7967-86b1-458e-9ab0-a0663d4b3497
2011-02-02;SP;2011-02-01;2bf403e1-43a5-41d7-a098-18eafb05ed78;22a2ecf6-5f03-4da9-bc89-48319d152403;2462b729-922c-40b1-a053-ba6773535eaf
2015-01-30;SC;2011-02-01;0b488f52-66b6-4289-855b-3e0637e52018;22a2ecf6-5f03-4da9-bc89-48319d152403;2e9a4745-ad0c-43dd-9df0-96e225de9709
2015-01-30;RR;2011-02-01;bde963f5-675f-4fd1-b95f-f9e7c5a4317c;22a2ecf6-5f03-4da9-bc89-48319d152403;e52346a7-ecd2-43ec-a1d5-1e5666ec1794
2014-12-31;SP;2011-02-01;945e3915-7560-41c4-9aaf-7403849cd2d4;22a2ecf6-5f03-4da9-bc89-48319d152403;4f67e1a9-e104-41ec-9c86-3dbdb72f31bf
2014-12-31;SP;2011-02-01;2a76b8c6-ac8b-4d17-a273-2836b7afcc4f;22a2ecf6-5f03-4da9-bc89-48319d152403;0ef054ee-a483-4786-8b53-baee0ecce469
2015-01-30;RJ;2011-02-01;132c85c2-5e12-4a76-86ec-204e7f17fd0a;22a2ecf6-5f03-4da9-bc89-48319d152403;16baaa54-cd11-49bc-bf83-0c63f72dc176
2013-03-06;PR;2011-02-01;358d121e-0838-4dc3-82d2-7a19a1034f8b;22a2ecf6-5f03-4da9-bc89-48319d152403;a2c09fb9-5430-4c85-8bd3-21b1a5527baa
2015-01-30;PR;2011-02-01;eb2eb733-e044-4998-bca6-a22f453a8bf6;22a2ecf6-5f03-4da9-bc89-48319d152403;e44f45d9-24ea-4adc-bba2-65d75cca85b6
2015-01-30;RJ;2011-02-01;cdfb1d83-0b96-45d6-b201-da1f13b7a190;22a2ecf6-5f03-4da9-bc89-48319d152403;06817361-e8bb-4b91-a83b-68d0a3bf7a28
2015-01-30;ES;2011-02-01;1da9b94d-460a-49b4-b140-76d24e7a8ce0;22a2ecf6-5f03-4da9-bc89-48319d152403;f1b34bdb-7ce2-4f77-b484-ad12e18fbe7b
2015-01-30;RJ;2011-02-01;607ffb70-4a5f-4c4d-8f75-28e464cdc648;22a2ecf6-5f03-4da9-bc89-48319d152403;54505fff-8b22-4c4e-a458-ef9f9a9e4f8b
2015-01-30;MA;2011-02-01;4b7ebc06-df49-4e74-b6ad-80e37cb7b94f;22a2ecf6-5f03-4da9-bc89-48319d152403;ffae802e-c17b-4651-a8f2-7d9af023b590
2012-08-12;SP;2011-02-01;8802715e-d1d1-4880-ae40-ce93af560c73;22a2ecf6-5f03-4da9-bc89-48319d152403;2119ca2c-3b47-4c30-948c-0e64d8393349
2012-12-31;RJ;2011-02-01;56ef3ffb-60b8-483c-ab45-640e5e8479f4;22a2ecf6-5f03-4da9-bc89-48319d152403;305eb9fc-002f-42eb-936f-b4917b0fc043
2015-01-30;MG;2011-02-01;a597e855-7555-42be-be0f-1a2b0e6a3f0b;22a2ecf6-5f03-4da9-bc89-48319d152403;8a6bfde0-1158-4608-8e1b-ca72e72d2a9c
2015-01-30;PR;2011-02-01;f415a878-4d95-42ff-8a5e-3237507d3309;22a2ecf6-5f03-4da9-bc89-48319d152403;d136b9ad-5a09-4915-b2f2-c5991d93e64e
2015-01-30;MG;2011-02-01;0c7a1ae2-4888-43fd-be30-c785e8582d97;22a2ecf6-5f03-4da9-bc89-48319d152403;fe5ba448-c4a6-40f3-92dd-92d42a361709
2015-01-30;MG;2011-02-01;77fe3f0f-16dc-46d0-a425-2b2c8022b4b6;22a2ecf6-5f03-4da9-bc89-48319d152403;85b5dc53-ea0a-4823-b897-83668cbec1e8
2015-01-30;SP;2011-02-01;50cbfe52-d6fd-4838-96a6-713abca397b0;22a2ecf6-5f03-4da9-bc89-48319d152403;c12d8959-11bd-4553-bc41-b51b13d09301
2015-01-30;SP;2011-02-01;a9fe3bab-38ba-45e1-a2f4-4125670169fc;22a2ecf6-5f03-4da9-bc89-48319d152403;80b7edba-fc15-4028-867d-624bfdd54db6
