cam:finishDate;cam:sigla;cam:startDate;org:member;org:role;slp:resource_uri
;PMDB;;415cace3-12a5-434f-b729-eb0ecc07dd36;a28d556b-f7d2-448e-a7c4-13a2fad86c8b;4bb211c1-62d1-4f08-bade-1f0c9963f28d
;PR;;31903233-0d33-4fd9-9c32-33a06710ef29;84c931a0-cc1c-4277-bfc2-67382281e4ae;858ad9a3-245a-4213-9b85-c88f111dcc5f
;PR;;64eef1d1-ba59-4a58-9730-b197dc6186a9;e308b1ae-68d2-4f7e-b3b0-15edb5f81468;10551f0e-b9cc-4af9-b364-d281b3a1b522
;PT;;505b8703-cf3c-4e54-816d-16d8334d9328;a80dc6fe-6021-48d9-bb8c-1a5dd99d5cb1;e13b1d45-a48f-4e29-94b3-b9597abe2dbb
;PSL;;f0de0283-fd9f-4a39-a966-48864531cad4;1c7c4af9-04be-4634-ad1d-8d0a626ec732;18dc1338-174e-4cad-b186-231864b38248
;PP;;ff983966-a102-42bb-ac2d-b3c171741236;c6013553-65fa-4590-96bd-87fd6ef05836;0865d5d8-6de0-4b82-af6a-d216e5e8f79c
;PSDC;;48687c9a-de27-4884-8fae-8f6f75077ca6;a85ad4f1-8574-4a80-b03f-abb3ef72a86c;f98434fd-7c00-4032-87cb-64f0148bebdf
;PTN;;48687c9a-de27-4884-8fae-8f6f75077ca6;ce967cfc-0373-4e0f-afae-a316c84296a4;3c5185bb-9183-490a-b3e1-2afc6ec6b034
;PODE;;48687c9a-de27-4884-8fae-8f6f75077ca6;8fe80fac-8405-49ab-8198-58689d04e964;3a53a8e0-f091-4d66-b95f-725e0a0b1f83
;PCdoB;;af51933b-e7b8-4368-a7f3-db1f14a0e320;775a971a-92b4-40bc-b916-fff024ed0ae0;f6b7c429-4f16-4f9d-8972-bc0462f7695f
;PSDB;;c9f5587f-cf1c-46c8-a038-9ec11c182c64;6f1fe672-22ab-4c75-a9ba-6bb858180d40;5b46bc24-3bd2-4d27-bc10-51e5e915459b
;PSB;;dc898628-fc22-4b90-87a2-62cc60111c4b;730025f4-1055-4eca-aa58-0a13ba5ca44f;4ac2a6a6-2643-4957-9a3c-63f5a1f46223
;PMDB;;cc262de7-6f77-4c1b-bad1-7385d4bdf0e5;f02f39fe-acbc-40a9-a4e1-9b34993e4180;ef645242-1a36-4e09-aca4-f74c60806114
;PT;;f059e4fb-25c9-4f17-861a-aca8a4087a53;2a015224-d96f-42f4-b30c-667823760e85;37d73fb9-2f9c-4239-9263-eedd98d3fc1d
;PMDB;;27cb99ed-e41a-4c16-a0f6-5eb3687d7fc3;a273d2f7-4c83-4072-88b7-785ce410673d;f86ebad6-1ab2-44c5-afbc-9a2ad73056f9
;PRB;;27cb99ed-e41a-4c16-a0f6-5eb3687d7fc3;7b0520eb-7d42-48bc-bb03-c42c138c1636;d51f420f-b6d2-438c-ad1b-499ec808d774
;PR;;08d6696b-cdb8-45f5-9c09-c79235530fdb;944d04fa-5d69-4504-b553-0b14341fd3d7;080d5caa-12b0-4bb5-9267-ea348a3935d2
;PRB;;08d6696b-cdb8-45f5-9c09-c79235530fdb;da22c661-23a0-4cc2-9018-8b8f8f7a4e6c;f8a4517a-980f-4499-bfe5-231c8959deb3
;PR;;08d6696b-cdb8-45f5-9c09-c79235530fdb;68cffc64-c91b-41b5-9a6a-4f56b60e8b96;5b65af80-9b5d-4c8e-941e-336568617f4c
;PT;;49baf206-96cc-4963-b436-875033dfd8b7;fc7ad10d-7766-4f5d-827b-56bb8632c615;6729851e-5f65-4947-951e-d0fcbbf3917b
;PV;;d6dd3a03-239b-4c37-9b60-32ebd35ecda1;28f16db7-812d-46a4-b95b-ddbbaa94c332;e20e63d6-56ee-4bdb-8fd5-2e2de16f916b
;PROS;;09d4048c-df71-445b-a315-c28eb1dd3386;4c421756-cf36-42ce-9583-56c5d2e5c5ba;e9d961e0-6e45-4b09-a1a5-1fb3dd83eb96
;PDT;;09d4048c-df71-445b-a315-c28eb1dd3386;39e90474-6057-497f-aaee-9a078c8edbcd;15fbf956-c960-4e4d-b7d5-bc2093fb61e3
;PMDB;;6edf9367-077e-4e77-bea9-5f7c6df24830;cd032bc4-7479-4c32-8882-efde7411006c;02e5333d-1100-4c4d-bfd3-ee6dd21bd7ef
;SD;;6edf9367-077e-4e77-bea9-5f7c6df24830;b1fa7c41-4a74-46c1-bc7e-23440dd71baf;c2ce4014-2f98-4701-9a39-ec6573158673
;PODE;;6edf9367-077e-4e77-bea9-5f7c6df24830;052586ed-4d59-475d-a79d-7413482efe9e;dbba1daa-f157-40ff-9ca6-8c989faa2137
;PP;;6d8974de-b74f-42a4-a260-a2065b90ba51;38daa6fb-0c06-40f1-8dee-161667b30cce;cae444f4-d700-4e42-9a6b-4afce84cff0f
;PSB;;8b7604e4-4d89-449b-aec9-04ec74e103c7;9864831a-d056-4fd8-83b2-94a52cad41a3;49c6b966-245f-4e01-a4b1-f2624332b880
;PMDB;;cbf579e9-bdca-44e6-9633-9de0c4b10cc7;a2287bd1-ee85-41d8-9d99-74a42060c546;28dce65b-799a-4474-b98c-9f78771a2c81
;PSDB;;7271d17b-fef1-4b39-ab49-db98d2a09cb7;c9ba84be-a960-4fa9-9c6c-7bb26837f375;5ff63e04-80e8-4d22-aef5-4c5798e8f5da
;PR;;ddf8f745-9d73-4bbb-a540-ba9c72c43c78;65209e20-89dd-4a47-8384-5dcd1361f760;9a7a04c8-bbb1-470d-81fa-cf673690aafc
;PRP;;b12e9675-4a16-4dae-a320-2d0896288b1f;e037b93d-7050-4ff9-9e43-41edef4b3b84;b2dc77f1-f086-4a21-9e28-c0b21b4c2a49
;PMB;;b12e9675-4a16-4dae-a320-2d0896288b1f;7995320a-e8ce-4b87-99d8-2da8b6cbcff2;0a7e2029-dc99-4428-816c-6766ded1eafd
;DEM;;b12e9675-4a16-4dae-a320-2d0896288b1f;db67403f-336e-4b7b-aa2d-63e19dcfe688;df578c91-e530-4398-a229-fc29ae790209
;PSD;;05c5f810-df1c-4bae-8476-7a89252e06c1;909b2afb-fbf8-4028-9266-059206de1644;7699c685-c219-4b2b-a12b-de21652eae77
;PMDB;;d09ebab4-9a44-4c56-bca1-04eb6143d582;5df11b97-f18b-42ff-b952-7d9cdbe55a72;8e072a2c-f552-4b15-b75b-8da299ee8a64
;SD;;83c8d79e-ae68-42ce-a1ec-af2186a93bbb;3e49ddd3-9301-4992-ad0f-2b35a7ba928e;1d85eaea-06df-47d4-b6fd-bbe95e835831
;PP;;94ed6a79-7705-481a-857a-c230893dfdb0;4ad525ee-3f20-4428-9f50-b01e9d96beaa;b7316a90-b6a7-4028-88f7-30e0f97d80f0
;PSC;;768e030a-17e8-4d5d-b801-114524e133fc;74b81063-a519-49e1-b1fe-6df6e3244e9e;090e3b9b-1e33-4a3f-bca2-8907025fcb18
;PSD;;aa587dd2-8931-4000-8827-8d0a96390ad3;cb2a6470-d6fd-4f0f-b88d-d4fad75f523d;ccac5fa9-a98c-4aff-83af-907d912cdc73
;PTB;;3ac0e321-edb1-4cb1-a10e-3b3cb4907223;bdfae40f-0652-4f46-8111-bb3da494d331;90103584-8ab4-4cc8-8800-a324171eb2ef
;PHS;;dbd6c6f0-244a-4498-9467-aae7842d7b15;da5dffbd-b9dd-46e8-bf73-0d02428c37e0;4248630b-61fe-46cc-887f-05b88b45d932
;PMDB;;dbd6c6f0-244a-4498-9467-aae7842d7b15;aae67292-782e-4c66-a4bb-64ba13aaea73;8fbe283b-0ce3-434f-9247-d16001906df0
;PTB;;7d1e5d4b-1828-484e-ab29-5f08712c2773;6fbdd298-3615-49fb-92b3-2b6d33a7a901;528ea003-befa-42e3-ad56-94177436a716
;PSB;;17abaab1-3d31-4a42-a426-d496764cf962;b4360089-4eba-402c-8443-272b462b0376;4174bf73-79f6-461c-9b23-73742995f6eb
;PSB;;11fc57dc-d700-4928-993a-d907720e180d;63a68c22-64b2-40f7-93a3-18b0e2e78af6;a0ede37f-3a5c-4956-b673-cd4bcadc4a65
;PEN;;0177472e-06b0-448d-84ba-494ac45efca3;ce182d8a-cf99-4df9-aa4d-9c3483613ad7;422b8d5c-a187-428d-86e0-f8443ca6a38d
;PSB;;d8868f4e-64d2-4815-92b2-b4e1bf8477a3;7c86d807-9599-4afb-bd29-f6c3f5023646;bc98008d-72e3-4b51-a89d-6b021d4596a9
;S.PART.;;d8868f4e-64d2-4815-92b2-b4e1bf8477a3;b248bf60-365c-48ca-b7f3-7d0c47971658;ebb04c76-3c50-4545-b362-6a7e60863b9f
;PDT;;c2957e30-5fc5-4395-978a-dfc0787bff40;d1c0f4b7-76af-42b0-8eeb-b48870cf0b38;1117340f-bdb8-40de-9723-ba9fa70d8c3e
;PT;;5604b4ab-c2cc-4eae-8880-bbc9c07e0dd1;bcff36d2-9d4a-4cd6-8286-df7c9cadd619;57c00a87-ced9-4b0a-80ea-1b4d587f0c03
;PMDB;;cbd3e10f-befd-4980-99ba-52e41b540121;5da58d95-5244-43b8-bb5e-04b09cc1f4ec;61a46556-bc8e-4ce5-ac11-40a3a6c99eee
;PROS;;cbd3e10f-befd-4980-99ba-52e41b540121;eff41fe3-42e5-4420-bf8d-e6f286296361;d5ed9835-0ad4-44a8-9d2f-a8ee215c7afe
;PMDB;;ef275957-ca06-424f-855d-331148e7826b;fd11e7b6-a45f-4f9f-90ff-d576f8a54868;3e2f9042-a629-4e32-9cdc-17d4eefcb3c1
;PSD;;3df2b21d-ca9c-475f-92d0-cfe8d0b3bf58;7dd5ecd4-83e8-4acc-b7e5-ce84c970854f;a369a9b9-fade-41d0-b9cb-be2e3c264e78
;PT;;2e68f685-a86b-4632-9134-1fb18ece25f5;8347c523-10b1-4008-be95-7d091798d87e;5066261a-23e9-45e8-92b6-2c555cb0b1be
;PP;;ad47848b-d138-423c-a7c5-e0d9a6f8192a;be81c1e3-877f-47f1-ad88-3bd76b715df0;c17e65e2-8f41-43aa-b39b-2de1e8add454
;PSD;;87c348e4-2795-4bab-9f85-cf18a5d02c8d;3eab98db-2185-40a3-b379-6f6bd6ba09cc;3c832cf8-b271-4520-8027-d5d1b876a390
;PR;;87c348e4-2795-4bab-9f85-cf18a5d02c8d;d1e72f2b-40c1-41e9-a3ac-627b6eceda3e;35d03ab0-fd1f-49ed-b445-909ebe22ac6f
;PR;;0b20910f-e5c8-40d8-8315-694a9cbd87c7;8248d95e-3e45-4b53-9c55-59bbe483b95f;fac0df61-0af2-45a7-8b56-8b3058e599a3
;DEM;;61500541-4d02-469b-ad75-5a2c044c3342;3b219085-0148-496b-8e60-37afec3df131;b1990670-0a2e-4986-b2aa-f9beeb72a6ab
;PR;;deef33ed-7326-46d4-ad50-37232d289367;3e5d4d74-1d3d-4b6d-b02c-4b1268364d41;8e9df408-bd6c-49bb-9d32-f89820e71692
;PMDB;;b33d646b-2694-4969-ac9d-04e88cc7a4da;95b11b9e-a0c3-4d3f-b391-11f2d70af8cf;16d7cb20-35f5-4949-b2e2-b489e8c7be6a
;PP;;ff3be8dc-c759-4227-b264-6072197fd76b;019624ca-d133-49cf-9673-1c6d0551ccae;ee0d9053-5ca4-4411-bdc1-3bdd126b5406
;PT;;430d6fe1-8134-490d-85f4-62aa9cb2e526;063b409b-6449-4eff-a7f2-5d126ec2c3ec;300d3f83-222b-4aa1-9d8c-9f9e29921845
;PTB;;69a4f830-fd74-4778-a318-78c033fb9593;08344116-67ae-4123-ab1a-63bdc27f1526;7a71d6ad-6ca1-43c6-837a-c34b986b2f01
;PT;;a15e98d9-5dad-4324-a704-872a3ec3be90;56ef1794-81d2-4280-8f65-a5a5d6de17fb;d96adb21-c94f-4fb1-8b63-0e40e40fa83a
;PSD;;ef88b2a3-a483-4e9e-8f0a-042a3492f1da;0ac4f06f-6ae1-4ae0-8110-89b70568baaa;17d700d2-05a8-4768-afc2-35d7adb81931
;PSDB;;b83d841d-8b61-4430-84fa-fb62464c1913;e83d2db7-9aac-45c2-ba1b-7c7358beeffd;752d426f-7040-4c34-b9e0-f2f534f2d98c
;PRB;;d0c2f528-5304-4298-a13b-1a0df6216067;dbcd009b-e457-4c3d-8173-77ff38fbff3d;5216ac25-7b22-4ee5-ac3e-096ee26c1276
;PSD;;b5479454-154d-49c5-a411-2b8c27149591;9aece579-92f2-4535-8b4c-099bd8b093d8;ad6b5dde-2981-4422-82d6-7ea5eaa58561
;PSD;;aba76689-3af6-406b-9266-138eeb70f591;67561ecb-6546-4bb8-9102-fc3e75a82bfe;536506fe-457d-4480-9acc-7a9d06a0c7e5
;DEM;;aba76689-3af6-406b-9266-138eeb70f591;4544d1ef-c6b2-4528-b2e1-868a48417fec;347ad929-06e8-4692-8f8e-fee072ff0fb8
;PMDB;;b9b0b1f6-f126-4745-8f2a-1459e9de0b60;7f46f94d-c1ba-489b-bef7-e84dbeae40f0;df2ed478-311f-49df-86bf-da37ff8862e4
;PT;;5ac68b0d-d463-4151-8c9c-d474a5dbb4f5;1e3771b5-232b-4280-bfc4-d83e17f42d75;0d4a91da-31f5-4393-b1a3-343f81a23c0b
;PR;;fa83e7ab-73d1-4129-a4cc-6937398f67d4;8d6d7fd2-5a76-4d10-9335-96e00b515e63;7bf1f49e-98aa-4513-b314-0a629cc75a79
;PSDB;;a8320577-9c02-4499-82cf-9674c0fead7a;4eaeef1d-625f-4f3c-b6f9-0fa596865c0a;06b5fdc6-c7a7-4bcc-bf7a-b390f7a7f568
;PRB;;a8320577-9c02-4499-82cf-9674c0fead7a;65aa4302-a01d-4d00-89aa-99f56500fd60;1979e250-dbdf-4136-80c9-18abb5a004cd
;PMDB;;8b7d1c93-c6c5-4e6d-b2de-93a4c5d09a8e;317307c6-15a0-46b0-9c99-749c5b51779b;6f560d47-eb2e-4a59-a8fd-bb8f347f297d
;PMDB;;586f3917-5dda-4f38-a305-07e2d40df0ec;c42e5eca-7315-45fe-a907-2e90e2603933;d6952e1c-3207-4b0e-abfa-3b8cc0c0aed5
;PSDB;;8dcb593a-7083-47bb-8ea7-4114ed8603ae;80568d19-0c8c-4b4c-9798-3b4fcaf3e36e;c28c0e86-17b8-4843-bdf3-de3575f45b02
;PCdoB;;87309da7-a1b7-49ea-af47-9a034d3a998b;5211d5d7-957f-4b76-8f53-6448757547aa;9b7a6729-66dc-406e-ac09-200e7924a2e5
;SD;;b29a1633-7fcf-458b-b3b1-04e04ae2f2af;2ec3085f-cbef-4576-a7ab-f23e2beab484;768695d0-82ac-46ce-93d8-76a009bc9452
;PSB;;b29a1633-7fcf-458b-b3b1-04e04ae2f2af;0b14b19e-9e55-4733-aad8-125dd7dfb0b3;42b7763e-3ea0-4edc-96e8-bf979ebfd140
;PSDB;;e22525c9-6ff7-4e0d-8dc0-9a05a8ad4d37;1d9487f9-37e8-47d3-b7b4-5c03b42e3735;0fb8b7aa-5519-4aba-a363-775b8490d81f
;PMDB;;fffd7fbd-bcad-484a-b237-b7d6c22847fc;20c279fd-e719-454c-bef2-a9980497e256;0dad1777-316b-4c03-80ac-eb356fb55dde
;PRB;;c42ba4c3-eb25-4618-8c6e-c39f2fca8d4b;2bfffa70-bd33-4933-86a9-bb4709febd96;1f764f1e-de5a-499f-8a70-4edce7f6baa1
;PSD;;216e1c45-0baf-4caf-9961-2e075aedd7a7;5b74b22e-b4d4-4b46-9656-8e96f6913575;5994a803-4db6-43f5-90d4-6ac165b1c251
;PMDB;;86e78af8-6454-4683-a807-9cd436dd6f9d;d05d909c-47a5-48ed-a1d3-07d6fa4614b7;1d59f57a-05e2-48fd-b3d5-0fbcdfa7a2ef
;PP;;22390617-8e76-40de-b1e9-e8ae25038ff6;ca81909b-6a34-4e59-8dc1-5ae94c56f992;e7e2eee0-4f71-41fc-883a-9fdc969d8fcf
;PSC;;22390617-8e76-40de-b1e9-e8ae25038ff6;d55269c3-995c-4e4e-bb5c-da3af1c3f02d;ee8edc6f-20af-423c-b453-2984c0228877
;PSL;;22390617-8e76-40de-b1e9-e8ae25038ff6;00622473-7de4-4f96-ace6-282f5d7f5dd3;c239837a-7132-45f8-b4f7-34670e57af4b
;PSD;;e8b3467d-ab12-4846-8338-e25fd8bc2da6;b8de0ab7-c522-45c7-985f-4d4df5183264;868a9f00-0378-4db2-b4d3-1df556f1b551
;PSOL;;434624d9-87a5-428c-880a-be1058b936cf;fb58cc34-b18b-47a9-89ad-00af86d62776;9bb41396-99e6-48c2-aa05-451ac5b2f604
;PP;;0d3e39a0-3462-4f3b-979e-469bc2e49b95;8319e722-bf6f-4178-b5d9-00a8214b0235;6827a1e0-61e9-4d8b-af26-205fc58965ff
;PSOL;;ba67cbc5-ed65-4d37-9024-bd6a45183a5b;6478f112-3882-4195-b915-1e5bdc0fa22b;6e5e028d-9a13-439a-aeb5-fa5e59eb1c53
;PSDB;;fc293d61-e1c1-4bde-8c12-15693de65c43;767052b7-e73b-47d4-9e87-efa8761b924d;7566c5a2-252e-4609-86fe-562d7aed9cfd
;PSC;;79864b9a-c1cc-4244-8c61-a2fc28504ce2;321c0c35-bf25-4e05-a983-d9482b2cb5b8;28a4a64f-2f29-4b9b-a833-73cb82edbaa6
;PSDB;;0259d6a1-5608-4c59-a585-0a3cfeb5e315;7a37d6e7-d0e2-4ffc-83f5-6060e5ddbd74;d22393c5-0b81-4598-8f29-2defa978fd84
;PSD;;8634cd1d-5eb2-4ce1-b32e-d869ced1ef65;493d283e-105a-4039-bdb8-c097dcecd55c;d09914ff-beb2-4af9-aa39-706cd0ccf14e
;PSD;;4c90f154-beb4-46fd-b262-2165850899e1;684f807e-feb9-4154-9d2d-ed755c997c38;12b84933-4da3-49db-ab32-5db51815f4da
;PMN;;1a856047-8ea5-4cf1-8233-ca0313b198c8;f0b64387-45c4-4371-8583-dae15b4ba560;397a169a-c56a-45ed-9207-aab7a076a109
;PSB;;1a856047-8ea5-4cf1-8233-ca0313b198c8;e77d912d-7a49-4ab2-a889-6c4e10160ff1;23041232-07b7-4780-84ff-0a193074d783
;PP;;506bd908-b60f-4864-9d64-58110734fd45;ed481735-3b31-4b35-824c-e4b632c3036d;3402c35d-7aa2-4d56-b6e6-42dad1e0e807
;PSD;;d8cb3a2a-6e4e-49bd-9102-bf7119051ec3;f0754b82-c6be-471f-bccc-9b19cd072c88;90d37824-1c9f-477b-93a7-e5a699789d19
;PMDB;;5322b1a0-439a-42c2-a5ea-6c6f70395081;6e929eb5-c77d-4d1f-bb5e-90c1be290825;a3056781-55d2-40e5-823f-a7917ced9363
;PSB;;eda1c76c-08cf-4f4e-a0f9-fb53354784d4;8c70dd80-e8f6-46be-9b4a-6725085e022c;d9e35bdf-b920-4ea0-ade0-6c665dc0b91a
;DEM;;eda1c76c-08cf-4f4e-a0f9-fb53354784d4;d28909ff-bba4-4574-8d34-6109adfe6c87;aade71f7-c754-4c90-b914-99649ac03c47
;PROS;;3bd8d03c-be1a-47e1-988b-47828c522022;051673c1-c57e-4be8-99b1-abc3fbb65396;1f43aa23-161e-4f85-be02-1fd2b6c6cf6e
;PSB;;3bd8d03c-be1a-47e1-988b-47828c522022;551ebaa3-f955-4676-996f-1c6f0f57c389;bab5aeea-9545-4f86-b486-79d600506a97
;S.PART.;;3bd8d03c-be1a-47e1-988b-47828c522022;256bd82b-71b5-4402-9630-55a4e8a2a8b9;238a0c8b-7121-4593-9ca0-d27950f7a838
;PSD;;f4a5921c-9f7b-4176-a94a-96996b979c9a;89bbc249-67c5-47a6-90c2-52a741253ffe;1f34c309-411a-412a-aa54-8380a37bb76d
;PMDB;;2eeaf9c2-537e-4b3b-a18e-e83180c26ce8;6155bd20-42b4-4e92-b506-d2b1b2cbe764;54470d67-036b-471f-9eb2-36f6a00fd6fa
;PMDB;;893e009e-a971-403f-86a7-ac5dcf197f9d;5021d7c9-f05f-4db2-a31d-fcb85b48ab97;33664858-181b-495a-b84d-679f7f239e0d
;PPS;;70825e89-8f53-4af7-a7a9-caf435526fdc;0ecb11ca-46dd-4666-b71f-2fd9dadbc251;631cd312-78c2-4985-bfa7-ae01d51cd747
;PDT;;70825e89-8f53-4af7-a7a9-caf435526fdc;913c38fd-48d2-4858-8a84-85a717930671;7f31b403-1dd2-42eb-9b0a-72cd4389e5e6
;PSB;;74f99559-defd-4519-8678-65114e534908;8ce7664a-3c3e-4d3c-b2b3-5a3a862aefad;7fe6a88e-559e-40a8-9113-abd01cdf7484
;PT;;e48da2c7-36c4-430b-912b-71fa3c909cfe;9b7ff925-c870-4da3-89d1-3923a18ed91a;eb6ba8ce-6e26-42c4-b503-d061a064dba3
;PP;;f185b176-4efb-4fa5-966f-22c116a435df;3e103cae-c94d-4790-b14e-416f81d0a518;72d6e5ab-4a21-40d9-9da5-dde6100b5a13
;DEM;;4a14500f-eff5-45db-a05b-c4ce768b5be7;da1340d4-d111-4c18-9b6c-e7135c3ccbbc;a638efc1-97e1-40fd-bc14-494c0d23cc6f
;PSD;;2e12915f-6c39-49bb-8d7e-e3d2ca618e2d;259f1197-6778-4c54-bfbb-61d10fe7a1ef;ddbee037-0200-4533-82bd-9f81514113ce
;PT;;a9c4ae04-0d34-4cac-955f-71662ccf509a;1253e597-993b-45b7-b92e-52f2c1c0e7b4;e9307836-806d-46ee-b2be-3b7835b3aaca
;PSB;;b5a06a77-ee25-4f9b-a99a-1be347b47553;bd0aa46c-f59a-4313-8451-a5532b3332c2;06d6f4ef-1f1d-4d64-8a4e-7add243dd508
;PT;;f9325c76-87ec-4f27-9a53-fe4f13a31267;c552e1c3-6089-447f-8e09-fecd194cdd8a;4852f60b-072e-438f-a4dd-497dab951836
;PCdoB;;f9325c76-87ec-4f27-9a53-fe4f13a31267;ed3bd428-9935-46d4-b978-a1e9f4b136de;6fb451a0-2c4a-4b7d-8876-61cc81f2363d
;PSDB;;24689a93-609f-48d6-822b-59b47c171844;7abac25a-13ed-478e-82e7-94977f8d34b3;5dce8eab-3087-4f5b-8c1b-7907640e10c2
;PSDB;;b09be9bc-b9d5-4657-855d-4b0352f1b507;8807d909-9c57-4292-9447-506377464be6;4b6f4c60-a7d6-4614-ba1d-8c82721199dc
;PROS;;fc8be6cd-4392-4c71-ae68-157f0b77216f;1b44b5d2-5b5f-4578-b6db-c94f52dd81a9;b932dd77-f8e2-4c6b-87dc-b399e984c1af
;PHS;;fc8be6cd-4392-4c71-ae68-157f0b77216f;b3131f71-3791-428e-ade1-6470e9225c4b;fb02644b-41a1-41dc-8ec5-5960e3c02c2c
;AVANTE;;fc8be6cd-4392-4c71-ae68-157f0b77216f;2b5aaf68-d0f7-4177-8aec-83dd55f63b6f;b01f1502-8566-40f3-8cf9-7d8c871bbe8f
;PMDB;;4e884a18-1409-4e50-b0f5-a90e9e441053;2f06bc41-21e5-4d23-a8a0-295599e79936;57106640-762d-4038-a90c-9421cab8136e
;PR;;c8007469-7783-447b-8c91-afd1f2a80798;4ee47d8d-c238-4c05-b013-a70a4df8109d;2961feb9-5c2a-45b7-a9e2-0008472c5e8a
;PSC;;4660cf2c-9286-4687-83bf-cff70b3a6c4c;53bfdc84-6f61-4fdd-bf02-e4caab03e814;171386ac-dc02-4f96-983d-1ae82b7ab0a2
;PR;;9027259f-e3b5-4f0b-9a08-79bfda5828e5;6a771f89-c47a-488f-a8e0-53e53a92940a;b9437b43-05fe-4817-bdb6-90d715dbc6af
;PSDB;;9c277169-9b8b-4b2a-b9b6-7843b9f9da5e;4f477f2b-b4ad-440b-8ee8-e64ec72d5111;16c1929e-bd88-4dfa-bf93-549305b81445
;PT;;de2725ff-e1e7-4c64-8066-86e11e9fe9f7;693b1316-c93d-49b4-be24-589cb5bd998a;c7890159-aafa-4b1e-857d-528a5b4b16fc
;PMDB;;0d211f58-61f3-4ba6-855f-71477b0c450a;8393d0c0-5c55-4b26-baba-c53f33d4dca1;579004ed-3092-4890-b83f-a72047c2a1f2
;PSDB;;0d211f58-61f3-4ba6-855f-71477b0c450a;c612f43e-6d7d-46bb-9de6-7e65f5d7f7e2;d11feaf6-a8dd-460e-96d1-8fca01ea7e0a
;PDT;;9ac1a3b0-78d2-439a-950c-b8ae3cef8a9e;4eddf829-980e-441d-9a08-94a55bad34b9;2da7bdfc-8232-463d-86ba-0259b4a554fe
;S.PART.;;9ac1a3b0-78d2-439a-950c-b8ae3cef8a9e;3aefd5b0-a8bd-462b-93d5-49a21d2bb0c5;1dfa3688-f0d9-4068-8a9b-7e14f4abab9c
;PR;;9ac1a3b0-78d2-439a-950c-b8ae3cef8a9e;f4d9dfe5-4587-4bf3-afda-0c186bd0a103;c200c61d-c90e-4436-a061-4d2247181d12
;PRB;;693cc36c-5c9b-42c2-bfae-e76858232c57;344ee363-dace-488b-9574-14b955d42325;37166081-b90a-4006-baca-5cde17bdc6de
;PROS;;693cc36c-5c9b-42c2-bfae-e76858232c57;b80f90a1-2822-436c-82d3-a9fe3eb957b5;5d48932a-b94b-4a7c-879d-5fc7af6d293c
;PSB;;693cc36c-5c9b-42c2-bfae-e76858232c57;0c4cc357-ae1c-48aa-9a89-25ef87140ecf;0a9f25eb-7d32-4c40-8f18-2ccc2aefc798
;SD;;6b0d5938-41f1-4c69-ad1e-f0642b5c728b;1d071130-fbdd-4dcc-863f-ce5af48f427b;092ec5e9-86ee-49a5-b32e-ad4b7e8e2d7e
;PSB;;91894fa3-82f1-432b-a3a9-4de4da2385fb;5880de41-fa6c-449e-8488-d2b2d3ebb524;40c16906-91e8-4311-93a7-f43179d08b47
;PSC;;91894fa3-82f1-432b-a3a9-4de4da2385fb;998ac900-a332-490b-a6b0-dee377606693;7b5f44e0-5666-41b0-9565-f8459811584a
;PSD;;1a91f188-e981-448e-b733-a5f75025f061;78ca5289-ec5d-4bd3-804a-a61a282a4eeb;4b07c680-291c-40d5-a370-e99ca9f15f89
;PMDB;;18c7a3d5-b539-41d9-9187-77f159e23293;b272038d-7d0c-4b0f-9104-1d0ef5b1e0fa;2d45eeb7-e755-4bc1-8a83-370f4e677708
;PR;;2c875c02-f6be-4159-af40-d348c47550e3;60d458bc-6ce7-4b97-b856-f4e4b1366391;e30422e7-729a-45d3-a889-74860cb52020
;DEM;;2c875c02-f6be-4159-af40-d348c47550e3;cc69dae8-32c4-44de-8bae-d6988beb3ab9;d8fcf21d-59fa-4f9c-86a5-f3b87cb60958
;PP;;e8b3ad0f-a9f5-4d11-990f-4a8b6ff397d9;11e44f1c-e267-4082-832c-31a0d9c8e563;5d99f0fd-538a-4543-98a9-d9bae6abf668
;PMDB;;9838c4d2-623c-45a9-970c-71a881c07e16;c45fb3b8-07dc-4891-b090-1113589d27a8;96687729-d389-4974-8f35-4e9004201681
;PTdoB;;90ee0f31-5e30-416a-b524-2105e92fe1d2;63623761-2b87-4b4d-81e2-ff37de80e158;c7b84521-4bdc-4c3a-b290-ae409e075da7
;PMB;;90ee0f31-5e30-416a-b524-2105e92fe1d2;333f8aa9-eb09-44c3-a382-818fc1fc6df6;2fa18c2b-3f78-4f29-81b1-1e5177087056
;PTdoB;;90ee0f31-5e30-416a-b524-2105e92fe1d2;b688a8ee-6e58-4c4b-9cea-616fe9d0c4b4;760bb25f-3ae3-4d61-a70a-dd81ec215158
;PP;;90ee0f31-5e30-416a-b524-2105e92fe1d2;50e0de90-e9d4-4fdf-bb06-79ad3ed5fa1b;bc51e044-666a-4bc2-8636-e0b5aa6a43fd
;PSB;;4741ed10-4393-4967-8922-77c90bdcec88;49ee208d-3712-427f-8dd6-a45cfccd6cdc;9f293d11-2258-48fb-ad2c-18d17d777938
;S.PART.;;4741ed10-4393-4967-8922-77c90bdcec88;d1eb571e-3d43-463b-ae67-e70dc5494fb2;ffecb13c-366b-47ed-8579-3dee4986cbe5
;PMDB;;6c23d519-8090-411e-8aa2-605b21cf54f5;1795c4ac-2808-4211-873b-eac13bb85ab0;f99c2bf6-82ab-4529-94fb-2b6e7d582914
