cam:dataFim;cam:dataInicio;cam:siglaUFRepresentacao;org:member;org:role;slp:resource_uri
;2015-02-01;AC;e126580c-d055-4d70-b9c9-0c0a5c1e4731;b27beba7-ca02-4041-a9e0-1793bcd141fe;0ea68548-6298-4fe3-b51c-422961e7f950
;2015-02-01;RJ;957eeb8d-3576-4cfb-9ac6-13b1a1bf50ce;b27beba7-ca02-4041-a9e0-1793bcd141fe;3c3ccfa9-512b-40aa-b576-3614dd0a6df6
;2015-02-01;TO;470ad20c-360c-4cdf-91e4-8818873c5299;b27beba7-ca02-4041-a9e0-1793bcd141fe;a2b3466c-e9d0-439b-b9c9-fe3c80a55907
;2015-02-01;SP;c37e9887-d01e-4160-bb6d-6219d6364f41;b27beba7-ca02-4041-a9e0-1793bcd141fe;2a015aec-b31f-46c2-9d5d-93401232d551
2015-10-05;2015-02-01;RJ;c2fa1de0-3de1-4a78-bfb4-e9892a7bfd82;b27beba7-ca02-4041-a9e0-1793bcd141fe;15b6b0c1-daac-4c55-957b-2d52ba33f712
;2015-02-01;RS;87f9454d-a219-4adc-887d-259bb99bd30b;b27beba7-ca02-4041-a9e0-1793bcd141fe;47cdae66-eb67-460c-8d7f-bfed89253a3a
;2015-02-01;SC;ab8c3b74-4d53-4026-95a1-e26b2b052370;b27beba7-ca02-4041-a9e0-1793bcd141fe;10675870-1022-4b81-9290-b4ba760269f5
;2015-02-01;SC;933133f2-2590-4396-a332-158f0a7fd841;b27beba7-ca02-4041-a9e0-1793bcd141fe;71701d4a-a471-46c1-b02e-19b1c42a312c
;2015-02-01;GO;bcb371e8-0fc6-46cd-8b68-c5d034272463;b27beba7-ca02-4041-a9e0-1793bcd141fe;f409371b-86e6-4661-8d1f-2cddfa801106
;2015-02-01;RS;3b2fc188-dcd8-4c6d-8087-81b7957ecf69;b27beba7-ca02-4041-a9e0-1793bcd141fe;6b05d555-fb9e-4eb0-a222-3640448e4d3f
;2015-02-01;RR;810e2551-42d3-4b83-bf66-90a83b4d49ad;b27beba7-ca02-4041-a9e0-1793bcd141fe;5e2cf682-e3a2-44cc-801b-0c1d9cb6145f
2015-03-10;2015-02-01;PI;badbf483-2dd5-43e5-b046-4f5a2a3779b4;b27beba7-ca02-4041-a9e0-1793bcd141fe;6614c35f-5ff7-49e7-9844-af6128b10d9e
;2015-02-01;SP;be6ba8f2-2ee4-4ba1-be69-b95aea615561;b27beba7-ca02-4041-a9e0-1793bcd141fe;532e9fe4-7596-49d4-ae19-9e9a2b25dc2a
;2015-02-01;SP;7f41dea1-3c10-4ce6-b6d1-0ec6b28e9de0;b27beba7-ca02-4041-a9e0-1793bcd141fe;b4b3d9ab-830c-4182-82a9-fe8b0415ebfc
;2015-02-01;MG;e3cfe928-06f4-4c8b-a46a-bc248baf9237;b27beba7-ca02-4041-a9e0-1793bcd141fe;b3c62737-aea4-432d-a3f6-7b4173e45f60
;2015-02-01;BA;899ec03c-b0aa-4693-b0d6-f9563c4fb7d3;b27beba7-ca02-4041-a9e0-1793bcd141fe;54d4f198-7985-4b40-8204-40a0c0fe9cb2
;2015-02-01;MG;4904cfcc-3201-4641-bdc6-5e6693c7b001;b27beba7-ca02-4041-a9e0-1793bcd141fe;bde61e4c-6725-4706-be9b-4ba5149f15a2
;2015-02-01;SP;41ec398d-d5cc-4d2a-974b-23ea75f4b666;b27beba7-ca02-4041-a9e0-1793bcd141fe;589ecdd3-2b1b-4d3a-807c-788f80d20f5f
;2015-02-01;MG;651a6cf6-626e-4469-9af6-374c86a6efdd;b27beba7-ca02-4041-a9e0-1793bcd141fe;1ef5c2ca-c0c9-4feb-8516-4fdfc0358814
;2015-02-01;RN;ed0ba42c-c88a-44cc-8d72-11deca3cc87e;b27beba7-ca02-4041-a9e0-1793bcd141fe;e8c34ed2-8e11-402d-89cb-bd9c17ca1b89
;2015-02-01;RS;c9dd22f4-a949-4dc6-a0c3-ea6bdf58584d;b27beba7-ca02-4041-a9e0-1793bcd141fe;001d8881-9236-4983-b2b9-73ca60eba8c1
;2015-02-01;PA;bbf9b3c5-0ae3-4ded-a7c8-37eb556c34f3;b27beba7-ca02-4041-a9e0-1793bcd141fe;c0de6d6c-e7be-4d15-b4b0-ba947978a55c
;2015-02-01;MG;58f54abb-4d96-4584-a106-315194f07d33;b27beba7-ca02-4041-a9e0-1793bcd141fe;c23ab14c-566f-4145-81b9-98e93857dcc5
2016-05-12;2015-02-01;PE;f37f28b2-5516-44a2-a66c-8a9e85f0af7d;b27beba7-ca02-4041-a9e0-1793bcd141fe;7312a554-149b-4013-99ed-e4ed262c17ef
;2015-02-01;PE;a1ea6431-b96f-41a4-b703-6714fd46f750;b27beba7-ca02-4041-a9e0-1793bcd141fe;7c7832cc-65d6-40a1-9a0d-131fc7a565c0
;2015-02-01;BA;9cad7a0c-14e0-402a-9a5e-255bedb9f9da;b27beba7-ca02-4041-a9e0-1793bcd141fe;32597cfc-093e-471d-abd9-80568ba158d0
2016-05-18;2015-02-01;RJ;9f043e06-b534-4348-bb54-924da092c732;b27beba7-ca02-4041-a9e0-1793bcd141fe;970a95cb-2f32-46eb-9276-32308c51457f
;2015-02-01;PB;b715d17d-c3a3-4ac0-b57e-435aae8e6ce3;b27beba7-ca02-4041-a9e0-1793bcd141fe;9aae5ac7-ec83-4989-b81b-67b04e71c96c
;2015-02-01;SP;a6c6411c-f4ae-4041-bf9c-53563d66a24e;b27beba7-ca02-4041-a9e0-1793bcd141fe;c5587b1e-5595-4244-93ce-ef0f869aa6a7
;2015-02-01;BA;2c55c020-8a83-4034-91ba-2373f300d91b;b27beba7-ca02-4041-a9e0-1793bcd141fe;0ef4c44c-c2be-494f-a63b-fb90dd6086a2
;2015-02-01;SP;0484739c-4501-4bfd-b135-2068e6e13b45;b27beba7-ca02-4041-a9e0-1793bcd141fe;48298216-7371-4b85-8dbd-19dae9a84f01
;2015-02-01;BA;51ff6020-11f3-46ba-b752-48ac34de85c1;b27beba7-ca02-4041-a9e0-1793bcd141fe;23a5d479-b514-4c54-b119-606a6b3f90ab
;2015-02-01;RJ;8863bcff-bb80-4703-97a9-26bd3a49f2e9;b27beba7-ca02-4041-a9e0-1793bcd141fe;11ec7631-23e3-45b5-948b-50c09ae910cb
;2015-02-01;MT;58c215be-9043-4664-9729-88c15aeae274;b27beba7-ca02-4041-a9e0-1793bcd141fe;0e991dd9-a184-49d3-adff-e913a7d78eb1
;2015-02-01;DF;9ed926fe-7d7f-443c-ac39-a0b820ae4cf8;b27beba7-ca02-4041-a9e0-1793bcd141fe;73a4a270-1598-439b-b30a-a2c1ec36370f
2017-09-12;2015-02-01;AM;b6f9f7cc-0830-43e6-b221-bb93f49301bb;b27beba7-ca02-4041-a9e0-1793bcd141fe;dab99f24-748c-4a00-9b48-48a78d0067a7
;2015-02-01;PI;779321a2-c1bf-45f6-b924-44579cf31534;b27beba7-ca02-4041-a9e0-1793bcd141fe;636b065f-9c2a-408e-8098-e10c8061f2ce
;2015-02-01;AM;c120c6c5-f9f6-453c-8b32-0b41a3944545;b27beba7-ca02-4041-a9e0-1793bcd141fe;31ca83d0-7407-4c6c-b5d3-f61bf071ced8
;2015-02-01;BA;516d6725-6f21-4b50-9cfe-d0f96068bf24;b27beba7-ca02-4041-a9e0-1793bcd141fe;c7960fb6-7703-4593-8a18-13d4fbb8bebb
;2015-02-01;PI;fba73252-efa6-42ea-8deb-8814e4ca045e;b27beba7-ca02-4041-a9e0-1793bcd141fe;6153b4cb-6e02-46f5-85ed-30a9313dded0
2015-02-06;2015-02-01;RJ;79d19612-2eb2-4c4f-b889-de31d901cc49;b27beba7-ca02-4041-a9e0-1793bcd141fe;b6c7f1be-cca3-447c-97ab-6c66f2812af4
;2015-02-01;PA;de06436e-b542-4e0c-ae46-b330a989326c;b27beba7-ca02-4041-a9e0-1793bcd141fe;b9471994-2204-4cca-b173-aa2be45164bb
2015-02-03;2015-02-01;SP;882eccc7-1b37-4b79-a865-c66fc77eae5e;b27beba7-ca02-4041-a9e0-1793bcd141fe;623f8b71-b574-46a7-bcf7-32171157eef2
;2015-02-01;SP;3ad51ec7-67bc-4936-9fce-ff1f7e4bee82;b27beba7-ca02-4041-a9e0-1793bcd141fe;80c75108-c957-4a8a-90af-d2f73309ccda
2017-02-03;2015-02-01;BA;60163117-c00b-4dc0-8b71-ef05fee193c1;b27beba7-ca02-4041-a9e0-1793bcd141fe;40c07fbf-392e-4c8e-96d7-bac6cea0d2e5
;2015-02-01;RN;d8c48799-a140-4ade-8e34-41d786404d3c;b27beba7-ca02-4041-a9e0-1793bcd141fe;ab99fbb8-967c-41fc-9e3c-0d9bf0d85beb
;2015-02-01;SP;a5b421ff-5a68-4e15-ad0b-3bc7f467119d;b27beba7-ca02-4041-a9e0-1793bcd141fe;76fb1906-57b5-4296-8673-50bea4529981
;2015-02-01;SP;a1541a32-5a58-4727-b09a-fceec641c088;b27beba7-ca02-4041-a9e0-1793bcd141fe;3abb3ab2-377b-4ef3-bdb5-f3291d2fb47f
2016-06-20;2015-02-01;MA;c847237c-fde9-4a7b-8457-a7c318948313;b27beba7-ca02-4041-a9e0-1793bcd141fe;91376799-0ccd-406a-a761-ea3f47d431fa
;2015-02-01;AL;e70d3ae0-6450-4586-9585-1a8a22276377;b27beba7-ca02-4041-a9e0-1793bcd141fe;f4010e12-0aca-4643-83ac-9084791bfe66
;2015-02-01;SE;12b60beb-6603-41a2-89cb-a40110286b4c;b27beba7-ca02-4041-a9e0-1793bcd141fe;3afb730c-0493-4d90-97a2-116dccdaf0ff
2015-10-05;2015-02-01;CE;aeb6708c-3cdb-43a8-8338-c43d338df900;b27beba7-ca02-4041-a9e0-1793bcd141fe;ce9e08e7-698f-4033-8331-1b7d2089a149
2017-01-01;2015-02-01;PE;fd69ca2e-540c-4dc0-9449-fb2aaa417f0a;b27beba7-ca02-4041-a9e0-1793bcd141fe;11f1055e-84ac-4eb6-b0a0-0772406083d6
;2015-02-01;AP;54cfb1df-2ff1-495a-99ca-79386e63440a;b27beba7-ca02-4041-a9e0-1793bcd141fe;f1865db3-aa53-4841-b9da-cf000eb0bb50
2015-02-09;2015-02-01;PE;bac4e022-cd17-4488-8042-87657f878e69;b27beba7-ca02-4041-a9e0-1793bcd141fe;a94e01d6-410c-4373-927b-08aba1e19762
;2015-02-01;RJ;bd71ff1e-6f70-4c2b-85b1-d7ac102e7100;b27beba7-ca02-4041-a9e0-1793bcd141fe;b467ef49-5966-4772-b145-ac53e12e26b9
2017-01-01;2015-02-01;CE;686ab621-1839-4a6e-a69a-51978086c49f;b27beba7-ca02-4041-a9e0-1793bcd141fe;9b5193e6-3b04-4ddd-8aed-a09309ed24f6
;2015-02-01;AM;79af7558-25d0-49ef-94b2-650a59bfc218;b27beba7-ca02-4041-a9e0-1793bcd141fe;714e66db-62b9-4c12-9395-f23dceaac78a
;2015-02-01;PR;40ad512f-7442-45cc-9121-0da7fd3f33cb;b27beba7-ca02-4041-a9e0-1793bcd141fe;741cef2e-7d9c-42bb-83f8-cc582cda5715
;2015-02-01;BA;1370bac3-4776-454f-a8ba-c9c205badcc9;b27beba7-ca02-4041-a9e0-1793bcd141fe;31e4f324-1b5d-4be5-b1cc-6445cb302299
2015-02-09;2015-02-01;RJ;2e0a6d49-4d9e-4637-a924-10b7bdf388c6;b27beba7-ca02-4041-a9e0-1793bcd141fe;6e1ab97f-0902-4dd4-9fd3-63c41070644d
;2015-02-01;SP;7feddbf1-cd2b-427f-9092-661ded7b7b18;b27beba7-ca02-4041-a9e0-1793bcd141fe;d42b9a64-ef09-42f5-85cf-a8502f6fde4f
;2015-02-01;PR;238a2445-ec97-4f40-9e14-e8c7196528ca;b27beba7-ca02-4041-a9e0-1793bcd141fe;ba040e4e-6ece-43d9-b923-19c5a59777e9
;2015-02-01;SP;6ef8349d-bbc8-4ebf-bf86-782ad5112b41;b27beba7-ca02-4041-a9e0-1793bcd141fe;45b3536b-00e5-4079-9d5e-9dff3ebb7fdc
;2015-02-01;PR;5ac757ec-9bfb-4fab-9636-a988b2131ddd;b27beba7-ca02-4041-a9e0-1793bcd141fe;f82c3033-6f7d-4ee2-a834-601831578ff8
2017-11-22;2015-02-01;GO;f1e3510c-95b2-41d3-8740-e4cf60441dbb;b27beba7-ca02-4041-a9e0-1793bcd141fe;17859ad1-cd18-4a48-9134-f701bbd3a051
;2015-02-01;RS;770e19d6-ed26-42fa-905a-d7add3e2b100;b27beba7-ca02-4041-a9e0-1793bcd141fe;59e8c79a-fb40-4d1a-a295-508f7af912c0
;2015-02-01;SP;5754846c-ffa6-4c5e-b6d9-2fa72c032b04;b27beba7-ca02-4041-a9e0-1793bcd141fe;7898fda3-5f27-454a-9e8c-d38a2bf28b6d
;2015-02-01;RJ;90a1634d-3c2c-429f-a2dc-bfbffc6cd265;b27beba7-ca02-4041-a9e0-1793bcd141fe;d7d93c27-0a18-4716-809b-5e8df0b49d25
;2015-02-01;RJ;10f03ca6-7c37-492f-8b8d-2df753ddc9bf;b27beba7-ca02-4041-a9e0-1793bcd141fe;edbc7a0b-d885-4019-8445-57fadef45737
;2015-02-01;DF;8bd0c743-0854-4a10-9a97-7cf0586eda91;b27beba7-ca02-4041-a9e0-1793bcd141fe;efb662ac-b388-4849-9c28-f1e0571cc433
2016-04-15;2015-02-03;MG;a287ed45-5fa2-459d-a807-00032c1e5c83;b27beba7-ca02-4041-a9e0-1793bcd141fe;6e9c39b3-4b82-4ff8-81e9-562fcf29b6b5
2015-10-05;2015-02-03;SP;aaa9ca3c-7989-41e5-9485-baa9ed9efc39;b27beba7-ca02-4041-a9e0-1793bcd141fe;64f1f1f0-f070-408c-b83b-f0dd27a7e70d
2015-02-24;2015-02-03;SP;d2fad348-cc18-4efe-b3ca-c87025d2c61d;b27beba7-ca02-4041-a9e0-1793bcd141fe;d69ef2ca-76f0-4eeb-89c6-cd3191529e1d
2015-07-07;2015-02-03;SP;c9f5587f-cf1c-46c8-a038-9ec11c182c64;b27beba7-ca02-4041-a9e0-1793bcd141fe;154ea088-373a-48d3-ae38-c7e73b2ebb4e
2015-07-07;2015-02-03;BA;1a91f188-e981-448e-b733-a5f75025f061;b27beba7-ca02-4041-a9e0-1793bcd141fe;a00ee833-e09a-485c-b457-dc3c0b493e8e
2015-07-07;2015-02-03;SP;fccb2032-ac27-4cb1-8baf-dfd5ac60cf86;b27beba7-ca02-4041-a9e0-1793bcd141fe;f0463ea4-27b9-431c-905d-c8b87162b882
2015-07-06;2015-02-04;MG;aee4edde-a602-4c8e-88b7-b9253b094800;b27beba7-ca02-4041-a9e0-1793bcd141fe;b897c36f-1d9a-4aa5-b516-be94c1de7647
2015-07-06;2015-02-04;MG;820bb5c1-3dca-49bb-bd6a-00d85d3982fa;b27beba7-ca02-4041-a9e0-1793bcd141fe;b1459f1f-73d4-47ac-b478-17d1d34e3924
2015-10-19;2015-02-04;GO;a4c28b5a-8387-4e77-8dee-a40e3655883b;b27beba7-ca02-4041-a9e0-1793bcd141fe;82a6b67b-4767-47e2-937e-df5309f183aa
2015-05-21;2015-02-04;PR;5af75f2b-17ff-440e-8d23-c96429ee526c;b27beba7-ca02-4041-a9e0-1793bcd141fe;4f8f6ac3-b933-4c79-affe-599024dfe6d9
2016-04-15;2015-02-04;PE;e8b3ad0f-a9f5-4d11-990f-4a8b6ff397d9;b27beba7-ca02-4041-a9e0-1793bcd141fe;2d9b0e32-08cb-4013-acd7-71042d2bdc9e
2015-07-07;2015-02-04;BA;2f501697-a2c1-4ea3-a318-58f18fd98d47;b27beba7-ca02-4041-a9e0-1793bcd141fe;31c1f8e8-5983-43ae-bb5a-b8e23de0c259
2016-04-14;2015-02-04;PE;5865051e-5f41-489f-936d-392ffaef3b7c;b27beba7-ca02-4041-a9e0-1793bcd141fe;71dcd8d1-46a5-4801-9e44-5d1d5285f611
;2015-02-04;PE;12fc091a-6836-4708-a8f3-2b4262da1b00;b27beba7-ca02-4041-a9e0-1793bcd141fe;7d9ea32a-8c5f-4d4b-8fc9-3f90d1eb63f3
2015-02-25;2015-02-05;SC;0b216403-8aaf-4957-8c99-127003b9a9ea;b27beba7-ca02-4041-a9e0-1793bcd141fe;fb783a05-0b13-400c-ae9a-02de6cb39d8b
2015-05-21;2015-02-09;SP;b211f117-3a4b-4149-bfc4-571bba56900e;b27beba7-ca02-4041-a9e0-1793bcd141fe;d37a94e9-b687-488a-8639-0ff60b6afcdf
2015-02-12;2015-02-09;RJ;ff9114bd-2753-4a2c-ab7e-c68ca05b13a8;b27beba7-ca02-4041-a9e0-1793bcd141fe;20c511c4-0c12-48a7-8916-4c2b124ef8d7
2015-10-05;2015-02-09;RS;88c627b9-416b-4274-b918-0df57e525694;b27beba7-ca02-4041-a9e0-1793bcd141fe;cf6e4c28-8268-4f9d-ab38-c60b6b78c606
2015-02-27;2015-02-10;RJ;3b49df23-c871-4fae-be85-9349330e2238;b27beba7-ca02-4041-a9e0-1793bcd141fe;0616938b-0f19-434a-85a2-e2ac02ab067a
2016-04-14;2015-02-10;RJ;5002ead2-9292-4114-8bf5-411d670dc03f;b27beba7-ca02-4041-a9e0-1793bcd141fe;54232871-6665-4c04-aa8f-3ef33aace15a
;2015-02-10;MS;8a742c5a-a714-4684-9d48-fcedd24b9f03;b27beba7-ca02-4041-a9e0-1793bcd141fe;dc4d36d8-73d4-451b-ae50-4fb0b44747bd
2015-02-12;2015-02-10;RJ;fb0e038c-ccc4-48e0-bcbb-1e1cf8626435;b27beba7-ca02-4041-a9e0-1793bcd141fe;e2f46d84-259d-474c-aa92-617fb392c8de
2015-03-06;2015-02-12;MG;8e861e50-2971-4725-baf8-4c9cf847a7de;b27beba7-ca02-4041-a9e0-1793bcd141fe;a0048119-17e3-40b0-8e8d-b71e919fa8c0
2016-04-14;2015-02-12;PE;13a5b77c-2c3d-4044-9c80-1f91350f847a;b27beba7-ca02-4041-a9e0-1793bcd141fe;1e57545e-45d4-41d9-a8df-377dea9eb9f1
2015-02-23;2015-02-12;RS;c9860ba8-abb8-45e6-8e79-8f72e9272edb;b27beba7-ca02-4041-a9e0-1793bcd141fe;3237048c-673a-4e74-b3ed-5236fbb653de
2015-02-23;2015-02-12;RS;b33d646b-2694-4969-ac9d-04e88cc7a4da;b27beba7-ca02-4041-a9e0-1793bcd141fe;57c81b8b-0e71-480b-a7f4-438dd87b6eaa
2015-02-24;2015-02-12;RJ;fb0e038c-ccc4-48e0-bcbb-1e1cf8626435;b27beba7-ca02-4041-a9e0-1793bcd141fe;2509b255-ec6f-4dd8-b1da-d91b696584ff
2015-12-15;2015-02-12;RJ;2e0a6d49-4d9e-4637-a924-10b7bdf388c6;b27beba7-ca02-4041-a9e0-1793bcd141fe;6914b2b3-a6ef-452e-b673-ee9700ce066c
2015-10-15;2015-02-13;RJ;e5c2e6a8-f90b-41d8-ac0e-039fa75c0cff;b27beba7-ca02-4041-a9e0-1793bcd141fe;b41fdd09-3f86-43b6-8f7a-ef50e91e4a3b
2015-02-24;2015-02-23;RS;7aeee2ef-1887-416e-b04b-6f23cf7c46ff;b27beba7-ca02-4041-a9e0-1793bcd141fe;0468cf1c-5e57-4454-9102-10325468f379
2015-02-24;2015-02-23;RS;4e884a18-1409-4e50-b0f5-a90e9e441053;b27beba7-ca02-4041-a9e0-1793bcd141fe;f2617efd-49bd-473d-9751-98c1e5928c80
2015-03-03;2015-02-24;SP;7dd105df-c756-44c3-9a42-7655937beeda;b27beba7-ca02-4041-a9e0-1793bcd141fe;9c3a3649-c435-4c55-ad03-539a2045d827
2015-12-30;2015-02-24;RS;c9860ba8-abb8-45e6-8e79-8f72e9272edb;b27beba7-ca02-4041-a9e0-1793bcd141fe;938f5955-7070-4826-a812-31904fb59c35
2015-03-02;2015-02-24;RJ;75fd6638-b0a9-4086-89ec-fe248676f3d4;b27beba7-ca02-4041-a9e0-1793bcd141fe;0b84cc9c-05f6-4dcd-a349-49139fdc8227
;2015-02-24;RS;b33d646b-2694-4969-ac9d-04e88cc7a4da;b27beba7-ca02-4041-a9e0-1793bcd141fe;72e43791-c530-4377-9a42-f08b7a3087db
2015-03-02;2015-02-25;SC;aba76689-3af6-406b-9266-138eeb70f591;b27beba7-ca02-4041-a9e0-1793bcd141fe;c0be0626-b297-447d-9c2b-0cd48b48dc22
2015-04-09;2015-02-26;MA;0c92b854-41ff-4d55-939c-518298453448;b27beba7-ca02-4041-a9e0-1793bcd141fe;1798b49e-9897-45b7-bff7-268475b575a2
2015-03-09;2015-02-27;RJ;79d19612-2eb2-4c4f-b889-de31d901cc49;b27beba7-ca02-4041-a9e0-1793bcd141fe;87653310-6915-46bb-a984-cd90f9d97cd8
2015-07-07;2015-03-03;SP;d2fad348-cc18-4efe-b3ca-c87025d2c61d;b27beba7-ca02-4041-a9e0-1793bcd141fe;94bb3c94-4b31-4c2c-8382-398e1923a402
2016-04-05;2015-03-03;SC;0b216403-8aaf-4957-8c99-127003b9a9ea;b27beba7-ca02-4041-a9e0-1793bcd141fe;6801f306-913e-4582-936f-7fe33fbeaee9
2015-12-09;2015-03-04;RJ;3b49df23-c871-4fae-be85-9349330e2238;b27beba7-ca02-4041-a9e0-1793bcd141fe;74210467-bb03-4de3-acf9-b12e9c70cb47
;2015-03-06;MG;cc98fbfb-234a-4cac-98f7-2b45bdfdd530;b27beba7-ca02-4041-a9e0-1793bcd141fe;9675ab00-30cf-45d3-8e88-9b894d15a27c
;2015-03-09;MG;90ee0f31-5e30-416a-b524-2105e92fe1d2;b27beba7-ca02-4041-a9e0-1793bcd141fe;4bb5e8e5-6aa5-4362-ba86-43d968cd842b
2015-06-10;2015-03-09;RJ;fb0e038c-ccc4-48e0-bcbb-1e1cf8626435;b27beba7-ca02-4041-a9e0-1793bcd141fe;08993aa8-33ca-47b2-b3bb-572d7904deab
2015-07-06;2015-03-12;PI;bcc8070d-6853-426f-8748-ec700fb17547;b27beba7-ca02-4041-a9e0-1793bcd141fe;f77d8c92-f0aa-469e-bd0f-cdea9e0668d1
2015-07-07;2015-03-20;SP;9f01ecc6-c701-42f0-af53-77a81ee1cc2d;b27beba7-ca02-4041-a9e0-1793bcd141fe;97613abf-9967-4dd7-9e55-63565c1eb189
2015-05-12;2015-03-25;PI;b70c9aff-a556-4d48-8a36-ce38da014a51;b27beba7-ca02-4041-a9e0-1793bcd141fe;f685176b-f5ca-46a7-acd7-bbe61bd8317d
2017-08-02;2015-04-09;MA;5ff9cfe9-2fee-47b6-b7ac-a1cb282236be;b27beba7-ca02-4041-a9e0-1793bcd141fe;81448068-6803-40b9-8f44-58386d18e89f
2015-07-06;2015-05-12;PI;24485465-1f9c-4170-97ea-64525c56c789;b27beba7-ca02-4041-a9e0-1793bcd141fe;ce3f3380-cb4e-4870-9246-86dacd5c05eb
2015-10-16;2015-05-19;RJ;5e385bcb-94be-4940-8335-f09cfe920808;b27beba7-ca02-4041-a9e0-1793bcd141fe;71c6d637-b360-4e80-b725-326362b65dba
2015-09-23;2015-05-21;SP;10678721-e6be-449f-a8ec-78eafee31515;b27beba7-ca02-4041-a9e0-1793bcd141fe;91eb47da-5684-48a0-b5b5-faf4dfd2c354
;2015-05-21;PR;2e226de9-b80f-4104-9bc4-160ca3721ab2;b27beba7-ca02-4041-a9e0-1793bcd141fe;a3d17401-2bd8-4f23-86d4-38d1c899c806
2015-06-11;2015-06-10;RJ;ff9114bd-2753-4a2c-ab7e-c68ca05b13a8;b27beba7-ca02-4041-a9e0-1793bcd141fe;a0705fcb-eb2f-4309-9930-ba767415588e
2016-04-14;2015-06-11;RJ;fb0e038c-ccc4-48e0-bcbb-1e1cf8626435;b27beba7-ca02-4041-a9e0-1793bcd141fe;72324287-d4ed-4655-a1e9-1bdf0410481c
2015-07-07;2015-07-06;PI;1d7fb67f-e08e-433c-a02a-ad8ddfca8c18;b27beba7-ca02-4041-a9e0-1793bcd141fe;a620b6e2-974e-47ba-820d-003e1a635914
2015-07-08;2015-07-06;MG;9745b26f-e273-416f-9cb8-b32099237f3c;b27beba7-ca02-4041-a9e0-1793bcd141fe;a5fb9682-5b2f-4517-9b18-f642abebff0d
2015-07-08;2015-07-06;MG;e780fe47-28c0-46a2-9fba-829596d984c1;b27beba7-ca02-4041-a9e0-1793bcd141fe;6418e6f2-5ac1-48f3-8e6e-36fe518e5979
2015-07-07;2015-07-06;PI;badbf483-2dd5-43e5-b046-4f5a2a3779b4;b27beba7-ca02-4041-a9e0-1793bcd141fe;d3ae2812-2ac9-4571-a952-7409ac0f02c0
2015-07-14;2015-07-07;SP;7dd105df-c756-44c3-9a42-7655937beeda;b27beba7-ca02-4041-a9e0-1793bcd141fe;224263a4-64d4-47c4-aca4-611f108c1659
2016-04-15;2015-07-07;PI;bcc8070d-6853-426f-8748-ec700fb17547;b27beba7-ca02-4041-a9e0-1793bcd141fe;c6cf4cbf-e9fc-4575-b6e5-efc1702446f8
2015-07-14;2015-07-07;SP;2fdff796-f474-47d6-93af-97f28bc47c3b;b27beba7-ca02-4041-a9e0-1793bcd141fe;f90f7e04-940b-4906-9530-51618e34e8a6
2015-07-09;2015-07-07;BA;180b660a-b855-48f5-bda7-8cc27cd4f91f;b27beba7-ca02-4041-a9e0-1793bcd141fe;5531f81a-751e-4df0-91c6-4f29fd3d9403
2015-07-08;2015-07-07;PI;b70c9aff-a556-4d48-8a36-ce38da014a51;b27beba7-ca02-4041-a9e0-1793bcd141fe;98917d5e-2422-4b19-81e4-ecccceb889cb
2015-07-09;2015-07-07;BA;5604b4ab-c2cc-4eae-8880-bbc9c07e0dd1;b27beba7-ca02-4041-a9e0-1793bcd141fe;c058b9b4-c7a4-4960-951f-ef4ad4debe15
2015-07-14;2015-07-07;SP;fbd253f5-d926-4af8-ad55-125ca1d1ba31;b27beba7-ca02-4041-a9e0-1793bcd141fe;3a3cc3d8-e422-4dcd-9df0-b7a4bb2b9528
2015-07-14;2015-07-07;SP;882eccc7-1b37-4b79-a865-c66fc77eae5e;b27beba7-ca02-4041-a9e0-1793bcd141fe;ec0888b1-7415-42af-805c-bed7ccaefc99
2015-11-04;2015-07-08;SC;99b1944f-c6cd-4128-a4d3-15c7fb9aac78;b27beba7-ca02-4041-a9e0-1793bcd141fe;444e554d-cde3-403a-9fdf-9f82722d32bb
2016-04-14;2015-07-08;MG;aee4edde-a602-4c8e-88b7-b9253b094800;b27beba7-ca02-4041-a9e0-1793bcd141fe;709cf03c-4472-486b-bde6-abb102d78a4a
2016-02-01;2015-07-08;MG;820bb5c1-3dca-49bb-bd6a-00d85d3982fa;b27beba7-ca02-4041-a9e0-1793bcd141fe;249a60bd-3951-4c54-b1dd-cf421dcdd87d
2016-04-13;2015-07-08;PI;24485465-1f9c-4170-97ea-64525c56c789;b27beba7-ca02-4041-a9e0-1793bcd141fe;92f621ec-f20e-45b9-9626-1d2d8b030918
2016-02-01;2015-07-09;BA;1a91f188-e981-448e-b733-a5f75025f061;b27beba7-ca02-4041-a9e0-1793bcd141fe;b9f61f65-8f9d-4a24-b6c3-67a93461212e
2016-02-01;2015-07-09;BA;2f501697-a2c1-4ea3-a318-58f18fd98d47;b27beba7-ca02-4041-a9e0-1793bcd141fe;8858c062-5391-431d-995e-7f434c6f79fa
2015-10-19;2015-07-14;SP;9f01ecc6-c701-42f0-af53-77a81ee1cc2d;b27beba7-ca02-4041-a9e0-1793bcd141fe;666da3fe-eabc-4ab7-83f2-d2a4a8bb0ad6
2015-10-19;2015-07-14;SP;d2fad348-cc18-4efe-b3ca-c87025d2c61d;b27beba7-ca02-4041-a9e0-1793bcd141fe;20c1c953-2db9-42c7-bfac-281a9f9da362
2015-10-19;2015-07-14;SP;c9f5587f-cf1c-46c8-a038-9ec11c182c64;b27beba7-ca02-4041-a9e0-1793bcd141fe;e225b7a0-ed63-4026-9d92-efe3c0436c3e
