slp:resource_uri;rdfs:label
f19e0e79-ce97-4394-a224-485763bea238;Deputado
55e19e2c-52b9-4b9d-bb3a-2a106818d5d4;Deputado
6b7772eb-d902-4ba3-8f4f-43098665acb2;Deputado
44157f69-b7ad-4ee2-ba86-169c88aea669;Deputado
cd96b46c-f653-4c5d-914a-0a2db04e3d49;Deputado
eae1c98e-a476-43d5-a5d2-af9f683ae776;Deputado
7450bd4f-29f9-4bda-be4d-9d35de606103;Deputado
f661068d-380d-4140-9442-b8364494809c;Deputado
e7c1285a-4687-4933-b76c-44124146e52b;Deputado
7c6b7eb4-3201-472b-b233-4f9869fcd57a;Deputado
e0ec98af-6782-4f83-b639-6c3b5048b50b;Deputado
9c9b5998-3557-49f8-94d6-c91db1460db8;Deputado
f7534701-6e3b-408f-9058-33e79f6b645c;Deputado
05174afd-6d7d-4ff1-9635-9fc311f3e889;Deputado
8522bf52-c434-4cc1-91e9-65afc01912c4;Deputado
5ccac045-39e2-4a96-8bd2-b8d20fb68302;Deputado
c3bc1aba-5a8f-4e50-8001-f8b32770813a;Deputado
6d2fdf90-4a5d-4aa8-beb7-a38a0ebcf3d9;Deputado
f1803df8-e94c-43b2-a863-7c38c0f73756;Deputado
618a6cb8-920f-481f-8134-178b52324d74;Deputado
392ec18d-1598-4439-886a-3cca550543d9;Deputado
77a2424a-d2bd-4d2a-9736-638e72ccf9c7;Deputado
ae1215b4-4d19-4c3c-a097-56c322c28daa;Deputado
75ef2f7b-e1ba-44b7-9bd6-93870baa28d3;Deputado
8bb7e7b3-6a4e-4b44-ace2-8c6e8f7021b4;Deputado
b58f0b56-2c43-4a61-85c9-d170b917b76f;Deputado
656bf5b6-5eb6-416c-8156-183b3fac2bb0;Deputado
e06c685e-7f5a-42f7-8351-b76a68993c98;Deputado
d7080821-c5af-468f-a281-5faf06454398;Deputado
707df9ef-f4c0-44d3-89dd-9d8846a5e347;Deputado
093e289a-c9dd-43c0-96c7-6299595f82c6;Deputado
7ac3d874-1f81-415c-8af0-fe9c06be9157;Deputado
4e36877e-8133-4636-b6ba-1c0db12db8ce;Deputado
e093392c-a5cc-4128-9d0d-68dc9cc5fb0a;Deputado
fa80c4d7-180a-44c8-941e-f47064b27c4d;Deputado
d50702b3-a280-4554-844c-f0be45b6c2a7;Deputado
49ae9010-102f-42e3-bc0e-b1a4fafd27e1;Deputado
8956ce4e-844c-4422-ad35-54e57f9232fa;Deputado
2aa63993-60a7-452a-b03d-95dfb48d2448;Deputado
f90f19d4-7950-4598-958f-db4aaa2e97af;Deputado
7d927107-5ca8-41b1-a35c-3480a4835020;Deputado
87fe694d-2064-4dd2-9912-54adf98388a9;Deputado
c12bf15b-1102-42af-a558-ffda070ad2c3;Deputado
bb8c8680-ef7f-4833-91a8-2d4b01bb2e1c;Deputado
dcab213c-a823-41f6-a2da-2a49f5fa58f7;Deputado
66940d62-5291-4beb-9860-ffe991f191ca;Deputado
1c9bb05d-abe3-4f15-8315-606f521c4507;Deputado
c9a8524a-1a68-460b-aa97-99522a04c51d;Deputado
c5c5243b-dba4-4788-bfbd-08379aafc4ff;Deputado
7abd4a26-bc00-4e15-9965-714dd66f8118;Deputado
9186a17f-a6b3-487e-ae07-1605609e45bb;Deputado
c55009d7-bab6-4be6-bcf8-e7c8d9b8ee2c;Deputado
f48d7210-9bb0-42e0-a549-e29394969e90;Deputado
c6abeebe-c7ae-4979-b5f2-aa41257d4f55;Deputado
7d04c720-6280-42dc-8188-86582dd6313a;Deputado
dcc608aa-3995-4ee0-be95-6b946218d569;Deputado
7f83173c-d513-4de7-a5ad-e3777f59218f;Deputado
3b736bff-9c65-47ec-b16c-b0fdafff476b;Deputado
910f4ced-16d3-4656-9313-d1a39fd3f6e3;Deputado
fde4d3fb-da28-46bb-abcb-72bd6ea45d1e;Deputado
e1f19572-6e91-46f7-ac90-e4024b91b356;Deputado
35b7203a-a5ab-4eb2-b12d-f4ffa86f1947;Deputado
5d7c87c5-21ef-42c2-808e-ad1fb2929d21;Deputado
5ec676d8-635a-4e45-ae3d-7f9958b6620d;Deputado
c67ebea2-4dd1-4a17-a98c-846ba3495933;Deputado
e468c5f5-38be-4ed3-adef-5ee21e87174b;Deputado
c1c7e602-e958-4394-8f04-5817ca2432d5;Deputado
3084da8c-9fb3-4cf9-b558-2afcb1e8979b;Deputado
568780f4-6b6b-4315-87d7-0516cf50688f;Deputado
21b88e70-646f-4933-b1c1-939fc018450a;Deputado
220d54d1-30fa-422a-b4b5-787ba9eca68b;Deputado
9d20399d-8cb3-4255-9059-093f137e4521;Deputado
ce3a1755-932f-452d-b895-aa7b66d0696b;Deputado
839455cb-c161-4743-a316-a01806ecd42f;Deputado
2384d56e-8d44-4db9-9607-cfb242b802cd;Deputado
314f8650-c9f5-4dc2-bc6e-6473339189db;Deputado
c735e39e-7910-4067-a4bc-7f6b2fc1d471;Deputado
378137da-f2c4-47bd-bc4d-4e84a3a2c6dc;Deputado
6b470275-c1b6-41f7-b4f7-74facaf7f77d;Deputado
e0230888-e316-43e1-81bb-e7454510885f;Deputado
87fd995d-035d-43bc-b427-f8166f8c9463;Deputado
ebad4979-7fe6-41be-974b-b68f20ffc446;Deputado
44ce3243-83dc-4235-ac0d-cf87466ab580;Deputado
ca0df4d1-9657-4760-b1a3-a495ea08cd24;Deputado
735dc0e2-01aa-4b13-a9ba-39ceae9f09ea;Deputado
d9b8494d-ed64-4a77-895a-006215a0efa4;Deputado
9d1e33a9-20c9-4cec-8565-fb6e7f12c32d;Deputado
8999c79c-ed80-480a-86e7-18107f40c25f;Deputado
28d9de71-eabd-4314-b1b8-26137a7e51cc;Deputado
32a1179a-bfd3-4c6e-8f79-aa545ac612dc;Deputado
81f71bdd-9353-45cb-a4f1-642877e5d74c;Deputado
f4e9e093-5769-4b37-84e8-c7a1baa28ec4;Deputado
60449ac1-177e-4611-98cc-def9c712de36;Deputado
87d84db3-1eca-42e5-a183-b932ed2cbb9e;Deputado
36787501-e6ac-4b4e-ae50-a8e1f7705369;Deputado
512b10cb-1034-4128-aebf-3429d91de59d;Deputado
eaf9f35b-0ab3-4321-b865-43df5bd93e3b;Deputado
ef04c399-5492-4c13-9aa3-5b4125094192;Deputado
6c95a629-c2a3-4a5e-9ede-559fb00e237f;Deputado
b5f206f1-fd7d-432f-b128-e81a6787f677;Deputado
72a435d4-be2f-4140-b83f-a59e6488dc5d;Deputado
fafdc567-0ea1-4932-9492-3837ba76a576;Deputado
de6f87b5-21a3-481c-845a-1197e49e2e90;Deputado
51a5f599-d2f8-4d6f-b837-e3098dd259ee;Deputado
9e03aafc-f712-44c7-af9e-0786a022116a;Deputado
ca55ceb5-88f6-4e9c-8a7a-c3c7ee8fda7b;Deputado
071dd72d-63f6-4205-966d-fc0d6955adb3;Deputado
5567b68c-89cf-4889-b69e-d902bb356411;Deputado
0520d608-28bb-489d-b56c-967376a00a28;Deputado
c71ea323-ef28-4545-a6bc-80d48bf73eb6;Deputado
715a025b-ed64-497b-8c00-2173eca9b41c;Deputado
cafb3e7e-e31b-45c2-8adf-4d1a4edf5c92;Deputado
a4a604c7-82d6-4d42-ade0-df2a8b63fbcd;Deputado
3c7a17d3-f4d5-49b9-9710-636751abe078;Deputado
14396931-ccd1-4421-b21a-fa5241d903c6;Deputado
676331db-e48b-477d-bc6c-3b277e3fcf5a;Deputado
60e5eaac-d3b0-4bb9-8299-1bfa7c0d837f;Deputado
9b685c6e-a625-4a8a-a509-03662a258c89;Deputado
7bdbc02c-2ab2-43ed-a36d-3dcf96d78c9c;Deputado
0134a4c9-127e-447f-80c7-0aceb20e52e5;Deputado
eba42ad4-a408-4c14-9dce-297776946ff5;Deputado
af86b1a2-91ac-46eb-86b9-baabaf36e6cc;Deputado
7e2b2ad6-ffda-405d-9ba5-49538329602c;Deputado
87ec92a3-6a16-4515-8790-689c2e8e0978;Deputado
56d7d83a-33d6-4e55-aca8-701e0c26263b;Deputado
c9a7c93c-888b-469b-9860-a4ee4e5c557e;Deputado
f91ec96f-e411-4519-9206-eac4c3b9382e;Deputado
068e41d9-aa02-40a6-81c5-8f53f83acfd3;Deputado
002cc7f3-967e-4d35-bba9-b5efdde09da0;Deputado
588c2aac-1517-48b6-abb2-48bdef834d8f;Deputado
c7bf9af1-2eb4-41c0-a8d9-3e97a733d37c;Deputado
4fa1b215-d3c4-4c61-8c49-c58e7b2947a5;Deputado
04be4a34-a609-425c-b0f8-fedd923f3b57;Deputado
8fee49b8-2323-478c-9d69-594cfa48fc35;Deputado
58ed9572-d57e-4433-82b7-8fe5fe9faacb;Deputado
ce105e5b-a5fe-43be-8047-ff0654a514b8;Deputado
8b474d61-f7ea-457d-9b38-6f3465a4cd71;Deputado
