org:hasMember;org:role;slp:resource_uri;time:finishDate;time:startDate
fa4a6f22-fbcd-461b-ae04-7a2533a8d3bd;b27beba7-ca02-4041-a9e0-1793bcd141fe;76b973a2-7458-4874-b652-97c5b8d81950;2017-10-26;2017-10-18
b459db2f-72c6-4d77-9451-6a0cb7a311c7;b27beba7-ca02-4041-a9e0-1793bcd141fe;f2a613cb-2da0-4d4f-964b-79ddea5540ec;2015-02-03;2015-02-01
b459db2f-72c6-4d77-9451-6a0cb7a311c7;b27beba7-ca02-4041-a9e0-1793bcd141fe;26c8c980-f4c4-497c-ba2f-d06faf2e5ed7;2015-03-03;2015-02-24
b459db2f-72c6-4d77-9451-6a0cb7a311c7;b27beba7-ca02-4041-a9e0-1793bcd141fe;ea76c06e-fcbf-4b93-977f-f308613b9975;2015-07-14;2015-07-07
b459db2f-72c6-4d77-9451-6a0cb7a311c7;b27beba7-ca02-4041-a9e0-1793bcd141fe;aa9c3efe-b72f-42d4-94d9-098e64f9519a;2015-10-21;2015-10-19
b459db2f-72c6-4d77-9451-6a0cb7a311c7;b27beba7-ca02-4041-a9e0-1793bcd141fe;741457a0-5ba4-498a-aba9-a8b90577d8fa;2016-04-19;2016-04-14
b459db2f-72c6-4d77-9451-6a0cb7a311c7;b27beba7-ca02-4041-a9e0-1793bcd141fe;adeb85a2-5bb1-426d-9a42-8bbdf58adc38;2016-10-21;2016-10-19
b459db2f-72c6-4d77-9451-6a0cb7a311c7;b27beba7-ca02-4041-a9e0-1793bcd141fe;72bd7c09-8976-41db-a5ed-f72784e2678c;2017-10-21;2017-10-19
423bad8d-e371-45b8-a13f-af3144cbee8e;b27beba7-ca02-4041-a9e0-1793bcd141fe;f41d2a0b-da06-4bfc-81d7-9f2e7eccecef;2015-07-07;2015-02-03
423bad8d-e371-45b8-a13f-af3144cbee8e;b27beba7-ca02-4041-a9e0-1793bcd141fe;aeca4044-f02d-49ff-9488-22e035d21fdf;2016-02-01;2015-07-09
423bad8d-e371-45b8-a13f-af3144cbee8e;b27beba7-ca02-4041-a9e0-1793bcd141fe;46194b53-d8bc-47a3-96f0-9fdd38b3ceef;2017-01-23;2016-02-03
423bad8d-e371-45b8-a13f-af3144cbee8e;b27beba7-ca02-4041-a9e0-1793bcd141fe;56c6e90d-5cc2-4e3c-8594-b3925c45535f;2017-02-03;2017-02-01
423bad8d-e371-45b8-a13f-af3144cbee8e;b27beba7-ca02-4041-a9e0-1793bcd141fe;cdf94cd1-6f0f-4163-8d55-3a0b2507cf10;2017-08-22;2017-08-01
423bad8d-e371-45b8-a13f-af3144cbee8e;b27beba7-ca02-4041-a9e0-1793bcd141fe;ca6da280-adfe-4e4c-9987-b4305e441efe;;2017-09-22
9d72fc57-f7a6-4d50-a40e-840c005fa28b;b27beba7-ca02-4041-a9e0-1793bcd141fe;5dd1bb6f-8012-448d-98b4-edf5247a8475;2016-12-31;2015-02-01
32fec81d-e90b-408c-b177-cf0d0e7a36f3;b27beba7-ca02-4041-a9e0-1793bcd141fe;a5f4226a-55bc-484f-82e0-5ed910fa9bfc;;2015-02-01
4c01346f-a915-4576-af1b-1214d65f6954;b27beba7-ca02-4041-a9e0-1793bcd141fe;1b179fc1-2dd0-4092-9093-64178395dd3a;;2015-02-01
6492559b-7326-4ca4-94dc-0c12d4242c65;b27beba7-ca02-4041-a9e0-1793bcd141fe;e1c7e18d-0fa1-4c8b-bb44-9d05b28e1283;2015-10-05;2015-02-09
6061eef7-c6fd-4438-b967-6668c91e138f;b27beba7-ca02-4041-a9e0-1793bcd141fe;c0ee3a46-7347-43d1-9f9f-dcd255906c5c;2015-02-04;2015-02-01
6061eef7-c6fd-4438-b967-6668c91e138f;b27beba7-ca02-4041-a9e0-1793bcd141fe;3edb9193-06a1-4916-a234-238d834a0983;2017-02-03;2017-01-30
6061eef7-c6fd-4438-b967-6668c91e138f;b27beba7-ca02-4041-a9e0-1793bcd141fe;63c79936-11ff-44ce-803c-a089cbf1b3cb;2017-10-21;2017-10-17
d4e3afec-cdb8-4a80-b9a4-7dcbe49e2976;b27beba7-ca02-4041-a9e0-1793bcd141fe;35817bde-510a-4367-843b-ab3c91907743;;2015-02-01
7193fb08-b823-4390-b75e-15f6c503ec3c;b27beba7-ca02-4041-a9e0-1793bcd141fe;196bc1b5-ce6c-41bf-a29f-e1395d9bd512;;2015-02-01
24f3ade6-ae20-4370-8266-66a860825a15;b27beba7-ca02-4041-a9e0-1793bcd141fe;d85cefd5-5167-49a8-bc03-81b7b95ca2e5;;2015-02-01
ff6552a3-19c3-4c72-8973-850efd140c00;b27beba7-ca02-4041-a9e0-1793bcd141fe;dbbf0406-5346-493f-b25e-03fadd18bb53;;2015-02-01
13143353-2bd4-4c21-8d5f-e7ada227b710;b27beba7-ca02-4041-a9e0-1793bcd141fe;a79e6327-6b3b-4727-acf5-2871a7781a87;;2015-02-01
f1fb6d8b-1cdb-41b7-a0cd-91a688d13391;b27beba7-ca02-4041-a9e0-1793bcd141fe;d2c85395-8c2c-4456-9f60-48b8ac9ed75f;;2015-02-01
473806b9-1d2d-44b0-9cbc-a449032bb49a;b27beba7-ca02-4041-a9e0-1793bcd141fe;634a245d-1986-4798-8662-3ed4fd5d8d85;;2015-02-01
222e6082-54e7-4211-a915-263a099bdf6c;b27beba7-ca02-4041-a9e0-1793bcd141fe;cdc1a854-9e32-48fb-b88d-530b920da9a1;;2015-02-01
9034afaa-f159-40a8-8f6f-bed36c0c07a1;b27beba7-ca02-4041-a9e0-1793bcd141fe;15fbe53a-3d18-443c-a154-68adfd6f04d4;;2015-02-01
8ee3e690-171d-4f46-b285-5d52ed67e6af;b27beba7-ca02-4041-a9e0-1793bcd141fe;91036623-5d71-4c78-910b-6491e0dfdcb2;;2015-02-01
5bad6a02-70f2-4bba-b00b-fdb5de20e3b9;b27beba7-ca02-4041-a9e0-1793bcd141fe;b0bf23d2-3afe-4cb3-8909-e57a4d17fd53;2015-02-12;2015-02-01
5bad6a02-70f2-4bba-b00b-fdb5de20e3b9;b27beba7-ca02-4041-a9e0-1793bcd141fe;69a9de61-d7a8-47d7-828a-6bc981cee3db;2015-02-24;2015-02-23
1e59bacf-a851-4a11-8046-6bd6a07d6fa4;b27beba7-ca02-4041-a9e0-1793bcd141fe;dfd6eba7-7bcc-45dc-9a5a-8fad912492b0;;2015-02-01
8ff7e9bd-12d4-4fec-b43e-2810dec8244a;b27beba7-ca02-4041-a9e0-1793bcd141fe;4218d2f7-0c26-45c1-b4bb-26a1dc7d4ac7;;2015-02-01
7e7ebbc9-58c5-4f45-bd3f-03b2c1266527;b27beba7-ca02-4041-a9e0-1793bcd141fe;8dd52ca5-5f47-43ef-9bb3-d7e2a63dbdf3;;2015-02-01
d9d3594a-6ef0-4bce-9636-c77ce22b8f62;b27beba7-ca02-4041-a9e0-1793bcd141fe;7ee234db-5ba6-49a0-810d-869b29a9c591;;2015-03-09
21a6bc9b-17c3-4492-b199-d91e124d5b09;b27beba7-ca02-4041-a9e0-1793bcd141fe;f734fe98-3c18-43a1-85ac-a5a1f5bd9504;;2015-02-01
aea74d14-4f81-4151-b968-daf588f4d92c;b27beba7-ca02-4041-a9e0-1793bcd141fe;e91acff0-dfa3-481a-9121-c66851cf4846;2015-02-02;2015-02-01
aea74d14-4f81-4151-b968-daf588f4d92c;b27beba7-ca02-4041-a9e0-1793bcd141fe;1f38f068-0baa-4be0-bf11-28087e935d96;;2016-04-01
76af7c21-c0f8-447b-b70e-ccee75e9027e;b27beba7-ca02-4041-a9e0-1793bcd141fe;f9ce12f9-abe4-49a9-9315-549a878a7234;;2015-02-01
4aff854c-263f-44e3-81c2-2bbe5fa04130;b27beba7-ca02-4041-a9e0-1793bcd141fe;770e1471-ad11-4648-8b60-899f2833ba2b;;2015-02-01
5aa0594f-b6e5-403c-b3f5-d616efd9ac2c;b27beba7-ca02-4041-a9e0-1793bcd141fe;6acb2c4f-605b-40f5-be32-f46e1f6da7bc;;2015-02-01
0fe77334-3b8a-4edb-9757-01b7a69a07c0;b27beba7-ca02-4041-a9e0-1793bcd141fe;dd25cac8-8579-4e18-97e6-1c89cb4650b1;2016-07-12;2016-05-17
0fe77334-3b8a-4edb-9757-01b7a69a07c0;b27beba7-ca02-4041-a9e0-1793bcd141fe;5ba5e697-bd4a-4d97-a14c-0060380fdd2a;2016-08-29;2016-07-25
0fe77334-3b8a-4edb-9757-01b7a69a07c0;b27beba7-ca02-4041-a9e0-1793bcd141fe;05ce0798-ff17-4868-a661-927e04c2a5b4;2017-01-30;2017-01-02
0fe77334-3b8a-4edb-9757-01b7a69a07c0;b27beba7-ca02-4041-a9e0-1793bcd141fe;8c57ac7e-3c11-4fea-8568-5631e1d2c5d2;2017-04-26;2017-02-03
0fe77334-3b8a-4edb-9757-01b7a69a07c0;b27beba7-ca02-4041-a9e0-1793bcd141fe;62771ca0-11b8-4ffa-9463-1ff7d9654f87;2017-08-02;2017-05-04
0fe77334-3b8a-4edb-9757-01b7a69a07c0;b27beba7-ca02-4041-a9e0-1793bcd141fe;f4177a6e-223e-4634-af8a-235cffee7384;2017-10-17;2017-08-10
0fe77334-3b8a-4edb-9757-01b7a69a07c0;b27beba7-ca02-4041-a9e0-1793bcd141fe;f35559ed-f6bb-47aa-812e-961a9f02066c;2017-11-14;2017-10-30
75fb6293-e01f-4870-897d-ecd4cdc1d16f;b27beba7-ca02-4041-a9e0-1793bcd141fe;0115dc83-35f1-4511-80bc-c9d3a0d30e41;2016-07-14;2015-02-01
75fb6293-e01f-4870-897d-ecd4cdc1d16f;b27beba7-ca02-4041-a9e0-1793bcd141fe;19e9d800-de19-4fa3-bd29-31ae2c0ee3b8;;2016-11-12
5b108d9a-269f-43d1-934b-3192e4bc0031;b27beba7-ca02-4041-a9e0-1793bcd141fe;9640b550-e0e0-48ec-bbbd-42469f5fb570;;2015-02-01
73d15b8c-84fb-49f6-bab2-45788d575857;b27beba7-ca02-4041-a9e0-1793bcd141fe;963e0adb-d1d5-4265-ad5c-4d682c942154;;2015-02-01
26c2baeb-38ad-4190-ab29-99095ac2dd0f;b27beba7-ca02-4041-a9e0-1793bcd141fe;2dbe298e-00f2-447b-8b01-a1b97518e24b;;2015-02-01
e23b973c-bcd9-4593-a9f7-6e3d159ec6b2;b27beba7-ca02-4041-a9e0-1793bcd141fe;41ec9138-71f8-419d-b8b9-0671055bc3d3;;2015-02-01
442fdd23-b0d1-4332-b37c-0d4f3d418aee;b27beba7-ca02-4041-a9e0-1793bcd141fe;77eb5dd3-3e3b-4ff4-9755-fe93ca622a6d;;2015-02-01
ed9fe356-8151-4e46-846e-0a6d89a028bb;b27beba7-ca02-4041-a9e0-1793bcd141fe;fae3738c-0a3c-4eb4-bad8-170cf7bc4e90;;2015-02-01
5dfbaaf9-7123-4277-a229-9dc65516e740;b27beba7-ca02-4041-a9e0-1793bcd141fe;2783c49f-1cb2-4453-bf27-8d2daaa2ebea;;2015-02-01
9bdb2c36-ac52-49d7-8564-ca3339a4f389;b27beba7-ca02-4041-a9e0-1793bcd141fe;5f5aa850-9b48-42fa-965f-6043c3800218;;2015-02-01
cd1503fd-be00-483d-b58d-0c7c2fe3f3a1;b27beba7-ca02-4041-a9e0-1793bcd141fe;6191368a-64c3-458b-bf38-a5e7ec5d17a0;;2015-02-01
77379446-34d7-4156-9732-8d1e9ee63dde;b27beba7-ca02-4041-a9e0-1793bcd141fe;a992c225-63ad-4261-9f1c-c75f8e59409f;;2015-02-01
c5e1fcf1-442a-4947-9855-359b92a3827e;b27beba7-ca02-4041-a9e0-1793bcd141fe;315306e5-33b9-4f8b-be64-fb75b55e4bb3;;2015-02-01
668f8756-80bf-4690-9e19-19d1971ea14c;b27beba7-ca02-4041-a9e0-1793bcd141fe;b439b0f3-f42d-4b01-9947-4c670e17c253;;2015-02-01
e08a1268-a69c-41e5-ab4d-38342edd1c85;b27beba7-ca02-4041-a9e0-1793bcd141fe;b159df30-f6e3-46b0-91db-523c31755917;2016-04-18;2015-02-01
e08a1268-a69c-41e5-ab4d-38342edd1c85;b27beba7-ca02-4041-a9e0-1793bcd141fe;7e0bb759-1cc4-40d1-82fb-1bca46ad89b9;;2016-10-18
8b0cdc5c-57cd-4cf8-b7d2-d7e76334487b;b27beba7-ca02-4041-a9e0-1793bcd141fe;edb03863-c7c7-46e6-a41d-21deed036da2;;2015-02-01
26982824-7f4e-4076-8141-eb04ecc119c4;b27beba7-ca02-4041-a9e0-1793bcd141fe;4f942104-cafb-473e-96bd-8407e479cb90;2017-10-19;2017-01-05
26982824-7f4e-4076-8141-eb04ecc119c4;b27beba7-ca02-4041-a9e0-1793bcd141fe;88b17ef7-58df-4ccb-a46c-08f5407d5606;2018-02-01;2017-10-24
91aef425-3e63-4580-b057-1a217dddb584;b27beba7-ca02-4041-a9e0-1793bcd141fe;825f9bb6-8265-4b0a-bad5-cab74bce8fcc;2016-10-19;2016-06-21
35f94668-3828-40a3-a233-81a3d6225cec;b27beba7-ca02-4041-a9e0-1793bcd141fe;4b1212c7-0e30-4eda-8a81-995203989102;2017-01-01;2015-02-01
35f94668-3828-40a3-a233-81a3d6225cec;b27beba7-ca02-4041-a9e0-1793bcd141fe;d6176778-fa77-455f-a2a0-63bc2e8a0247;;2018-02-02
0460a557-e7ff-430a-a0c3-d2cb491996d3;b27beba7-ca02-4041-a9e0-1793bcd141fe;60224837-0c00-499f-a1fc-10d2192bcb75;;2015-02-01
ac6dfe62-86a8-43bd-b3bf-009f216bbaa6;b27beba7-ca02-4041-a9e0-1793bcd141fe;cd9bb708-67ea-4104-9ab8-f0162faeffb8;;2015-02-01
1b43206e-7ee0-4bc7-a8c5-d1a0facf9adc;b27beba7-ca02-4041-a9e0-1793bcd141fe;22521ae8-d258-4c03-b35b-772fd6d894d2;;2015-02-01
cb798725-de8c-4452-9293-cb95bf15d630;b27beba7-ca02-4041-a9e0-1793bcd141fe;9ac40aa1-2123-43f4-96b8-fcbb778224a8;;2015-02-01
f798fbf5-c696-401a-b057-a75a916dd154;b27beba7-ca02-4041-a9e0-1793bcd141fe;df7d5f81-4711-40e0-9b3b-86435e4605f8;;2015-02-01
3c821c72-79a2-4c9c-ad38-8d0c63f0b5ea;b27beba7-ca02-4041-a9e0-1793bcd141fe;42671a85-cd3f-4f60-a33e-6aa68fb875e0;;2015-02-01
1e684a63-8782-4fdd-b65e-6ff37d2b1cdd;b27beba7-ca02-4041-a9e0-1793bcd141fe;d8419b43-aa2c-48d5-9b41-2d93e4c32a3a;;2015-02-01
62e6605c-8cd6-4c37-a851-4d5d6a6ed5b6;b27beba7-ca02-4041-a9e0-1793bcd141fe;8aed5319-8134-4ecf-9985-2a0faa4f5642;;2015-02-01
3e7f5ff4-14af-4d8a-86a1-a29ba87f85ee;b27beba7-ca02-4041-a9e0-1793bcd141fe;8efda967-c550-4693-9de4-c2dbb46347fa;;2015-02-01
ac6d3b29-3f61-437c-ba04-13dd08390b22;b27beba7-ca02-4041-a9e0-1793bcd141fe;9b4a4822-9562-4f9f-b3af-ac35d16afcd7;;2015-02-01
95184ba0-d90e-4c8b-a9b2-97f8c9d0f634;b27beba7-ca02-4041-a9e0-1793bcd141fe;d3e80e36-658f-4cf8-b718-41263bda78c7;;2015-02-01
5c24372c-319d-4d77-bd3b-d502fa50c76b;b27beba7-ca02-4041-a9e0-1793bcd141fe;0fb7521d-57b0-4f4a-b5fe-bb454639925c;;2015-02-01
5d72544f-6da7-4ae2-a17d-1f698df69a9b;b27beba7-ca02-4041-a9e0-1793bcd141fe;11fe080a-fa68-4180-a501-cac547d58986;;2015-02-01
8db92f98-fc5e-426e-a5a1-e7fc07ca896b;b27beba7-ca02-4041-a9e0-1793bcd141fe;dc4437ad-a747-4f50-bfaa-07e91e29261a;2016-12-11;2015-02-01
2a8929a1-44e4-43c5-90af-3e02fc710996;b27beba7-ca02-4041-a9e0-1793bcd141fe;b3e7e9b5-e4af-4700-afba-60b4efa5b0c0;;2015-02-01
abacbe48-0b56-4aa1-9b90-017b301470e0;b27beba7-ca02-4041-a9e0-1793bcd141fe;6d084a6d-f9fb-4a67-a3c5-02f77ad4ef88;;2015-02-01
779f9989-80d4-4f20-aa03-22dd0aee537f;b27beba7-ca02-4041-a9e0-1793bcd141fe;2f344a54-3241-470b-9406-c898b22b86c0;;2015-02-01
c0a0b7c8-8b78-4c8f-a501-0cc11fdf5d8f;b27beba7-ca02-4041-a9e0-1793bcd141fe;c3bfde2f-7b85-44ca-a9f3-5efd49d66630;;2015-02-01
74d20028-ec37-4d14-9bf2-5f4b69431cd0;b27beba7-ca02-4041-a9e0-1793bcd141fe;f901bf8c-242e-4076-8ba2-6fe4f55a289c;;2015-02-01
08b284c2-2333-47d2-9f03-b29a10878f08;b27beba7-ca02-4041-a9e0-1793bcd141fe;8a3aa0d2-8ee9-4e06-8bb8-6f2203ad7bba;;2015-02-01
dd0a3bff-0ce5-4bcc-9aca-4ccd25a17428;b27beba7-ca02-4041-a9e0-1793bcd141fe;5bf2219a-9680-4222-bea3-0fd4e46fbe1a;;2015-02-01
863f6401-bd91-4b19-b279-20e869a1e867;b27beba7-ca02-4041-a9e0-1793bcd141fe;b0adf5b1-bc80-4caf-a02c-d4d77616db07;;2015-02-01
e2b2e132-e8f9-48f6-80a5-8727b597bd9b;b27beba7-ca02-4041-a9e0-1793bcd141fe;4e813b02-8be4-4b50-87e8-7576e1cb405a;;2015-02-01
efc40198-d20c-429b-9418-6534eef0b23d;b27beba7-ca02-4041-a9e0-1793bcd141fe;aef68035-c652-45ef-af9f-ff2901300fd6;;2015-02-01
46333d1b-2a13-49dd-87e4-13ce9cf605a5;b27beba7-ca02-4041-a9e0-1793bcd141fe;4c1a87c4-2448-4dc6-917b-9fc83a3bf7bd;;2015-02-01
37d9159a-92fa-4211-a6dc-7d209c5705c7;b27beba7-ca02-4041-a9e0-1793bcd141fe;dfcda55a-4d45-46e5-b2ce-4263f8053a7d;2015-07-03;2015-02-01
37d9159a-92fa-4211-a6dc-7d209c5705c7;b27beba7-ca02-4041-a9e0-1793bcd141fe;7d1b158c-8326-403e-8e56-e65c4d654220;;2015-11-04
7b8f18c9-a85d-4cee-aa1f-e7c8e6936cc0;b27beba7-ca02-4041-a9e0-1793bcd141fe;caa01c92-5d91-425c-b4ec-e7918f9bfd65;;2015-02-01
91df9c42-c3bc-42e8-8a42-64836b560df5;b27beba7-ca02-4041-a9e0-1793bcd141fe;8af86260-6ecf-41d6-9c59-15cca6145c15;2016-09-21;2016-05-17
91df9c42-c3bc-42e8-8a42-64836b560df5;b27beba7-ca02-4041-a9e0-1793bcd141fe;f7c75569-1b61-4cf6-9ab7-70f347a84226;2017-01-16;2016-09-30
91df9c42-c3bc-42e8-8a42-64836b560df5;b27beba7-ca02-4041-a9e0-1793bcd141fe;f78bf821-ef7e-494f-a0a3-e2cf54919297;2017-08-02;2017-01-30
91df9c42-c3bc-42e8-8a42-64836b560df5;b27beba7-ca02-4041-a9e0-1793bcd141fe;c0e3f6a6-4c7b-4f73-8589-758a08cbd4db;2017-09-06;2017-08-03
91df9c42-c3bc-42e8-8a42-64836b560df5;b27beba7-ca02-4041-a9e0-1793bcd141fe;eddd7ebe-e3cc-4eb6-95ed-ace4f103fb9a;2018-01-02;2017-09-12
91df9c42-c3bc-42e8-8a42-64836b560df5;b27beba7-ca02-4041-a9e0-1793bcd141fe;6a4e1cd2-11cb-4664-bef5-d46a266ff58d;;2018-01-23
65e7a34e-1ada-4129-ac04-4c961a66a2fd;b27beba7-ca02-4041-a9e0-1793bcd141fe;934ed8e3-64ec-4436-b407-71b7c8a22c69;2015-02-05;2015-02-01
65e7a34e-1ada-4129-ac04-4c961a66a2fd;b27beba7-ca02-4041-a9e0-1793bcd141fe;27c66db4-c1c3-41a5-bf75-6574437015d6;2015-03-02;2015-02-25
65e7a34e-1ada-4129-ac04-4c961a66a2fd;b27beba7-ca02-4041-a9e0-1793bcd141fe;2b24f008-b1ff-461a-bfb1-a86a4f49fad4;2016-05-09;2016-04-05
65e7a34e-1ada-4129-ac04-4c961a66a2fd;b27beba7-ca02-4041-a9e0-1793bcd141fe;b299615c-6057-4edc-9e2f-a62a614af734;;2017-01-04
9932d7a8-2cb7-4581-b0b0-74079c5cbeb4;b27beba7-ca02-4041-a9e0-1793bcd141fe;aeaacac7-6f3a-4ba9-b3cb-432698955b36;;2015-02-01
0554c620-dc7d-4396-ae12-c70e80e24f26;b27beba7-ca02-4041-a9e0-1793bcd141fe;ae9fc4b1-3f34-450e-ac45-6f7b2b81b862;;2015-02-01
ea3f8996-2810-4417-b5ed-c5fd6088d01f;b27beba7-ca02-4041-a9e0-1793bcd141fe;7c67c72b-563f-4e5a-a435-41760b9df831;;2015-02-01
c67bae1d-12fa-4d59-9c71-e5aec0de851e;b27beba7-ca02-4041-a9e0-1793bcd141fe;971b3654-b77c-4986-a796-dedaa3038d26;;2015-02-01
97948f91-28f9-4436-8df6-66d8770a0d71;b27beba7-ca02-4041-a9e0-1793bcd141fe;f1d24ff6-0519-4411-b1bc-ad2c777b91a4;;2015-02-01
9e02829e-646d-4475-b58e-998f98ba4012;b27beba7-ca02-4041-a9e0-1793bcd141fe;30221fec-b627-477b-b290-0dc4929fa129;;2015-02-01
7eae229a-40fb-4bb8-8b7b-1a9663a5c95c;b27beba7-ca02-4041-a9e0-1793bcd141fe;e60a2254-2af9-444d-9158-46579c84a4dc;;2015-02-01
1e9996b5-eb5d-4fc5-8a16-b71adaf17751;b27beba7-ca02-4041-a9e0-1793bcd141fe;b252b8af-0236-4590-87e8-f3f3d925abac;;2015-02-01
08a244b7-c050-4720-965e-bbf75ca982e7;b27beba7-ca02-4041-a9e0-1793bcd141fe;2baf5812-bb80-4062-be89-1812931fe3eb;;2015-02-01
32a1044c-9745-4bb0-87f7-7fb7a7190a61;b27beba7-ca02-4041-a9e0-1793bcd141fe;b176bfd7-5969-4b46-b6b6-953cf47112b3;;2015-02-01
9424dbcd-be08-4fbd-b6c2-7729937a6dc6;b27beba7-ca02-4041-a9e0-1793bcd141fe;0c377149-244f-4cbf-8b39-c979e1ef69e9;;2015-02-01
9bfa7867-6f7d-4f7a-af31-a2a598660931;b27beba7-ca02-4041-a9e0-1793bcd141fe;c737ecde-cbe8-43ac-8bf5-adcd3ce95167;;2015-02-01
15ceeb33-dab3-41d8-b782-ce46cc22da9b;b27beba7-ca02-4041-a9e0-1793bcd141fe;02740dec-c882-427c-83d8-f2ff5970e330;2015-02-03;2015-02-01
15ceeb33-dab3-41d8-b782-ce46cc22da9b;b27beba7-ca02-4041-a9e0-1793bcd141fe;2cc07272-1bc6-4b13-a1f9-8741b5c9b450;2015-07-09;2015-07-07
15ceeb33-dab3-41d8-b782-ce46cc22da9b;b27beba7-ca02-4041-a9e0-1793bcd141fe;9fc660a7-30e5-4258-a68f-4e5a3d9452c9;2016-02-03;2016-02-01
15ceeb33-dab3-41d8-b782-ce46cc22da9b;b27beba7-ca02-4041-a9e0-1793bcd141fe;d5c47bc7-fb6b-4acb-aad6-1c6ae779cc37;2017-08-23;2017-08-01
d1fb5605-2b94-487e-9c94-438815aaf0ce;b27beba7-ca02-4041-a9e0-1793bcd141fe;809fad97-5eb1-419c-b035-5e7fcf2ab089;;2015-02-01
20b9ab42-1c12-4265-b5e5-21fd48bb9750;b27beba7-ca02-4041-a9e0-1793bcd141fe;7b929d17-1527-4c74-a9cc-d7b8c7c0df3d;;2015-02-01
5daebadf-a346-4fa1-ba80-f4f029f5233a;b27beba7-ca02-4041-a9e0-1793bcd141fe;46fb716f-8d9c-4ca2-8901-fdc7b7d7934e;;2015-02-01
50ee22ba-1b94-463d-846e-c644667d2c4f;b27beba7-ca02-4041-a9e0-1793bcd141fe;7f18cd9d-a32c-48d9-8027-ce5abf1618f0;;2015-02-01
89f9fc08-a115-4fc9-b8a2-103d03ca70bb;b27beba7-ca02-4041-a9e0-1793bcd141fe;29a0cd5e-7b0d-443e-b7a0-7c86ad674890;;2015-02-01
bfff026c-a7d2-4c2f-9b2a-c3dc54c81594;b27beba7-ca02-4041-a9e0-1793bcd141fe;1e3e2566-192e-4028-9cc2-aa6b24f2241f;;2015-02-01
f8ee6a84-9bd7-4985-885d-b07b6fb8b186;b27beba7-ca02-4041-a9e0-1793bcd141fe;48791d65-f1e8-44b2-9a49-997a20d5c377;2015-02-23;2015-02-12
f8ee6a84-9bd7-4985-885d-b07b6fb8b186;b27beba7-ca02-4041-a9e0-1793bcd141fe;1ce6a073-25c8-4fbe-99d1-9dadb7451f57;;2015-02-24
c25b0bce-3bb5-40ca-a374-691415a0dff4;b27beba7-ca02-4041-a9e0-1793bcd141fe;e316f949-769e-4c9b-9d6d-d9be146b32f8;2016-04-14;2015-10-27
c25b0bce-3bb5-40ca-a374-691415a0dff4;b27beba7-ca02-4041-a9e0-1793bcd141fe;ac07a3fc-9b68-4fec-874b-b19afb9ec69b;2016-07-12;2016-04-28
c25b0bce-3bb5-40ca-a374-691415a0dff4;b27beba7-ca02-4041-a9e0-1793bcd141fe;59a687b1-5a71-47fd-8e89-ccc5e07fb162;2016-09-12;2016-07-20
c25b0bce-3bb5-40ca-a374-691415a0dff4;b27beba7-ca02-4041-a9e0-1793bcd141fe;78cb3d1a-570c-4cb0-9d6e-909eaa1c7196;2016-11-29;2016-09-14
c25b0bce-3bb5-40ca-a374-691415a0dff4;b27beba7-ca02-4041-a9e0-1793bcd141fe;7f13bb30-6570-4c7a-9a2b-2343b9efab0b;;2017-01-01
5b7a0c7f-5f4e-4ca7-acbe-672e4fffbfa4;b27beba7-ca02-4041-a9e0-1793bcd141fe;d90974b1-7f55-49ab-a65e-6b706f6eff55;;2015-02-01
361181a7-2fa0-45d3-847c-dd1fff72ce63;b27beba7-ca02-4041-a9e0-1793bcd141fe;ee10e840-9785-4154-9bfc-2a3af4f0d98f;;2015-02-01
d8355f08-8ffb-45b2-aae9-ed131d735a97;b27beba7-ca02-4041-a9e0-1793bcd141fe;32e6b160-3345-4835-ba5b-870fb770fb57;;2015-02-01
a0ab8cef-0bce-4fa6-a78b-45697fb2124a;b27beba7-ca02-4041-a9e0-1793bcd141fe;9ea0112e-1c7c-4c65-ae8c-5176f0a3b330;;2015-02-01
bbaf89ba-34dd-44cd-96ed-33fec6076923;b27beba7-ca02-4041-a9e0-1793bcd141fe;7224dabf-38ab-4f75-a431-5d3a78357d4f;;2015-02-01
519d50d3-68c7-4aba-ac91-df4164c4ccd3;b27beba7-ca02-4041-a9e0-1793bcd141fe;ab97f065-6eed-4deb-b97b-22d04f202371;;2015-02-01
3e7c4a00-114b-4724-8da7-7236ad85715f;b27beba7-ca02-4041-a9e0-1793bcd141fe;553079f0-3e84-4136-b852-ad028825bd95;;2015-02-01
da17afd1-afd6-4a39-8ce3-bae6e492f173;b27beba7-ca02-4041-a9e0-1793bcd141fe;667849c5-d30b-492e-881a-418ea3ab217c;;2015-02-01
27fa8616-2414-4f57-8515-0c6e1b5b81bf;b27beba7-ca02-4041-a9e0-1793bcd141fe;fbd046d5-1625-4701-b0db-e5013daf612d;;2015-02-01
e4b3fd18-eb78-4501-b683-630f86ad50a6;b27beba7-ca02-4041-a9e0-1793bcd141fe;c39d10de-ae90-4d4d-b23a-aa37a69f0892;;2018-02-21
1ffa5076-9304-4fe6-95df-32054a1f2ca9;b27beba7-ca02-4041-a9e0-1793bcd141fe;b10af17d-7fc1-49f5-a520-d772c5f77578;;2015-02-01
d8abcec6-e991-473a-9520-0c81139f7f95;b27beba7-ca02-4041-a9e0-1793bcd141fe;cd12495b-e12c-483e-8c94-66ff4a0004e9;;2015-02-01
