finishDate;org:member;org:role;resource_uri;role;startDate
2007-08-01;4cb1771f-7a79-43d1-990b-2932aa028a86;6a688541-b16a-45ca-8aa9-fa700373279f;a2a76eb5-4e6d-4ae4-97e6-e4ca22019a17;6a688541-b16a-45ca-8aa9-fa700373279f;1995-02-01
;dc3a7059-f56a-4049-81ca-3a09db7f1b2c;6a688541-b16a-45ca-8aa9-fa700373279f;a25d1a65-87bc-44e5-8cba-d3919480c8d0;6a688541-b16a-45ca-8aa9-fa700373279f;2011-02-03
;8999a69b-0772-41b7-9ed3-b8ab6f845fd8;6a688541-b16a-45ca-8aa9-fa700373279f;b5b7498d-294b-4fa6-a3b9-83429d55cc62;6a688541-b16a-45ca-8aa9-fa700373279f;2015-02-01
;65b94c53-7bdc-49a9-90ce-f90ae5d62c01;6a688541-b16a-45ca-8aa9-fa700373279f;a26019be-686c-41d6-bb1c-c4cb99d4129a;6a688541-b16a-45ca-8aa9-fa700373279f;2015-02-01
;eaa77fdb-263e-48ce-a698-53de1ab39d8d;6a688541-b16a-45ca-8aa9-fa700373279f;e2cf29e5-de3a-47c1-a247-8e84f11563f2;6a688541-b16a-45ca-8aa9-fa700373279f;2010-05-05
;d198b2a7-1bf7-4011-8a03-bcc9f4de2f68;6a688541-b16a-45ca-8aa9-fa700373279f;150baa53-57fa-4a69-b657-42c77380e343;6a688541-b16a-45ca-8aa9-fa700373279f;2011-02-03
2007-01-31;d198b2a7-1bf7-4011-8a03-bcc9f4de2f68;6a688541-b16a-45ca-8aa9-fa700373279f;5316a250-ac33-42e3-bbcc-04fe8b50bf45;6a688541-b16a-45ca-8aa9-fa700373279f;2003-05-15
2003-05-14;d198b2a7-1bf7-4011-8a03-bcc9f4de2f68;6a688541-b16a-45ca-8aa9-fa700373279f;b026e3fc-195e-4677-8e35-752877501857;6a688541-b16a-45ca-8aa9-fa700373279f;1999-02-01
;d9c6645b-e4d3-434d-9609-48ae3aaa8c84;6a688541-b16a-45ca-8aa9-fa700373279f;26df569d-d241-4b1e-9674-4f53754a74e0;6a688541-b16a-45ca-8aa9-fa700373279f;2015-02-01
;9d5dd4c7-0d8d-444e-a47f-81a05f29c617;6a688541-b16a-45ca-8aa9-fa700373279f;9bcf353b-f769-4061-bbf7-bd1558afbf23;6a688541-b16a-45ca-8aa9-fa700373279f;2011-01-31
;0d3cf976-a151-4909-a1d6-cabd136d8eb8;6a688541-b16a-45ca-8aa9-fa700373279f;41106652-c087-4974-9e36-0fca319415c6;6a688541-b16a-45ca-8aa9-fa700373279f;2011-02-03
;d6120811-8345-4926-ae45-3251f6e7bf10;6a688541-b16a-45ca-8aa9-fa700373279f;9e735d28-a32e-4c02-80e7-32ab65e8d04c;6a688541-b16a-45ca-8aa9-fa700373279f;1995-02-01
;9bd789f2-b4b5-4be6-b35d-856b842dfefa;6a688541-b16a-45ca-8aa9-fa700373279f;db887352-ef2a-4336-b0c2-5699b1b4e8cd;6a688541-b16a-45ca-8aa9-fa700373279f;2011-01-28
2011-07-02;1e5792f4-e6c3-4b4c-9696-834865cd427e;6a688541-b16a-45ca-8aa9-fa700373279f;36a73378-07c8-421e-abe7-ed3131703a6a;6a688541-b16a-45ca-8aa9-fa700373279f;2011-01-27
;bf24d93b-6682-41a0-98f3-ebb0d3c414c3;6a688541-b16a-45ca-8aa9-fa700373279f;fc39e867-549b-4df4-a12a-23832c44fe1a;6a688541-b16a-45ca-8aa9-fa700373279f;2017-10-10
2017-10-09;bf24d93b-6682-41a0-98f3-ebb0d3c414c3;6a688541-b16a-45ca-8aa9-fa700373279f;b65dda6a-69eb-4d07-9b57-8d8134b60acd;6a688541-b16a-45ca-8aa9-fa700373279f;2016-03-15
2016-03-14;bf24d93b-6682-41a0-98f3-ebb0d3c414c3;6a688541-b16a-45ca-8aa9-fa700373279f;8ab451ac-e8ba-414a-94ef-594fc184b4d5;6a688541-b16a-45ca-8aa9-fa700373279f;2015-12-10
2015-12-08;bf24d93b-6682-41a0-98f3-ebb0d3c414c3;6a688541-b16a-45ca-8aa9-fa700373279f;cb0bdb68-4f6b-4f2a-b909-7fa94bc8d51d;6a688541-b16a-45ca-8aa9-fa700373279f;2015-01-01
2014-12-31;bf24d93b-6682-41a0-98f3-ebb0d3c414c3;6a688541-b16a-45ca-8aa9-fa700373279f;d73a3d98-010e-42eb-a707-5e67f1430124;6a688541-b16a-45ca-8aa9-fa700373279f;2011-02-03
;aeaea45c-bd1d-403e-a0d8-307e2071c440;6a688541-b16a-45ca-8aa9-fa700373279f;5d381969-32a3-4582-bead-5933b8a415e2;6a688541-b16a-45ca-8aa9-fa700373279f;2011-01-27
;15d1d6bc-8b67-4fc9-b719-7ea74e1563a4;6a688541-b16a-45ca-8aa9-fa700373279f;fcbb1c55-9752-4f51-9b72-785160ded53b;6a688541-b16a-45ca-8aa9-fa700373279f;2011-02-03
;eded5fb8-1b64-4084-8f10-f18ad13ec878;6a688541-b16a-45ca-8aa9-fa700373279f;ca85c047-c289-45a7-aa05-0468e0da89c7;6a688541-b16a-45ca-8aa9-fa700373279f;2011-01-27
;8d54f6f0-803d-4806-ad79-b808900d685c;6a688541-b16a-45ca-8aa9-fa700373279f;b1c59f61-83cb-4f43-83ab-42ea04211174;6a688541-b16a-45ca-8aa9-fa700373279f;2015-02-01
;3693ffb0-711f-4807-ac51-7e725b1a1caf;6a688541-b16a-45ca-8aa9-fa700373279f;274583d8-2131-4793-84bb-3342e687491e;6a688541-b16a-45ca-8aa9-fa700373279f;2007-02-01
;1aa826e5-29ce-4709-9b2e-1a2ee704d395;6a688541-b16a-45ca-8aa9-fa700373279f;d3b7867f-fd05-4569-b4e5-fcf0edcf824c;6a688541-b16a-45ca-8aa9-fa700373279f;2011-02-03
;b1c50570-72f2-4c57-a66c-a473b42bf2f6;6a688541-b16a-45ca-8aa9-fa700373279f;ea2cb96a-cd5c-4476-8396-e6d65f33789b;6a688541-b16a-45ca-8aa9-fa700373279f;2011-02-03
;911fcf64-45e6-4898-a18b-49bbcfc9840f;6a688541-b16a-45ca-8aa9-fa700373279f;fbb644e2-04bc-49c8-b49b-3bbdcd22ad33;6a688541-b16a-45ca-8aa9-fa700373279f;2006-08-01
;9fccaaeb-d2ec-497f-a02c-75dc1eb754f0;6a688541-b16a-45ca-8aa9-fa700373279f;eaf2b87a-61a3-422d-81fa-669d726edfa5;6a688541-b16a-45ca-8aa9-fa700373279f;1995-02-01
;88bbf09c-61be-4d99-bd78-43941ed8a815;6a688541-b16a-45ca-8aa9-fa700373279f;8c450e1a-858d-418b-bb35-31ab929d7576;6a688541-b16a-45ca-8aa9-fa700373279f;2003-02-01
1994-12-19;88bbf09c-61be-4d99-bd78-43941ed8a815;6a688541-b16a-45ca-8aa9-fa700373279f;c0e36eb2-1478-4904-a347-7145b9703783;6a688541-b16a-45ca-8aa9-fa700373279f;1991-02-01
;285f3dc3-a579-454a-a7c4-c5f1a88e8521;6a688541-b16a-45ca-8aa9-fa700373279f;c1e0a05b-336d-4e92-9214-d2e58e45b4e6;6a688541-b16a-45ca-8aa9-fa700373279f;2011-02-03
;79c36161-d4e7-451f-9c6a-42f3058a8b7e;6a688541-b16a-45ca-8aa9-fa700373279f;cff000c4-370b-4cd3-836c-08791e843a26;6a688541-b16a-45ca-8aa9-fa700373279f;2011-02-03
;7dc7109f-5207-441c-9e63-215ffb1bc119;6a688541-b16a-45ca-8aa9-fa700373279f;c6264a2c-565a-4d5f-bff9-829c8c262c92;6a688541-b16a-45ca-8aa9-fa700373279f;2003-02-01
;22b4fe1a-7ef9-4df1-ae34-8a0970e9995f;6a688541-b16a-45ca-8aa9-fa700373279f;a4d24d71-c9e7-4695-86c2-32c3615bb445;6a688541-b16a-45ca-8aa9-fa700373279f;2011-02-03
;77cb5291-282f-4dda-a1dc-77363af5cbe9;6a688541-b16a-45ca-8aa9-fa700373279f;c224de5a-891c-4ce7-91e4-66baf2e31156;6a688541-b16a-45ca-8aa9-fa700373279f;2011-02-03
2007-01-31;c3efb213-2051-4a76-87a4-e3b2fd9a049a;6a688541-b16a-45ca-8aa9-fa700373279f;34112edb-d51a-45b4-aa65-576cb092023b;6a688541-b16a-45ca-8aa9-fa700373279f;2003-06-06
2003-06-05;c3efb213-2051-4a76-87a4-e3b2fd9a049a;6a688541-b16a-45ca-8aa9-fa700373279f;eb4cbf99-1a16-49f7-8d40-597137ef159b;6a688541-b16a-45ca-8aa9-fa700373279f;2003-02-01
2003-01-30;c3efb213-2051-4a76-87a4-e3b2fd9a049a;6a688541-b16a-45ca-8aa9-fa700373279f;da2a7f00-6fd1-461e-809b-9dc1ddb3473e;6a688541-b16a-45ca-8aa9-fa700373279f;1999-02-01
;7c1e5b1c-6dfb-4252-84a6-5f775022115f;6a688541-b16a-45ca-8aa9-fa700373279f;ef50eece-c9e7-4c94-bb6d-bbe7d7cbd012;6a688541-b16a-45ca-8aa9-fa700373279f;2005-01-11
;ddc98eab-ba14-4da7-a6a2-e06ed8c55116;6a688541-b16a-45ca-8aa9-fa700373279f;ae05ecbe-0192-401e-9070-ef2974327f85;6a688541-b16a-45ca-8aa9-fa700373279f;2017-09-13
2017-09-04;ddc98eab-ba14-4da7-a6a2-e06ed8c55116;6a688541-b16a-45ca-8aa9-fa700373279f;03369595-c16e-439b-8fa1-5df6cf5e55b1;6a688541-b16a-45ca-8aa9-fa700373279f;2015-02-01
;caeb975a-3960-47f7-bf4c-3ac8942a3ef8;6a688541-b16a-45ca-8aa9-fa700373279f;9da84787-9539-4d95-acce-ad30810dcca6;6a688541-b16a-45ca-8aa9-fa700373279f;2015-02-01
;52af9e97-4094-45b5-af86-c0301ead9d1b;6a688541-b16a-45ca-8aa9-fa700373279f;abcf5675-f41a-4e3f-9a56-1808b5fa0116;6a688541-b16a-45ca-8aa9-fa700373279f;2001-10-25
;a1016f2d-41e2-450b-af56-e05d868dc3a6;6a688541-b16a-45ca-8aa9-fa700373279f;74657424-4e61-4d34-81fb-a2f568559f2f;6a688541-b16a-45ca-8aa9-fa700373279f;2015-02-01
;ab429d11-1b08-4037-9f66-abe32e930b41;6a688541-b16a-45ca-8aa9-fa700373279f;deeb4e39-b3d6-43af-8797-a1d21bf8e648;6a688541-b16a-45ca-8aa9-fa700373279f;2011-02-03
;d9fa33a2-cbab-4522-a06c-be172f628cba;6a688541-b16a-45ca-8aa9-fa700373279f;55b06664-b81a-4e09-a3bb-799c0f68421e;6a688541-b16a-45ca-8aa9-fa700373279f;1999-02-01
;2ce35360-bdb0-4b8d-b4d9-62d5e8874387;6a688541-b16a-45ca-8aa9-fa700373279f;c83ce4a0-0d3d-4bc4-bf8e-a511449f759a;6a688541-b16a-45ca-8aa9-fa700373279f;2016-03-28
2016-03-27;2ce35360-bdb0-4b8d-b4d9-62d5e8874387;6a688541-b16a-45ca-8aa9-fa700373279f;57c4dee2-7053-4635-8141-07847f6d5a52;6a688541-b16a-45ca-8aa9-fa700373279f;2007-02-06
2007-02-05;2ce35360-bdb0-4b8d-b4d9-62d5e8874387;6a688541-b16a-45ca-8aa9-fa700373279f;f0244b5f-f79a-4610-b928-cbafa6e38c7a;6a688541-b16a-45ca-8aa9-fa700373279f;2007-02-01
;f0e9dd91-8e4b-4b36-8dcb-d5700ea7f9de;6a688541-b16a-45ca-8aa9-fa700373279f;7d4ad6ff-7577-4f59-9677-c1e2cb6ca7d2;6a688541-b16a-45ca-8aa9-fa700373279f;2011-02-03
;5c4ab8b1-9794-4c58-a770-c2b704daa302;6a688541-b16a-45ca-8aa9-fa700373279f;1484cdf8-9428-4100-b06b-dac75b8824e1;6a688541-b16a-45ca-8aa9-fa700373279f;2015-02-01
;3908c89b-ec45-42b0-9925-d004e523a6d9;6a688541-b16a-45ca-8aa9-fa700373279f;1c03fcd7-c538-4475-9b30-048efa1da8c2;6a688541-b16a-45ca-8aa9-fa700373279f;2011-02-03
;2b1e8668-aa79-45c0-9a7c-b864a8367a9d;6a688541-b16a-45ca-8aa9-fa700373279f;747e09a0-c36d-4d27-83d4-ca65ff656271;6a688541-b16a-45ca-8aa9-fa700373279f;2015-02-01
;dfba90e4-eaf2-468d-97e9-9c830f05db1e;6a688541-b16a-45ca-8aa9-fa700373279f;f49578e3-e0ae-45ed-b29e-ba596e86636b;6a688541-b16a-45ca-8aa9-fa700373279f;2011-02-03
;8def65cf-e8d9-4fd3-bebb-9774e6614638;6a688541-b16a-45ca-8aa9-fa700373279f;5e96c9ec-f164-4d5c-9be7-aca492b379cd;6a688541-b16a-45ca-8aa9-fa700373279f;2011-02-03
;91fea363-a6d4-4dbb-9c2c-b1c80775d6e4;6a688541-b16a-45ca-8aa9-fa700373279f;4bd038d2-6f0c-41bd-acd3-b9f72deeefa5;6a688541-b16a-45ca-8aa9-fa700373279f;2011-02-03
;1b6b9c06-c92a-4547-9f78-6c62a18b85a4;6a688541-b16a-45ca-8aa9-fa700373279f;ac123844-5977-47bd-9c31-5c6222883c5d;6a688541-b16a-45ca-8aa9-fa700373279f;2011-02-03
;e9150cca-36bd-4298-bada-28942dd280e3;6a688541-b16a-45ca-8aa9-fa700373279f;75c50d40-1135-4360-aea6-9af7ec0de8e4;6a688541-b16a-45ca-8aa9-fa700373279f;2018-04-07
2018-04-06;e9150cca-36bd-4298-bada-28942dd280e3;6a688541-b16a-45ca-8aa9-fa700373279f;e91903d5-843f-4a2c-b26d-3641c888f144;6a688541-b16a-45ca-8aa9-fa700373279f;2017-01-31
2017-01-30;e9150cca-36bd-4298-bada-28942dd280e3;6a688541-b16a-45ca-8aa9-fa700373279f;a3b72db9-021a-466d-9141-3a54bd9eea14;6a688541-b16a-45ca-8aa9-fa700373279f;2015-02-01
;ffe72b4f-b2e3-42c8-875a-601a30600538;6a688541-b16a-45ca-8aa9-fa700373279f;941adf42-e7ac-427f-9e4b-c301818f022b;6a688541-b16a-45ca-8aa9-fa700373279f;2011-01-28
;3d892c4d-052a-46bd-8847-cc935bb8adf2;6a688541-b16a-45ca-8aa9-fa700373279f;ed96a11c-e6e8-42a2-8240-27f49c2491a2;6a688541-b16a-45ca-8aa9-fa700373279f;2017-02-01
2017-01-31;3d892c4d-052a-46bd-8847-cc935bb8adf2;6a688541-b16a-45ca-8aa9-fa700373279f;92359bc7-843d-4d90-8a06-0e836dc7e8bc;6a688541-b16a-45ca-8aa9-fa700373279f;2007-02-01
;e671d8ef-8e79-47b2-b1fa-dfd4cea75944;6a688541-b16a-45ca-8aa9-fa700373279f;492afc58-74df-44cd-b7c4-49e60959a3ec;6a688541-b16a-45ca-8aa9-fa700373279f;2009-10-09
2009-10-08;e671d8ef-8e79-47b2-b1fa-dfd4cea75944;6a688541-b16a-45ca-8aa9-fa700373279f;6959e56e-53f6-42fc-9302-e5039dec2c53;6a688541-b16a-45ca-8aa9-fa700373279f;2007-02-07
;3aa6b5af-c37c-4631-b482-a2c71fb2cab8;6a688541-b16a-45ca-8aa9-fa700373279f;f827abc2-6a33-46d0-b691-2892b4055e8e;6a688541-b16a-45ca-8aa9-fa700373279f;2011-02-03
;97736016-a639-4e13-a281-2f26af24e495;6a688541-b16a-45ca-8aa9-fa700373279f;56099cad-3f69-4f47-ae9e-7c38d64b11af;6a688541-b16a-45ca-8aa9-fa700373279f;2015-02-01
;f60ba349-5f56-4cd5-ab98-ab31f6f85926;6a688541-b16a-45ca-8aa9-fa700373279f;5e0f94ed-248c-4f69-96ba-31188af9f406;6a688541-b16a-45ca-8aa9-fa700373279f;2015-02-01
;96b4bf37-678b-4552-b30f-c2d2d64e1dfa;6a688541-b16a-45ca-8aa9-fa700373279f;8efb33c4-e114-4a1d-8fc8-31e8f769b87c;6a688541-b16a-45ca-8aa9-fa700373279f;2015-02-01
;d50c64b3-4031-4e61-a219-c8eabb39eb34;6a688541-b16a-45ca-8aa9-fa700373279f;012ab44c-62d6-400c-aef2-7ecb78505895;6a688541-b16a-45ca-8aa9-fa700373279f;2007-10-10
2007-10-09;d50c64b3-4031-4e61-a219-c8eabb39eb34;6a688541-b16a-45ca-8aa9-fa700373279f;ae63038e-8fad-4648-9e3e-255848d5aac7;6a688541-b16a-45ca-8aa9-fa700373279f;2007-08-02
2007-08-01;d50c64b3-4031-4e61-a219-c8eabb39eb34;6a688541-b16a-45ca-8aa9-fa700373279f;85cf87a0-9ad7-4fd1-836c-da3c3db1f48f;6a688541-b16a-45ca-8aa9-fa700373279f;1995-02-01
2012-04-26;323eade8-ad86-4322-a9f4-edc7db6be5e0;6a688541-b16a-45ca-8aa9-fa700373279f;f60085b9-7230-441f-b3c8-071d348fcffc;6a688541-b16a-45ca-8aa9-fa700373279f;2007-08-02
2007-08-01;323eade8-ad86-4322-a9f4-edc7db6be5e0;6a688541-b16a-45ca-8aa9-fa700373279f;7bf8f36d-f857-4421-a3fd-92773c043845;6a688541-b16a-45ca-8aa9-fa700373279f;2003-02-01
;26e93f13-0899-4a06-b684-931bac937d99;6a688541-b16a-45ca-8aa9-fa700373279f;af50482b-df32-4603-a6d5-f101b4e34e2c;6a688541-b16a-45ca-8aa9-fa700373279f;2015-02-01
;6e37f769-2871-4b6a-80d6-0ab40a956d07;6a688541-b16a-45ca-8aa9-fa700373279f;faedfea6-1d54-4bc9-90a7-304932beb317;6a688541-b16a-45ca-8aa9-fa700373279f;2011-02-03
;0b4bf62f-3a36-4ca1-83da-3ae071c0018f;6a688541-b16a-45ca-8aa9-fa700373279f;e79f7bf8-b4ee-4300-9349-d7f57dce1934;6a688541-b16a-45ca-8aa9-fa700373279f;2011-11-08
2016-03-28;e21da72c-1939-45a5-9528-a41949699ace;6a688541-b16a-45ca-8aa9-fa700373279f;4488a968-844c-45d7-ab7f-e24b7d8d0fd1;6a688541-b16a-45ca-8aa9-fa700373279f;2003-02-01
;93531812-8d15-481b-8c07-46c26acd81cc;6a688541-b16a-45ca-8aa9-fa700373279f;51147a62-e2ed-4b33-80cd-f822a8852f23;6a688541-b16a-45ca-8aa9-fa700373279f;2011-02-03
;4aa239d8-25b4-4940-8c71-a64b12c8d87b;6a688541-b16a-45ca-8aa9-fa700373279f;ffdf21f1-3e0b-400a-ad1e-4ec79b20f0c7;6a688541-b16a-45ca-8aa9-fa700373279f;2016-09-08
;07f847e4-d922-43f0-b007-12fb3ab27736;6a688541-b16a-45ca-8aa9-fa700373279f;cb169807-49e0-412f-a7bc-47f892bdb946;6a688541-b16a-45ca-8aa9-fa700373279f;2007-04-24
2007-04-23;07f847e4-d922-43f0-b007-12fb3ab27736;6a688541-b16a-45ca-8aa9-fa700373279f;12d0163a-fda1-4fae-8d84-201d05684bce;6a688541-b16a-45ca-8aa9-fa700373279f;2005-02-15
2005-02-14;07f847e4-d922-43f0-b007-12fb3ab27736;6a688541-b16a-45ca-8aa9-fa700373279f;06101265-e6cf-4b7d-9b78-a70220d04e1c;6a688541-b16a-45ca-8aa9-fa700373279f;2003-02-01
;b1aa0127-ceca-4d4c-a221-348408a4374b;6a688541-b16a-45ca-8aa9-fa700373279f;d3bc05f8-adf2-4208-bf19-779a42f7d1be;6a688541-b16a-45ca-8aa9-fa700373279f;
;b1aa0127-ceca-4d4c-a221-348408a4374b;6a688541-b16a-45ca-8aa9-fa700373279f;ab0a1433-0a14-4c4a-b00e-3e86ba33275d;6a688541-b16a-45ca-8aa9-fa700373279f;
;b1aa0127-ceca-4d4c-a221-348408a4374b;6a688541-b16a-45ca-8aa9-fa700373279f;23528265-cded-42c8-891f-7cf7e64ffea6;6a688541-b16a-45ca-8aa9-fa700373279f;
;a2ab273d-7384-41f2-aae2-d6270780e2e7;6a688541-b16a-45ca-8aa9-fa700373279f;fe78f3e8-87f7-4c10-ba0b-9d6f62bfc97d;6a688541-b16a-45ca-8aa9-fa700373279f;2016-02-22
2016-02-21;a2ab273d-7384-41f2-aae2-d6270780e2e7;6a688541-b16a-45ca-8aa9-fa700373279f;c3488b92-b95e-48cd-bba8-2c166861cc0f;6a688541-b16a-45ca-8aa9-fa700373279f;2005-10-05
2005-09-12;a2ab273d-7384-41f2-aae2-d6270780e2e7;6a688541-b16a-45ca-8aa9-fa700373279f;03b2d829-29f8-487d-ac24-2424ba740ba2;6a688541-b16a-45ca-8aa9-fa700373279f;2003-02-01
;c65cb03f-e5db-4c97-81db-0bbc41d8710d;6a688541-b16a-45ca-8aa9-fa700373279f;00cbc997-bd3e-4378-86f3-6af6aa35c8e0;6a688541-b16a-45ca-8aa9-fa700373279f;2004-02-14
2004-02-13;c65cb03f-e5db-4c97-81db-0bbc41d8710d;6a688541-b16a-45ca-8aa9-fa700373279f;bd6b6f9b-9ff3-4c04-9136-ebf7659fe726;6a688541-b16a-45ca-8aa9-fa700373279f;1999-02-01
;f7d3712b-72e9-48b9-83f0-e7c588515ae6;6a688541-b16a-45ca-8aa9-fa700373279f;52fe9779-d097-4c1b-865a-f02419fb3ef5;6a688541-b16a-45ca-8aa9-fa700373279f;2011-02-03
;a7aa65e6-b402-470d-92a8-924208405885;6a688541-b16a-45ca-8aa9-fa700373279f;9f08b959-9aea-4dc3-80d6-d61a08a72a83;6a688541-b16a-45ca-8aa9-fa700373279f;2007-04-24
2007-04-23;a7aa65e6-b402-470d-92a8-924208405885;6a688541-b16a-45ca-8aa9-fa700373279f;03e489af-b16d-4111-9b60-3f9b250cc8b9;6a688541-b16a-45ca-8aa9-fa700373279f;2003-02-01
;3076a4ae-bba7-4a73-aaae-a8783214f8a3;6a688541-b16a-45ca-8aa9-fa700373279f;9553da1c-a824-49b7-9927-07c88bf07189;6a688541-b16a-45ca-8aa9-fa700373279f;2015-02-01
;653c5c25-f40c-4e55-a7c5-9ecb865815e1;6a688541-b16a-45ca-8aa9-fa700373279f;a1bcb4aa-8f54-4e35-bc8f-f9b552e26d25;6a688541-b16a-45ca-8aa9-fa700373279f;1999-02-01
;292dcd08-fba4-4781-a56d-0eeeea25c664;6a688541-b16a-45ca-8aa9-fa700373279f;bcb7d81e-4dad-4fc6-bcd3-ee297cb247c4;6a688541-b16a-45ca-8aa9-fa700373279f;2011-02-03
;b7236a19-df46-40c2-8104-aa91ad1dc949;6a688541-b16a-45ca-8aa9-fa700373279f;b8951cf3-d462-43e7-b3ae-121524776fe0;6a688541-b16a-45ca-8aa9-fa700373279f;2011-02-03
;505b5b34-4802-4fc0-8145-501553d3fd52;6a688541-b16a-45ca-8aa9-fa700373279f;61db3c1a-c46e-4885-9db0-d0a3831fd8b2;6a688541-b16a-45ca-8aa9-fa700373279f;2011-02-03
;9d602859-e7a6-48eb-a39b-f7ec33fdbb96;6a688541-b16a-45ca-8aa9-fa700373279f;796202fd-584f-43bd-baa8-7465c0405e54;6a688541-b16a-45ca-8aa9-fa700373279f;2011-02-03
;2d60bd52-f6cd-4c96-a2a9-9dca8f411283;6a688541-b16a-45ca-8aa9-fa700373279f;dce2257e-03b0-4417-8dc3-b8f824124821;6a688541-b16a-45ca-8aa9-fa700373279f;2011-02-03
;5dbe2d42-820f-4bba-b1ac-6d2c3a33d065;6a688541-b16a-45ca-8aa9-fa700373279f;c6ed7093-c289-45e8-8315-96dd8f22a0e3;6a688541-b16a-45ca-8aa9-fa700373279f;2011-01-27
;51c83354-5226-4e91-9984-1c110483157e;6a688541-b16a-45ca-8aa9-fa700373279f;aadc18e1-de5b-418a-9d42-09f0cf0c79bc;6a688541-b16a-45ca-8aa9-fa700373279f;2015-02-01
;50999cc5-f16c-4370-b2ca-75bd44522a4d;6a688541-b16a-45ca-8aa9-fa700373279f;028fbe0b-63ed-4013-b0e6-11aebc01f2ed;6a688541-b16a-45ca-8aa9-fa700373279f;1995-10-25
1995-10-24;50999cc5-f16c-4370-b2ca-75bd44522a4d;6a688541-b16a-45ca-8aa9-fa700373279f;1eb2c200-9539-4f21-96ae-0741908f45ce;6a688541-b16a-45ca-8aa9-fa700373279f;1995-02-01
;f4609586-5c90-4532-8112-3b1910936088;6a688541-b16a-45ca-8aa9-fa700373279f;881a586a-00c4-4a42-90ab-a9fe2e1dbe4f;6a688541-b16a-45ca-8aa9-fa700373279f;2011-02-03
;e4b81f08-41d9-498a-b6ea-ba3dbdc8d7d5;6a688541-b16a-45ca-8aa9-fa700373279f;2b216ad2-3a98-45a6-b070-fae461d8992b;6a688541-b16a-45ca-8aa9-fa700373279f;2015-02-01
;90d4e356-2cf1-47d1-bbd3-3f78c36fffb6;6a688541-b16a-45ca-8aa9-fa700373279f;e1b51c0b-5743-4789-a50a-bcabe57e2c13;6a688541-b16a-45ca-8aa9-fa700373279f;2017-07-01
2017-06-30;90d4e356-2cf1-47d1-bbd3-3f78c36fffb6;6a688541-b16a-45ca-8aa9-fa700373279f;b92c678f-a673-4983-a980-06d4b2dbcc9d;6a688541-b16a-45ca-8aa9-fa700373279f;2016-01-11
2016-01-07;90d4e356-2cf1-47d1-bbd3-3f78c36fffb6;6a688541-b16a-45ca-8aa9-fa700373279f;5c63a46a-a3cc-44ee-8381-8404cfced41c;6a688541-b16a-45ca-8aa9-fa700373279f;2003-08-14
2003-08-13;90d4e356-2cf1-47d1-bbd3-3f78c36fffb6;6a688541-b16a-45ca-8aa9-fa700373279f;320671ac-da83-4b8f-98cd-4fd3098b2fe7;6a688541-b16a-45ca-8aa9-fa700373279f;2001-09-26
2001-09-25;90d4e356-2cf1-47d1-bbd3-3f78c36fffb6;6a688541-b16a-45ca-8aa9-fa700373279f;4a626815-6cc2-49ab-985b-7fecdc1c9c96;6a688541-b16a-45ca-8aa9-fa700373279f;1999-02-01
;5ef8ebb5-c990-43f4-8945-72f40bff68e2;6a688541-b16a-45ca-8aa9-fa700373279f;58c23f3e-bda2-4864-bdbb-25eae64a382c;6a688541-b16a-45ca-8aa9-fa700373279f;2011-02-03
;5ad5f314-cb00-4c1f-b202-fa9895429641;6a688541-b16a-45ca-8aa9-fa700373279f;49bbafe0-9239-4d53-84e6-dc0e6525ff03;6a688541-b16a-45ca-8aa9-fa700373279f;2015-02-01
;a04c06de-cae5-43ec-bc91-a1f4f17772a7;6a688541-b16a-45ca-8aa9-fa700373279f;176e1302-475c-4087-8bdd-029d2edfe04c;6a688541-b16a-45ca-8aa9-fa700373279f;2011-10-26
2011-10-25;a04c06de-cae5-43ec-bc91-a1f4f17772a7;6a688541-b16a-45ca-8aa9-fa700373279f;e6b2f76f-a046-4073-a028-82c7e1b3daaf;6a688541-b16a-45ca-8aa9-fa700373279f;2007-02-01
;3f379862-4029-4a9d-895e-2f40dfa889f6;6a688541-b16a-45ca-8aa9-fa700373279f;7db575b5-debb-4669-836b-0081be5519ca;6a688541-b16a-45ca-8aa9-fa700373279f;1999-02-01
;6246417a-ffe1-4dbf-96ba-a28ea20078cc;6a688541-b16a-45ca-8aa9-fa700373279f;95b051c2-af00-4d94-903f-8eb34789586a;6a688541-b16a-45ca-8aa9-fa700373279f;2011-02-03
;fa730c42-4459-406a-bcef-7baff12d03eb;6a688541-b16a-45ca-8aa9-fa700373279f;32881487-cbc2-498c-bcd9-c379089c5ed8;6a688541-b16a-45ca-8aa9-fa700373279f;2009-11-05
;dd5650a3-6cb6-43d5-812b-60f14ead0b69;6a688541-b16a-45ca-8aa9-fa700373279f;f3065688-da3c-42ec-a08e-f147b7d7ec12;6a688541-b16a-45ca-8aa9-fa700373279f;2011-02-03
