;cam:dataFim;cam:dataInicio;cam:descricaoCausaFimExercicio;cam:idCadastroParlamentarAnterior;cam:idCausaFimExercicio;cam:siglaUFRepresentacao;cam:situacaoExercicio;org:hasMember;org:role;slp:resource_uri
300;;2017-09-22;;;;BA;Efetivado;8d8df504-b9d4-4ca1-b6f9-36c03a97e643;b27beba7-ca02-4041-a9e0-1793bcd141fe;5f4a8ccd-92fa-46ff-9965-0ac1ddd78b51
301;2016-12-31;2015-02-01;Renúncia;;16;RJ;Titular;1ba772d5-655b-44ab-8e18-2e5c3d734f6e;b27beba7-ca02-4041-a9e0-1793bcd141fe;0810f454-b1eb-4fdf-85dc-71cfc52dd4a2
302;;2015-02-01;;;;GO;Titular;b30ae960-f345-4d7e-a88f-6a5b31adfe51;b27beba7-ca02-4041-a9e0-1793bcd141fe;20940cf0-5d81-469f-a67e-2d0972f63098
303;2015-10-05;2015-02-09;Afastamento;141445;53;RS;Suplente;6cf5c26f-d8ae-40b3-ac4d-23d2dfe4d514;b27beba7-ca02-4041-a9e0-1793bcd141fe;84e3b087-6516-4c20-abd4-e6326874af40
304;2016-05-12;2015-02-01;Ministro de Estado;;11;PE;Titular;89e0cb3e-850d-4438-9355-83661cd3d3bf;b27beba7-ca02-4041-a9e0-1793bcd141fe;73471724-9a6e-412c-ac41-fd9349b12151
305;2016-10-11;2016-10-10;Ministro de Estado;;11;PE;Titular;89e0cb3e-850d-4438-9355-83661cd3d3bf;b27beba7-ca02-4041-a9e0-1793bcd141fe;e782a4bd-8c56-4253-a7e4-ef333f8a50cc
306;2016-10-26;2016-10-25;Ministro de Estado;;11;PE;Titular;89e0cb3e-850d-4438-9355-83661cd3d3bf;b27beba7-ca02-4041-a9e0-1793bcd141fe;6fed77bf-4535-4ae6-b583-b98f4be98607
307;2017-04-27;2017-04-26;Ministro de Estado;;11;PE;Titular;89e0cb3e-850d-4438-9355-83661cd3d3bf;b27beba7-ca02-4041-a9e0-1793bcd141fe;9a53ded6-d428-4c87-84fc-194967921fb5
308;2017-08-03;2017-08-02;Ministro de Estado;;11;PE;Titular;89e0cb3e-850d-4438-9355-83661cd3d3bf;b27beba7-ca02-4041-a9e0-1793bcd141fe;a6889d23-7a0f-4f87-9489-08d1625d08ba
309;2017-10-26;2017-10-18;Ministro de Estado;;11;PE;Titular;89e0cb3e-850d-4438-9355-83661cd3d3bf;b27beba7-ca02-4041-a9e0-1793bcd141fe;9c8eae40-fc17-4435-9b49-a60d2895fff8
310;;2015-02-01;;;;RO;Titular;f5dfc255-4711-49c5-9588-b488829d09ab;b27beba7-ca02-4041-a9e0-1793bcd141fe;cda1f667-a7b8-4b7c-b5aa-111da3a221a6
311;;2015-02-01;;;;SP;Titular;fa8e075b-c2ca-4daa-b39a-545d9fc7c97d;b27beba7-ca02-4041-a9e0-1793bcd141fe;bf0415e2-8227-4c25-8158-2501f64510b1
312;2015-02-04;2015-02-01;Secretário de Estado;;12;PE;Titular;f9f27302-94d2-4f53-8d5a-8a0f69abb826;b27beba7-ca02-4041-a9e0-1793bcd141fe;a3babe57-bb43-4829-8e76-fa99600af5e1
313;2017-02-03;2017-01-30;Secretário de Estado;;12;PE;Titular;f9f27302-94d2-4f53-8d5a-8a0f69abb826;b27beba7-ca02-4041-a9e0-1793bcd141fe;76e1ccff-c490-4504-99fe-58112799d648
314;2017-10-21;2017-10-17;Secretário de Estado;;12;PE;Titular;f9f27302-94d2-4f53-8d5a-8a0f69abb826;b27beba7-ca02-4041-a9e0-1793bcd141fe;e06b06be-faf8-482f-9f27-633bc246ceb9
315;;2015-02-01;;;;BA;Titular;df868b55-57c0-4eff-a2db-4a12c0555e6c;b27beba7-ca02-4041-a9e0-1793bcd141fe;31e0a80a-7be7-454d-bc45-056b135831b9
316;2016-04-15;2015-02-04;Afastamento;178921;53;PE;Suplente;02837bc1-12bc-469e-927c-c66285216d84;b27beba7-ca02-4041-a9e0-1793bcd141fe;a01bf571-7857-4885-beb8-7b9c4333b157
317;;2016-04-20;;178921;;PE;Suplente;02837bc1-12bc-469e-927c-c66285216d84;b27beba7-ca02-4041-a9e0-1793bcd141fe;d50f6be6-7ac0-4b99-a6b2-61fa4ce3e938
318;;2015-02-01;;;;CE;Titular;c06c6d6a-ad2b-4d44-97e7-066785bdbe9b;b27beba7-ca02-4041-a9e0-1793bcd141fe;09950911-4f92-4fd9-9f6e-6d43e71fa371
319;;2015-02-01;;;;RN;Titular;5d20f26c-fd0b-4207-9d61-9db173cc7475;b27beba7-ca02-4041-a9e0-1793bcd141fe;95f64e05-8f79-4e3d-9ae1-f5c9f77ef83d
320;;2015-02-01;;;;PA;Titular;d3d590e8-b5bb-4d06-aa90-0a9a7cf8b8ba;b27beba7-ca02-4041-a9e0-1793bcd141fe;102aad2c-8fbe-45ed-9c30-50cb68c93b69
321;2015-02-12;2015-02-01;Secretário de Estado;;12;RS;Titular;4617f9d6-9185-4370-a7fb-29173d3fc48a;b27beba7-ca02-4041-a9e0-1793bcd141fe;4608650b-b5f5-4a76-bf77-1fbc8537a948
322;2015-02-24;2015-02-23;Secretário de Estado;;12;RS;Titular;4617f9d6-9185-4370-a7fb-29173d3fc48a;b27beba7-ca02-4041-a9e0-1793bcd141fe;03a9e1da-fa33-46fa-bdf2-9e9f95adfa2a
323;;2015-02-01;;;;RJ;Titular;c25e2543-baa6-4a86-9a98-490b410d930d;b27beba7-ca02-4041-a9e0-1793bcd141fe;722e964f-d3e6-437c-bfb1-85135ded41ae
324;;2015-02-01;;;;SP;Titular;632905e3-6d43-44a5-a151-d9befc2d5987;b27beba7-ca02-4041-a9e0-1793bcd141fe;f23d2cc9-61c9-45b9-a8d6-840bd8c389f9
325;;2015-02-01;;;;AL;Titular;ccabe7dd-841a-40bd-a0a4-963b24436164;b27beba7-ca02-4041-a9e0-1793bcd141fe;8254ee95-801e-40bd-bd9b-79019aa471a2
326;;2015-02-01;;;;RJ;Titular;ab772d6b-2e2b-42d1-ad7c-2fb0cdcc7825;b27beba7-ca02-4041-a9e0-1793bcd141fe;3f9f87db-d1eb-42ef-ae88-237b2e5f90f7
327;2015-02-02;2015-02-01;Ministro de Estado;;11;SP;Titular;961096ea-37ce-4599-a31a-a9c1bf1e8b4d;b27beba7-ca02-4041-a9e0-1793bcd141fe;fcbb4a90-2e70-4cf0-a528-5bd3fdf3b6c4
328;2017-01-01;2015-10-05;Renúncia;;16;SP;Titular;961096ea-37ce-4599-a31a-a9c1bf1e8b4d;b27beba7-ca02-4041-a9e0-1793bcd141fe;3676a311-d215-496b-9518-5d3c46e5a857
329;;2015-02-01;;;;GO;Titular;f2fab3bf-cdff-4f20-8220-0f254269c0d2;b27beba7-ca02-4041-a9e0-1793bcd141fe;f0a70385-aad5-41fd-b5bd-409b44557438
330;;2015-02-01;;;;SC;Titular;e5f8a792-94b8-499e-8ac1-b178e1054d94;b27beba7-ca02-4041-a9e0-1793bcd141fe;bdb25061-f673-41f4-b391-0d6a547aef0f
331;;2015-02-01;;;;MS;Titular;5398befe-9f1d-4a7b-bc02-ceb73c331edb;b27beba7-ca02-4041-a9e0-1793bcd141fe;3bf5c003-ceed-42ae-bfcc-9a17ea7b2fc2
332;;2015-02-01;;;;CE;Titular;1494461f-13cb-4fba-871a-b284c96f07fa;b27beba7-ca02-4041-a9e0-1793bcd141fe;0eb9f6db-8c26-461d-8da3-340481cf9bc6
333;;2015-02-01;;;;ES;Titular;00534fbf-fe78-4f63-9bb6-3409e4348bb6;b27beba7-ca02-4041-a9e0-1793bcd141fe;c160bb9b-3481-465d-9fff-05d3794f8790
334;;2015-02-01;;;;MG;Titular;c03e6449-8784-4c80-aa14-7a835dc3a1cb;b27beba7-ca02-4041-a9e0-1793bcd141fe;e60704f9-7173-4ed4-8e6a-5e7736811ff2
335;;2015-02-01;;;;PR;Titular;8d434075-b372-4d0a-b2ff-418a4cb825ff;b27beba7-ca02-4041-a9e0-1793bcd141fe;378c1cf3-59be-48b7-a667-4517b845aae4
336;;2015-03-09;;178890;;MG;Titular;eb52f374-7ad6-43b9-aa7a-79d61a4b6a1e;b27beba7-ca02-4041-a9e0-1793bcd141fe;62c496b6-74f3-4f86-a1a3-b529959fb08c
337;;2015-02-01;;;;RS;Titular;445d4266-05e3-414f-bac6-2615b81661a9;b27beba7-ca02-4041-a9e0-1793bcd141fe;f481a767-0e63-4382-bc04-69ef229c4f92
338;;2015-02-01;;;;PI;Titular;f4cdb7b1-025a-4f6c-bd87-bd678438cfae;b27beba7-ca02-4041-a9e0-1793bcd141fe;3834568f-0533-45ca-a939-ae24b3f148a9
339;;2015-02-01;;;;MA;Titular;54722bb7-32fc-4c95-9545-da4f5af59de3;b27beba7-ca02-4041-a9e0-1793bcd141fe;f7e1daf1-99de-4499-b99b-c262b99b88ec
340;;2015-02-01;;;;PR;Titular;dc8bf5ac-752d-49d3-9430-1af8e0947fca;b27beba7-ca02-4041-a9e0-1793bcd141fe;5670b91f-bf3e-4752-96f0-7275a5704ab6
341;;2015-02-01;;;;RJ;Titular;a98ed584-23ac-4cbe-8363-0d2dac762325;b27beba7-ca02-4041-a9e0-1793bcd141fe;ce519350-c3d9-4944-922d-6c59873f745f
342;2015-02-02;2015-02-01;Ministro de Estado;;11;MG;Titular;44f01281-2995-4dcb-b112-f2e9212fbd7e;b27beba7-ca02-4041-a9e0-1793bcd141fe;88076aab-186b-49af-b1ee-4792e255cf99
343;;2016-04-01;;;;MG;Titular;44f01281-2995-4dcb-b112-f2e9212fbd7e;b27beba7-ca02-4041-a9e0-1793bcd141fe;30a928a1-ab07-4d3a-bcd2-6de5918972eb
344;2016-07-14;2015-02-01;Licença Conjunta Consecutiva;;20;GO;Titular;9da27bca-b38e-4990-a5e7-3496f42dad7b;b27beba7-ca02-4041-a9e0-1793bcd141fe;6becd238-2024-47dc-90ea-5cb5043fd30b
345;;2016-11-12;;;;GO;Titular;9da27bca-b38e-4990-a5e7-3496f42dad7b;b27beba7-ca02-4041-a9e0-1793bcd141fe;5c027c1e-7558-4c30-8c37-7b635ede909c
346;;2015-02-01;;;;RS;Titular;24630ef4-3bbd-48df-a59e-7829fa630d26;b27beba7-ca02-4041-a9e0-1793bcd141fe;96a2d8b1-35c8-4269-a610-10658fc94a35
347;;2015-02-01;;;;RS;Titular;26f70d56-0610-40ba-96bf-68d8e6e283d6;b27beba7-ca02-4041-a9e0-1793bcd141fe;b4cf880d-6311-44aa-8c95-4e6a13c043ad
348;;2015-02-01;;;;PA;Titular;05cd6e75-5204-43bf-8c2c-c0a9df21981a;b27beba7-ca02-4041-a9e0-1793bcd141fe;398561ef-c799-42c6-aca7-1f5590b7731f
349;2016-07-12;2016-05-17;Afastamento;141394;53;PE;Suplente;39fb7794-206b-4dcc-842a-df02d9b9f779;b27beba7-ca02-4041-a9e0-1793bcd141fe;3ab01590-3f56-4e2c-bed0-b175e52262c2
350;2016-08-29;2016-07-25;Afastamento;178921;53;PE;Suplente;39fb7794-206b-4dcc-842a-df02d9b9f779;b27beba7-ca02-4041-a9e0-1793bcd141fe;39857de6-96c0-49e3-8f96-e7bb826097e9
351;2017-01-30;2017-01-02;Afastamento;160551;53;PE;Suplente;39fb7794-206b-4dcc-842a-df02d9b9f779;b27beba7-ca02-4041-a9e0-1793bcd141fe;da0ffa77-40a1-472a-a448-4b800e28a9bd
352;2017-04-26;2017-02-03;Afastamento;72442;53;PE;Suplente;39fb7794-206b-4dcc-842a-df02d9b9f779;b27beba7-ca02-4041-a9e0-1793bcd141fe;bab1dfc5-f337-4d9d-aa8f-d2f72c56761b
353;2017-08-02;2017-05-04;Afastamento;74048;53;PE;Suplente;39fb7794-206b-4dcc-842a-df02d9b9f779;b27beba7-ca02-4041-a9e0-1793bcd141fe;2c114a4d-d826-4b9d-8f5d-4d7b5ceed95c
354;2017-10-17;2017-08-10;Afastamento;74048;53;PE;Suplente;39fb7794-206b-4dcc-842a-df02d9b9f779;b27beba7-ca02-4041-a9e0-1793bcd141fe;2318b0ba-00cd-4f33-a63a-d50e5e5d4eb2
355;2017-11-14;2017-10-30;Afastamento;178921;53;PE;Suplente;39fb7794-206b-4dcc-842a-df02d9b9f779;b27beba7-ca02-4041-a9e0-1793bcd141fe;6f94ccc0-7c6a-406e-86af-d0048c85c20b
356;;2015-02-01;;;;ES;Titular;0d2af342-86a5-40b1-8a6b-e2560d0984ff;b27beba7-ca02-4041-a9e0-1793bcd141fe;5c7ff82c-ab89-49e8-9941-7334fba52e32
357;;2015-02-01;;;;SP;Titular;7e1a7048-de6a-438c-bd86-cd0af495074c;b27beba7-ca02-4041-a9e0-1793bcd141fe;5998f7dc-a75f-4c98-8414-206738568fbf
358;;2015-02-01;;;;SP;Titular;f5f4fef4-e362-45b5-b18c-26e34ed5b14e;b27beba7-ca02-4041-a9e0-1793bcd141fe;5aff71c0-3452-4969-9834-1ad585eb7fca
359;;2015-02-01;;;;PE;Titular;6aea65b6-58ac-489a-ab76-c38e3415a859;b27beba7-ca02-4041-a9e0-1793bcd141fe;287fef3f-8ffc-4b59-b921-03cf11dda9f7
360;2017-10-19;2017-01-05;Afastamento;178976;53;SP;Suplente;5f44b6cf-ab27-4c96-bbe3-627b60d92b7d;b27beba7-ca02-4041-a9e0-1793bcd141fe;2ce8a721-b514-4722-91be-99b1057c2e35
361;2018-02-01;2017-10-24;Afastamento;178979;53;SP;Suplente;5f44b6cf-ab27-4c96-bbe3-627b60d92b7d;b27beba7-ca02-4041-a9e0-1793bcd141fe;0cee4c2d-2eab-4b78-9213-1662b1806234
362;;2015-02-01;;;;RR;Titular;88e1a341-c02d-4cfa-bbed-a868315eb3a1;b27beba7-ca02-4041-a9e0-1793bcd141fe;17481d0b-99e1-4b48-b54f-e8aa7e6d4e96
363;;2015-02-01;;;;RJ;Titular;f9ecea7e-3ef6-4fd2-b59a-60e921ddc4d4;b27beba7-ca02-4041-a9e0-1793bcd141fe;995ccd96-1b1d-4ffc-9296-a0703c27bb8f
364;;2015-02-01;;;;SP;Titular;21e16038-6c6f-49b7-85bc-f7853cc149aa;b27beba7-ca02-4041-a9e0-1793bcd141fe;4af881f7-05f6-4486-b856-aa89844503b8
365;;2015-02-01;;;;TO;Titular;3c9c8842-4fd5-45c3-a6ee-bcad06b234b4;b27beba7-ca02-4041-a9e0-1793bcd141fe;633fcd96-eb00-4b86-91f9-6368f6cf593c
366;2016-04-18;2015-02-01;Secretário de Prefeitura de Capital;;13;BA;Titular;0764945e-a329-434d-a415-e8c2b5094596;b27beba7-ca02-4041-a9e0-1793bcd141fe;5626cc6c-0aba-48c0-9224-3ec0af85b07f
367;;2016-10-18;;;;BA;Titular;0764945e-a329-434d-a415-e8c2b5094596;b27beba7-ca02-4041-a9e0-1793bcd141fe;758f3a87-b7a6-4096-bed2-1193c006c7d5
368;;2015-02-01;;;;RJ;Titular;c6504195-15fd-4a8d-857c-090247f541f5;b27beba7-ca02-4041-a9e0-1793bcd141fe;417e3070-ee8e-4ad7-bb6b-4c6c9dde1f3d
369;2017-01-01;2015-02-01;Secretário de Prefeitura de Capital;;13;RJ;Titular;26f00d1d-4032-406d-966e-1a5d817be6a4;b27beba7-ca02-4041-a9e0-1793bcd141fe;2a901305-dc7f-4bb3-842b-548cf34bc5d5
370;;2018-02-02;;;;RJ;Titular;26f00d1d-4032-406d-966e-1a5d817be6a4;b27beba7-ca02-4041-a9e0-1793bcd141fe;7df921ee-910f-4053-aeea-ab4809974c3d
371;;2015-02-01;;;;CE;Titular;0325444c-757b-49b9-8d79-92bc499d3227;b27beba7-ca02-4041-a9e0-1793bcd141fe;fb7bb464-aaf0-4509-a061-5391cdcc9a18
372;;2015-02-01;;;;AP;Titular;0938c58d-06ef-4762-bfd7-b2b34fc3bb97;b27beba7-ca02-4041-a9e0-1793bcd141fe;7b929a97-4398-4615-a52d-02b0e3953c04
373;;2015-02-01;;;;AM;Titular;aedc55bc-ac92-487c-b591-090bdbe3e5a0;b27beba7-ca02-4041-a9e0-1793bcd141fe;98223e6a-e924-41aa-9ce8-97b9accf5a50
374;;2015-02-01;;;;PI;Titular;5b1dce65-6c64-4244-95a0-5e7393955515;b27beba7-ca02-4041-a9e0-1793bcd141fe;3d4a8013-b827-4c22-833a-8f421bf3d884
375;;2015-02-01;;;;RJ;Titular;172d9434-a455-4dcd-ad87-ef7a940ba5b0;b27beba7-ca02-4041-a9e0-1793bcd141fe;8d01d531-f44a-4152-be18-efa0a002ddc6
376;2016-10-19;2016-06-21;Afastamento;178882;53;MA;Suplente;d9385ae7-634d-4af2-9e6d-67416f606466;b27beba7-ca02-4041-a9e0-1793bcd141fe;3d547c8f-0ee9-49d1-92fc-9c05eafeff0b
377;;2015-02-01;;;;MG;Titular;95230f18-807e-44d5-b269-e9e1ea0ed263;b27beba7-ca02-4041-a9e0-1793bcd141fe;8598bd46-9c8c-4954-9e46-0d682232f516
378;;2015-02-01;;;;PB;Titular;3c857429-986e-478d-967f-0668e32b7209;b27beba7-ca02-4041-a9e0-1793bcd141fe;40f95074-4efb-4a31-b583-fe8d5624225b
379;;2015-02-01;;;;SP;Titular;78217714-59f2-4d3c-ad39-420f4aa5eacb;b27beba7-ca02-4041-a9e0-1793bcd141fe;78c56461-654e-4215-9791-10e86fef9367
380;;2015-02-01;;;;DF;Titular;f34d1415-f18d-4aff-b638-69cb24fd3c66;b27beba7-ca02-4041-a9e0-1793bcd141fe;05649f2d-c1d5-4878-8f35-c340e65338f5
381;;2015-02-01;;;;SP;Titular;6d9fde56-6766-4fd9-a0ab-18a05b3d4a28;b27beba7-ca02-4041-a9e0-1793bcd141fe;2793fe45-fa2e-4f19-9c17-dd9f005b26fc
382;2016-12-11;2015-02-01;Falecimento;;15;MA;Titular;826f8c39-e67d-4241-80b8-36d2b664f50d;b27beba7-ca02-4041-a9e0-1793bcd141fe;e9404f0d-08e7-4563-b70e-3953731530db
383;;2015-02-01;;;;SE;Titular;43d78383-ba58-443f-9ce9-e5118f6ed6d2;b27beba7-ca02-4041-a9e0-1793bcd141fe;b3784918-17ae-4753-9669-83e32ba37b37
384;;2015-02-01;;;;RS;Titular;941d4c47-4656-4437-967c-cb74bdd80c23;b27beba7-ca02-4041-a9e0-1793bcd141fe;cd8f495b-052b-4ac6-9e12-4c1d0b65d86b
385;;2015-02-01;;;;AL;Titular;2c20f563-bdbd-451f-9e15-3702b595ab6f;b27beba7-ca02-4041-a9e0-1793bcd141fe;7efcc40a-74c2-4031-af2f-2db956a9d15f
386;;2015-02-01;;;;GO;Titular;de90e794-fd81-4e51-b0a3-09cf493c639e;b27beba7-ca02-4041-a9e0-1793bcd141fe;adacd229-2d51-4e38-8269-2e58c4901e60
387;;2015-02-01;;;;AC;Titular;f7ed2b6c-aee2-4149-b346-a685d18669ce;b27beba7-ca02-4041-a9e0-1793bcd141fe;70b62082-b338-4847-9514-48f403ff9fe5
388;;2015-02-01;;;;BA;Titular;aa8f26e6-15b5-4a99-ba53-d24e4e369226;b27beba7-ca02-4041-a9e0-1793bcd141fe;62944320-c072-4840-a517-fbcfdca15e20
389;;2015-02-01;;;;RJ;Titular;850cd323-9630-4bf9-b042-1b10fcd25744;b27beba7-ca02-4041-a9e0-1793bcd141fe;d37ef77c-2139-4300-a459-6f1b3e8657ce
390;;2015-02-01;;;;RR;Titular;b43e5ef4-7f28-4aad-80ff-b6829ffaaaf5;b27beba7-ca02-4041-a9e0-1793bcd141fe;95345d83-db38-4bea-afdc-abd05eb6c88d
391;;2015-02-01;;;;SP;Titular;16aed1b0-2c63-4f4f-8970-3e3793c0ff91;b27beba7-ca02-4041-a9e0-1793bcd141fe;aa50478c-a489-4571-9ff7-cdc2a46c3a7a
392;;2015-02-01;;;;BA;Titular;3b51d375-0b9e-421c-91d3-8e9971f307db;b27beba7-ca02-4041-a9e0-1793bcd141fe;45468ddc-9aa1-4c6c-ae91-70f1ea889a17
393;;2015-02-01;;;;CE;Titular;95ca52c8-2cbe-4113-81b9-c6c3c876f511;b27beba7-ca02-4041-a9e0-1793bcd141fe;0dac284f-710e-44c8-9865-772c654d4243
394;;2015-02-01;;;;MG;Titular;6e70eeaa-1cf1-4037-8442-7388f4f39942;b27beba7-ca02-4041-a9e0-1793bcd141fe;04a3820e-d931-4dac-a74a-cb08ba47bd07
395;;2015-02-01;;;;PE;Titular;985cdc44-1a4b-41df-b7c3-82c25cc0acd2;b27beba7-ca02-4041-a9e0-1793bcd141fe;ed447bfb-a44f-4ee6-85c4-07aa27913753
396;2015-07-03;2015-02-01;Licença Conjunta Consecutiva;;20;SC;Titular;0a80f5b3-5eb4-47c1-9119-1edafd1356ee;b27beba7-ca02-4041-a9e0-1793bcd141fe;51da74c5-a5cd-44ba-be0c-9ae4a6e38887
397;;2015-11-04;;;;SC;Titular;0a80f5b3-5eb4-47c1-9119-1edafd1356ee;b27beba7-ca02-4041-a9e0-1793bcd141fe;4f4b5ad9-0a64-4b65-85bf-3397a442cea2
398;;2015-02-01;;;;PA;Titular;f05866e3-54c7-4e00-92a3-9b31073d87c6;b27beba7-ca02-4041-a9e0-1793bcd141fe;8603a275-34af-4a74-beb3-950d8e51c502
399;;2015-02-01;;;;SP;Titular;0b415f07-8bc6-458e-9c3a-8f1d3e6181f5;b27beba7-ca02-4041-a9e0-1793bcd141fe;1d3ad23a-4db1-47b8-816b-c75eefc63628
400;;2015-02-01;;;;SC;Titular;7486f676-5fc6-4206-9719-eee203b61b09;b27beba7-ca02-4041-a9e0-1793bcd141fe;f6fd45a7-850e-4059-ae1d-fc25c0b2d606
401;;2015-02-01;;;;BA;Titular;c4064d64-0407-444e-a421-a6a6736d5650;b27beba7-ca02-4041-a9e0-1793bcd141fe;5c9dc854-33b4-42f9-81c7-081e6ff9476a
402;2015-02-05;2015-02-01;Secretário de Estado;;12;SC;Titular;d8709f4b-1678-49b6-a1f4-a9471cb76709;b27beba7-ca02-4041-a9e0-1793bcd141fe;16d0a7f6-b72c-43f3-ae7d-aa96179a424a
403;2015-03-02;2015-02-25;Secretário de Estado;;12;SC;Titular;d8709f4b-1678-49b6-a1f4-a9471cb76709;b27beba7-ca02-4041-a9e0-1793bcd141fe;ed35ebcc-5dca-4ea8-85b9-7730e4ad5eb2
404;2016-05-09;2016-04-05;Secretário de Estado;;12;SC;Titular;d8709f4b-1678-49b6-a1f4-a9471cb76709;b27beba7-ca02-4041-a9e0-1793bcd141fe;aa7c2d02-8f67-4c09-b645-432a08c5c187
405;;2017-01-04;;;;SC;Titular;d8709f4b-1678-49b6-a1f4-a9471cb76709;b27beba7-ca02-4041-a9e0-1793bcd141fe;cfd94dd6-00f1-4fb1-b951-3c50490cd956
406;;2015-02-01;;;;AP;Titular;5c3de81b-4eaf-4e69-96fd-d881260f0fdd;b27beba7-ca02-4041-a9e0-1793bcd141fe;f12851e1-fee3-4f7a-977a-6685299695cb
407;;2015-02-01;;;;BA;Titular;aa534633-dc95-4ce9-8f6c-fb29f66d9f8c;b27beba7-ca02-4041-a9e0-1793bcd141fe;183f6dbd-c1b0-4f9b-a0b5-c2f4463eaa90
408;2016-09-21;2016-05-17;Afastamento;73692;53;RS;Suplente;c4800b48-9462-4fed-95d4-ae4d9546674a;b27beba7-ca02-4041-a9e0-1793bcd141fe;32f9e4ec-44d8-4a43-9140-25cd09156b45
409;2017-01-16;2016-09-30;Afastamento;179001;53;RS;Suplente;c4800b48-9462-4fed-95d4-ae4d9546674a;b27beba7-ca02-4041-a9e0-1793bcd141fe;faa29103-b996-473f-8490-2fc502300a4f
410;2017-08-02;2017-01-30;Afastamento;179001;53;RS;Suplente;c4800b48-9462-4fed-95d4-ae4d9546674a;b27beba7-ca02-4041-a9e0-1793bcd141fe;de34b33a-11c5-4791-aef6-893f6c0b99a8
411;2017-09-06;2017-08-03;Afastamento;73692;53;RS;Suplente;c4800b48-9462-4fed-95d4-ae4d9546674a;b27beba7-ca02-4041-a9e0-1793bcd141fe;f7ef449b-81cf-452b-b250-572f99c52497
412;2018-01-02;2017-09-12;Afastamento;179001;53;RS;Suplente;c4800b48-9462-4fed-95d4-ae4d9546674a;b27beba7-ca02-4041-a9e0-1793bcd141fe;fcbe0d9b-8d2c-4466-9a57-d579b0d2966f
413;;2018-01-23;;179001;;RS;Suplente;c4800b48-9462-4fed-95d4-ae4d9546674a;b27beba7-ca02-4041-a9e0-1793bcd141fe;c7061e9b-4e20-4ff5-9cb9-3c173c35d16d
414;;2015-02-01;;;;SP;Titular;b797fe17-373c-4c68-99bd-204fee33207d;b27beba7-ca02-4041-a9e0-1793bcd141fe;e580567b-d41c-4a67-a00d-4b349c96233d
415;;2015-02-01;;;;SC;Titular;a3ad93f5-a8eb-4aee-883a-9d1a931560ac;b27beba7-ca02-4041-a9e0-1793bcd141fe;3be2c3ec-b268-463b-9c56-382211e40c7b
416;2015-02-03;2015-02-01;Secretário de Estado;;12;BA;Titular;4a15309f-e2dc-48db-897a-310f8d45c978;b27beba7-ca02-4041-a9e0-1793bcd141fe;25549a48-9975-4c37-a8f2-b7113b97510c
417;2015-07-09;2015-07-07;Secretário de Estado;;12;BA;Titular;4a15309f-e2dc-48db-897a-310f8d45c978;b27beba7-ca02-4041-a9e0-1793bcd141fe;56a5eceb-c054-47b2-b5e9-7373e642b484
418;2016-02-03;2016-02-01;Secretário de Estado;;12;BA;Titular;4a15309f-e2dc-48db-897a-310f8d45c978;b27beba7-ca02-4041-a9e0-1793bcd141fe;ef05b093-d7dd-4d16-84d4-a214b7e59c45
419;2017-08-23;2017-08-01;Secretário de Estado;;12;BA;Titular;4a15309f-e2dc-48db-897a-310f8d45c978;b27beba7-ca02-4041-a9e0-1793bcd141fe;7e676e96-040e-481e-bdb0-a7462995e419
420;;2015-02-01;;;;GO;Titular;07c8ead7-7d86-4253-b266-40a55baa8676;b27beba7-ca02-4041-a9e0-1793bcd141fe;518feb9a-1621-4113-a378-7911f1e90791
421;;2015-02-01;;;;RS;Titular;d5ada565-c387-432a-aa19-36beefe342a2;b27beba7-ca02-4041-a9e0-1793bcd141fe;1ef97b88-0415-4e7f-9629-307a48bd59fb
422;;2015-02-01;;;;MA;Titular;57d6c422-0dda-4991-934e-90dc68240887;b27beba7-ca02-4041-a9e0-1793bcd141fe;32c372b7-2f11-407c-956c-dcf42eeee794
423;;2015-02-01;;;;PE;Titular;76b51f93-8b6a-4e40-a64b-6508d4621c34;b27beba7-ca02-4041-a9e0-1793bcd141fe;2f1d89b0-7bf1-4bda-b65a-2424890ae054
424;;2015-02-01;;;;BA;Titular;55371ca3-c533-4107-bf4c-9373496919ff;b27beba7-ca02-4041-a9e0-1793bcd141fe;d27b13ca-1258-4e25-937f-f4da25c06f23
425;;2015-02-01;;;;PA;Titular;5d641dc8-4f86-41ce-b5ac-470fc9ef27f0;b27beba7-ca02-4041-a9e0-1793bcd141fe;0623f1b6-3369-40cc-a130-985f10ec231b
426;;2015-02-01;;;;RS;Titular;9f5cb764-3916-4076-892e-b196bf389f7f;b27beba7-ca02-4041-a9e0-1793bcd141fe;9f8c20c1-15b8-4e8c-8cca-c141be71d25b
427;;2015-02-01;;;;BA;Titular;f174c870-b50c-4409-bde6-cc45dd2d64ee;b27beba7-ca02-4041-a9e0-1793bcd141fe;85c1a539-ebb2-4734-a69c-716bc0c32201
428;;2015-02-01;;;;SP;Titular;0bc84a90-848c-4be5-874a-9d195d40dd13;b27beba7-ca02-4041-a9e0-1793bcd141fe;a5152292-9af5-4098-8b45-290ef01011fb
429;2015-02-23;2015-02-12;Afastamento;178996;53;RS;Suplente;4056053e-b42b-4783-9f75-5324b92e32f7;b27beba7-ca02-4041-a9e0-1793bcd141fe;3ef30f28-d714-4776-aaff-8cbfeef57a17
