slnp:resource_uri;rdfs:label
247a947f-6a22-4738-923b-74659aa5d1b3;Affiliate
38bdb35d-f2bf-449e-b4fb-f47d4ef9be90;Affiliate
2a8fc969-0fa6-4bdc-9ce6-618f9ebe2712;Affiliate
04799274-5fbd-4f7d-a39f-ec02b145798b;Affiliate
a72c9653-ca45-4da5-9d35-fad16b1d58bc;Affiliate
da02a0fd-336b-4cf0-9207-cb700d6118fb;Affiliate
687e2480-273a-46f6-be21-aa7478a22755;Affiliate
2ef9c3a8-346e-4d3a-874a-d44891fd92c8;Affiliate
c665733c-09e3-47bf-b533-15a0ccd9334a;Affiliate
22260bcf-e9be-448b-bf70-665c9cadeba0;Affiliate
7384b27c-37aa-45a2-af01-664a639f55b5;Affiliate
e95c49d1-d9e7-499f-b609-db67e62d3dd9;Affiliate
5759d925-3bb4-4136-82e6-23682e109c1b;Affiliate
8340a251-0455-4c59-89f2-c0127b2e4c52;Affiliate
ba035a38-59e8-4f99-8588-420c109da0f1;Affiliate
2716f322-0f60-45f7-bcb9-880e6455514a;Affiliate
466293dc-3a1a-472d-b34b-504668bda049;Affiliate
239e8bfb-c25f-480c-8ed1-ee65cf6e1cc2;Affiliate
cf032b59-8029-4149-a0b2-4c0bc1e5a99f;Affiliate
874f2926-7a4f-4361-a67a-110154a328d0;Affiliate
