cam:dataFim;cam:dataInicio;cam:siglaUFRepresentacao;org:member;org:post;org:postIn;org:role;slp:resource_uri
;2015-02-01;SE;12b60beb-6603-41a2-89cb-a40110286b4c;fb608020-0ddc-430d-b40b-f6edb83a745a;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;3afb730c-0493-4d90-97a2-116dccdaf0ff
2015-10-05;2015-02-01;CE;aeb6708c-3cdb-43a8-8338-c43d338df900;23d83f91-a73f-4e13-8984-2cb06626a890;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;ce9e08e7-698f-4033-8331-1b7d2089a149
2017-01-01;2015-02-01;PE;fd69ca2e-540c-4dc0-9449-fb2aaa417f0a;801fb970-fcd8-4def-9093-c823e5a6e4ff;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;11f1055e-84ac-4eb6-b0a0-0772406083d6
;2015-02-01;AP;54cfb1df-2ff1-495a-99ca-79386e63440a;4386851b-0b2d-45cf-9c6e-9038b85cb93b;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;f1865db3-aa53-4841-b9da-cf000eb0bb50
2015-02-09;2015-02-01;PE;bac4e022-cd17-4488-8042-87657f878e69;d53a0c2b-b1f7-4740-a46c-7abeedaffa3f;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;a94e01d6-410c-4373-927b-08aba1e19762
;2015-02-01;RJ;bd71ff1e-6f70-4c2b-85b1-d7ac102e7100;f08491d4-5ad3-4498-bf75-af48fe49fb7c;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;b467ef49-5966-4772-b145-ac53e12e26b9
2017-01-01;2015-02-01;CE;686ab621-1839-4a6e-a69a-51978086c49f;14f0b6d0-d8a7-4c7c-8a9c-551df7549d76;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;9b5193e6-3b04-4ddd-8aed-a09309ed24f6
;2015-02-01;AM;79af7558-25d0-49ef-94b2-650a59bfc218;30ab68ec-9e90-4cb9-b2fd-10d79f260676;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;714e66db-62b9-4c12-9395-f23dceaac78a
;2015-02-01;PR;40ad512f-7442-45cc-9121-0da7fd3f33cb;ad3cf501-2ce9-4b3d-a1fd-0a04fa26b527;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;741cef2e-7d9c-42bb-83f8-cc582cda5715
;2015-02-01;BA;1370bac3-4776-454f-a8ba-c9c205badcc9;6465a50f-22a8-4174-81e0-f8f36d6e54d4;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;31e4f324-1b5d-4be5-b1cc-6445cb302299
2015-02-09;2015-02-01;RJ;2e0a6d49-4d9e-4637-a924-10b7bdf388c6;cff8a8fd-1e56-47f1-94e4-b5304ef71bc4;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;6e1ab97f-0902-4dd4-9fd3-63c41070644d
;2015-02-01;SP;7feddbf1-cd2b-427f-9092-661ded7b7b18;b5afd364-eef2-4f61-b55f-943dde44c2ff;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;d42b9a64-ef09-42f5-85cf-a8502f6fde4f
;2015-02-01;PR;238a2445-ec97-4f40-9e14-e8c7196528ca;c47b5f68-82e2-4b96-94f5-e5acedce295e;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;ba040e4e-6ece-43d9-b923-19c5a59777e9
;2015-02-01;SP;6ef8349d-bbc8-4ebf-bf86-782ad5112b41;012316e8-9576-46c7-867e-151bfda5ecd7;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;45b3536b-00e5-4079-9d5e-9dff3ebb7fdc
;2015-02-01;PR;5ac757ec-9bfb-4fab-9636-a988b2131ddd;bacf3740-0b34-45c1-a5e8-a55b9d2a1819;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;f82c3033-6f7d-4ee2-a834-601831578ff8
2017-11-22;2015-02-01;GO;f1e3510c-95b2-41d3-8740-e4cf60441dbb;1608f196-8727-45dc-b74b-b77e5678923e;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;17859ad1-cd18-4a48-9134-f701bbd3a051
;2015-02-01;RS;770e19d6-ed26-42fa-905a-d7add3e2b100;e9e691e5-0cc0-4ec2-b5b2-ce7727c16b57;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;59e8c79a-fb40-4d1a-a295-508f7af912c0
;2015-02-01;SP;5754846c-ffa6-4c5e-b6d9-2fa72c032b04;89f3820b-8f6b-458c-a5cc-3fac725cdfd2;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;7898fda3-5f27-454a-9e8c-d38a2bf28b6d
;2015-02-01;RJ;90a1634d-3c2c-429f-a2dc-bfbffc6cd265;af8dc2fa-1fb4-4acf-8d96-3dd029496715;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;d7d93c27-0a18-4716-809b-5e8df0b49d25
;2015-02-01;RJ;10f03ca6-7c37-492f-8b8d-2df753ddc9bf;a3499fc7-f327-4011-803f-ca951b6ca4d9;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;edbc7a0b-d885-4019-8445-57fadef45737
;2015-02-01;DF;8bd0c743-0854-4a10-9a97-7cf0586eda91;3681d8d7-700c-46a6-b4aa-6797a9b41af1;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;efb662ac-b388-4849-9c28-f1e0571cc433
2016-04-15;2015-02-03;MG;a287ed45-5fa2-459d-a807-00032c1e5c83;aaaa4999-2bbe-4f24-9a71-a80a5c54ad8e;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;6e9c39b3-4b82-4ff8-81e9-562fcf29b6b5
2015-10-05;2015-02-03;SP;aaa9ca3c-7989-41e5-9485-baa9ed9efc39;2ec88d50-2485-4edc-b975-1f4d53146f4e;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;64f1f1f0-f070-408c-b83b-f0dd27a7e70d
2015-02-24;2015-02-03;SP;d2fad348-cc18-4efe-b3ca-c87025d2c61d;00d6d5ba-4a94-4477-8c5e-57514bac4616;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;d69ef2ca-76f0-4eeb-89c6-cd3191529e1d
2015-07-07;2015-02-03;SP;c9f5587f-cf1c-46c8-a038-9ec11c182c64;7db6e29d-6422-4e3e-b62d-a71ae22e2f84;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;154ea088-373a-48d3-ae38-c7e73b2ebb4e
2015-07-07;2015-02-03;BA;1a91f188-e981-448e-b733-a5f75025f061;456a2a75-f1fb-4b7b-ab2b-cdd230d51a26;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;a00ee833-e09a-485c-b457-dc3c0b493e8e
2015-07-07;2015-02-03;SP;fccb2032-ac27-4cb1-8baf-dfd5ac60cf86;a8189275-20b6-4056-a6e8-2dc02cb9fdd4;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;f0463ea4-27b9-431c-905d-c8b87162b882
2015-07-06;2015-02-04;MG;aee4edde-a602-4c8e-88b7-b9253b094800;63a416e8-f8b3-4faa-960f-e0047b674e34;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;b897c36f-1d9a-4aa5-b516-be94c1de7647
2015-07-06;2015-02-04;MG;820bb5c1-3dca-49bb-bd6a-00d85d3982fa;412f47ec-4696-4488-bbaf-c10f82b37c8c;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;b1459f1f-73d4-47ac-b478-17d1d34e3924
2015-10-19;2015-02-04;GO;a4c28b5a-8387-4e77-8dee-a40e3655883b;92cae3e0-c1f2-4b1e-84cb-66520555b6d6;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;82a6b67b-4767-47e2-937e-df5309f183aa
2015-05-21;2015-02-04;PR;5af75f2b-17ff-440e-8d23-c96429ee526c;3ef2c1e7-cac5-4a22-81fa-2aec12416515;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;4f8f6ac3-b933-4c79-affe-599024dfe6d9
2016-04-15;2015-02-04;PE;e8b3ad0f-a9f5-4d11-990f-4a8b6ff397d9;d575bb26-3ee7-46b2-886d-d7df4e1e666c;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;2d9b0e32-08cb-4013-acd7-71042d2bdc9e
2015-07-07;2015-02-04;BA;2f501697-a2c1-4ea3-a318-58f18fd98d47;e92c6cc6-2c47-4c54-a3b2-2c46aa643275;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;31c1f8e8-5983-43ae-bb5a-b8e23de0c259
2016-04-14;2015-02-04;PE;5865051e-5f41-489f-936d-392ffaef3b7c;d2971f38-5b56-4d23-9459-06cfcbf6d833;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;71dcd8d1-46a5-4801-9e44-5d1d5285f611
;2015-02-04;PE;12fc091a-6836-4708-a8f3-2b4262da1b00;9ce7c70a-609b-4bcd-93f3-dd9c67da8a62;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;7d9ea32a-8c5f-4d4b-8fc9-3f90d1eb63f3
2015-02-25;2015-02-05;SC;0b216403-8aaf-4957-8c99-127003b9a9ea;5eaa854f-1c1b-4770-8bb9-80c35ab242dc;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;fb783a05-0b13-400c-ae9a-02de6cb39d8b
2015-05-21;2015-02-09;SP;b211f117-3a4b-4149-bfc4-571bba56900e;a50a04c7-4354-4f7a-9736-6f8da648dc1a;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;d37a94e9-b687-488a-8639-0ff60b6afcdf
2015-02-12;2015-02-09;RJ;ff9114bd-2753-4a2c-ab7e-c68ca05b13a8;d53a0c2b-b1f7-4740-a46c-7abeedaffa3f;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;20c511c4-0c12-48a7-8916-4c2b124ef8d7
2015-10-05;2015-02-09;RS;88c627b9-416b-4274-b918-0df57e525694;cff8a8fd-1e56-47f1-94e4-b5304ef71bc4;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;cf6e4c28-8268-4f9d-ab38-c60b6b78c606
2015-02-27;2015-02-10;RJ;3b49df23-c871-4fae-be85-9349330e2238;26b7b20b-3924-49e9-80d9-6069a2d32d61;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;0616938b-0f19-434a-85a2-e2ac02ab067a
2016-04-14;2015-02-10;RJ;5002ead2-9292-4114-8bf5-411d670dc03f;a49bdecb-c625-4ad5-b0de-b6c82b699c38;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;54232871-6665-4c04-aa8f-3ef33aace15a
;2015-02-10;MS;8a742c5a-a714-4684-9d48-fcedd24b9f03;aeefc7e8-3012-41ef-bb8c-d90422643f3a;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;dc4d36d8-73d4-451b-ae50-4fb0b44747bd
2015-02-12;2015-02-10;RJ;fb0e038c-ccc4-48e0-bcbb-1e1cf8626435;5cbe85ec-a8a7-4d49-b7ca-0a357418d45c;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;e2f46d84-259d-474c-aa92-617fb392c8de
2015-03-06;2015-02-12;MG;8e861e50-2971-4725-baf8-4c9cf847a7de;217d2e45-d251-47bd-853f-17bf61e0f7ba;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;a0048119-17e3-40b0-8e8d-b71e919fa8c0
2016-04-14;2015-02-12;PE;13a5b77c-2c3d-4044-9c80-1f91350f847a;32890f58-e727-4d43-a1a5-248da2e91268;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;1e57545e-45d4-41d9-a8df-377dea9eb9f1
2015-02-23;2015-02-12;RS;c9860ba8-abb8-45e6-8e79-8f72e9272edb;f53b3d04-867d-4a61-a7a5-aace355fb1dd;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;3237048c-673a-4e74-b3ed-5236fbb653de
2015-02-23;2015-02-12;RS;b33d646b-2694-4969-ac9d-04e88cc7a4da;d53a0c2b-b1f7-4740-a46c-7abeedaffa3f;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;57c81b8b-0e71-480b-a7f4-438dd87b6eaa
2015-02-24;2015-02-12;RJ;fb0e038c-ccc4-48e0-bcbb-1e1cf8626435;5cbe85ec-a8a7-4d49-b7ca-0a357418d45c;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;2509b255-ec6f-4dd8-b1da-d91b696584ff
2015-12-15;2015-02-12;RJ;2e0a6d49-4d9e-4637-a924-10b7bdf388c6;bf1b8eba-1c3d-4002-9b0f-1c466b519555;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;6914b2b3-a6ef-452e-b673-ee9700ce066c
2015-10-15;2015-02-13;RJ;e5c2e6a8-f90b-41d8-ac0e-039fa75c0cff;5e654ff1-987b-4ac6-974c-dd4ea980a8fa;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;b41fdd09-3f86-43b6-8f7a-ef50e91e4a3b
2015-02-24;2015-02-23;RS;7aeee2ef-1887-416e-b04b-6f23cf7c46ff;f53b3d04-867d-4a61-a7a5-aace355fb1dd;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;0468cf1c-5e57-4454-9102-10325468f379
2015-02-24;2015-02-23;RS;4e884a18-1409-4e50-b0f5-a90e9e441053;d53a0c2b-b1f7-4740-a46c-7abeedaffa3f;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;f2617efd-49bd-473d-9751-98c1e5928c80
2015-03-03;2015-02-24;SP;7dd105df-c756-44c3-9a42-7655937beeda;00d6d5ba-4a94-4477-8c5e-57514bac4616;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;9c3a3649-c435-4c55-ad03-539a2045d827
2015-12-30;2015-02-24;RS;c9860ba8-abb8-45e6-8e79-8f72e9272edb;5cbe85ec-a8a7-4d49-b7ca-0a357418d45c;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;938f5955-7070-4826-a812-31904fb59c35
2015-03-02;2015-02-24;RJ;75fd6638-b0a9-4086-89ec-fe248676f3d4;f53b3d04-867d-4a61-a7a5-aace355fb1dd;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;0b84cc9c-05f6-4dcd-a349-49139fdc8227
;2015-02-24;RS;b33d646b-2694-4969-ac9d-04e88cc7a4da;d53a0c2b-b1f7-4740-a46c-7abeedaffa3f;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;72e43791-c530-4377-9a42-f08b7a3087db
2015-03-02;2015-02-25;SC;aba76689-3af6-406b-9266-138eeb70f591;5eaa854f-1c1b-4770-8bb9-80c35ab242dc;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;c0be0626-b297-447d-9c2b-0cd48b48dc22
2015-04-09;2015-02-26;MA;0c92b854-41ff-4d55-939c-518298453448;e272099c-7671-4dc1-9e41-9b169887838b;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;1798b49e-9897-45b7-bff7-268475b575a2
2015-03-09;2015-02-27;RJ;79d19612-2eb2-4c4f-b889-de31d901cc49;26b7b20b-3924-49e9-80d9-6069a2d32d61;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;87653310-6915-46bb-a984-cd90f9d97cd8
2015-07-07;2015-03-03;SP;d2fad348-cc18-4efe-b3ca-c87025d2c61d;00d6d5ba-4a94-4477-8c5e-57514bac4616;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;94bb3c94-4b31-4c2c-8382-398e1923a402
2016-04-05;2015-03-03;SC;0b216403-8aaf-4957-8c99-127003b9a9ea;f53b3d04-867d-4a61-a7a5-aace355fb1dd;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;6801f306-913e-4582-936f-7fe33fbeaee9
2015-12-09;2015-03-04;RJ;3b49df23-c871-4fae-be85-9349330e2238;5eaa854f-1c1b-4770-8bb9-80c35ab242dc;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;74210467-bb03-4de3-acf9-b12e9c70cb47
;2015-03-06;MG;cc98fbfb-234a-4cac-98f7-2b45bdfdd530;e791cc38-1986-4f4b-b7d5-8cfb28b9dbba;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;9675ab00-30cf-45d3-8e88-9b894d15a27c
;2015-03-09;MG;90ee0f31-5e30-416a-b524-2105e92fe1d2;26b7b20b-3924-49e9-80d9-6069a2d32d61;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;4bb5e8e5-6aa5-4362-ba86-43d968cd842b
2015-06-10;2015-03-09;RJ;fb0e038c-ccc4-48e0-bcbb-1e1cf8626435;217d2e45-d251-47bd-853f-17bf61e0f7ba;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;08993aa8-33ca-47b2-b3bb-572d7904deab
2015-07-06;2015-03-12;PI;bcc8070d-6853-426f-8748-ec700fb17547;c29f1c3d-6356-420c-a47e-317d613948a7;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;f77d8c92-f0aa-469e-bd0f-cdea9e0668d1
2015-07-07;2015-03-20;SP;9f01ecc6-c701-42f0-af53-77a81ee1cc2d;418a16aa-7bc7-42af-badc-52e06fbf15d0;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;97613abf-9967-4dd7-9e55-63565c1eb189
2015-05-12;2015-03-25;PI;b70c9aff-a556-4d48-8a36-ce38da014a51;b3d84835-3a4f-453f-83dc-f3781ee720f2;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;f685176b-f5ca-46a7-acd7-bbe61bd8317d
2017-08-02;2015-04-09;MA;5ff9cfe9-2fee-47b6-b7ac-a1cb282236be;ff303e38-d5c9-4e81-8113-88c00cf54c9d;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;81448068-6803-40b9-8f44-58386d18e89f
2015-07-06;2015-05-12;PI;24485465-1f9c-4170-97ea-64525c56c789;b3d84835-3a4f-453f-83dc-f3781ee720f2;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;ce3f3380-cb4e-4870-9246-86dacd5c05eb
2015-10-16;2015-05-19;RJ;5e385bcb-94be-4940-8335-f09cfe920808;c6eb2980-92fb-46c7-99ee-9565fe8d3d18;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;71c6d637-b360-4e80-b725-326362b65dba
2015-09-23;2015-05-21;SP;10678721-e6be-449f-a8ec-78eafee31515;3ef2c1e7-cac5-4a22-81fa-2aec12416515;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;91eb47da-5684-48a0-b5b5-faf4dfd2c354
;2015-05-21;PR;2e226de9-b80f-4104-9bc4-160ca3721ab2;a50a04c7-4354-4f7a-9736-6f8da648dc1a;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;a3d17401-2bd8-4f23-86d4-38d1c899c806
2015-06-11;2015-06-10;RJ;ff9114bd-2753-4a2c-ab7e-c68ca05b13a8;217d2e45-d251-47bd-853f-17bf61e0f7ba;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;a0705fcb-eb2f-4309-9930-ba767415588e
2016-04-14;2015-06-11;RJ;fb0e038c-ccc4-48e0-bcbb-1e1cf8626435;217d2e45-d251-47bd-853f-17bf61e0f7ba;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;72324287-d4ed-4655-a1e9-1bdf0410481c
2015-07-07;2015-07-06;PI;1d7fb67f-e08e-433c-a02a-ad8ddfca8c18;63a416e8-f8b3-4faa-960f-e0047b674e34;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;a620b6e2-974e-47ba-820d-003e1a635914
2015-07-08;2015-07-06;MG;9745b26f-e273-416f-9cb8-b32099237f3c;412f47ec-4696-4488-bbaf-c10f82b37c8c;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;a5fb9682-5b2f-4517-9b18-f642abebff0d
2015-07-08;2015-07-06;MG;e780fe47-28c0-46a2-9fba-829596d984c1;c29f1c3d-6356-420c-a47e-317d613948a7;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;6418e6f2-5ac1-48f3-8e6e-36fe518e5979
2015-07-07;2015-07-06;PI;badbf483-2dd5-43e5-b046-4f5a2a3779b4;b3d84835-3a4f-453f-83dc-f3781ee720f2;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;d3ae2812-2ac9-4571-a952-7409ac0f02c0
2015-07-14;2015-07-07;SP;7dd105df-c756-44c3-9a42-7655937beeda;7db6e29d-6422-4e3e-b62d-a71ae22e2f84;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;224263a4-64d4-47c4-aca4-611f108c1659
2016-04-15;2015-07-07;PI;bcc8070d-6853-426f-8748-ec700fb17547;456a2a75-f1fb-4b7b-ab2b-cdd230d51a26;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;c6cf4cbf-e9fc-4575-b6e5-efc1702446f8
2015-07-14;2015-07-07;SP;2fdff796-f474-47d6-93af-97f28bc47c3b;a8189275-20b6-4056-a6e8-2dc02cb9fdd4;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;f90f7e04-940b-4906-9530-51618e34e8a6
2015-07-09;2015-07-07;BA;180b660a-b855-48f5-bda7-8cc27cd4f91f;e92c6cc6-2c47-4c54-a3b2-2c46aa643275;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;5531f81a-751e-4df0-91c6-4f29fd3d9403
2015-07-08;2015-07-07;PI;b70c9aff-a556-4d48-8a36-ce38da014a51;00d6d5ba-4a94-4477-8c5e-57514bac4616;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;98917d5e-2422-4b19-81e4-ecccceb889cb
2015-07-09;2015-07-07;BA;5604b4ab-c2cc-4eae-8880-bbc9c07e0dd1;418a16aa-7bc7-42af-badc-52e06fbf15d0;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;c058b9b4-c7a4-4960-951f-ef4ad4debe15
2015-07-14;2015-07-07;SP;fbd253f5-d926-4af8-ad55-125ca1d1ba31;63a416e8-f8b3-4faa-960f-e0047b674e34;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;3a3cc3d8-e422-4dcd-9df0-b7a4bb2b9528
2015-07-14;2015-07-07;SP;882eccc7-1b37-4b79-a865-c66fc77eae5e;b3d84835-3a4f-453f-83dc-f3781ee720f2;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;ec0888b1-7415-42af-805c-bed7ccaefc99
2015-11-04;2015-07-08;SC;99b1944f-c6cd-4128-a4d3-15c7fb9aac78;412f47ec-4696-4488-bbaf-c10f82b37c8c;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;444e554d-cde3-403a-9fdf-9f82722d32bb
2016-04-14;2015-07-08;MG;aee4edde-a602-4c8e-88b7-b9253b094800;c29f1c3d-6356-420c-a47e-317d613948a7;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;709cf03c-4472-486b-bde6-abb102d78a4a
