cam:dataFim;cam:dataInicio;cam:sigla;org:member;org:post;org:postIn;org:role;slp:resource_uri
;;PSDB;2b450075-246c-4239-bab2-df9c3fe1464a;de0ee789-2fbe-4153-828f-d1cc6a499a99;7b212e92-df61-11e7-aaf4-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;7fe361a5-5849-4173-8d46-a1e197f717c3
;;PTB;eb33af1b-564d-4500-a8c8-73d105c74ce9;35a1f4e8-4129-495f-8864-7d86ffb03c8a;7b2139c8-df61-11e7-8d64-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;59070981-a700-4689-8ccb-0ad1672b70cc
;;PSDB;77e652de-4d5d-4492-a8a5-e15704d181ba;632702a9-e9c9-4add-952e-1cd3075c74d3;7b212e92-df61-11e7-aaf4-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;6bc9ae86-d79f-4414-a1c3-32264f2108af
;;PSD;5a679cce-e155-4e7d-9a83-955620282b3d;d41a643a-414d-48e9-a3e3-976cc29aa26d;7b212d98-df61-11e7-95f7-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;8ecadb06-a965-4186-8b0e-8bbfa721a2bd
;;PPS;58cf242b-5bd4-432c-a56f-4ec504b413f6;2a02756c-cc23-4d94-8edc-1a50bbe006f7;7b21193e-df61-11e7-8869-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;6331d52b-1ac2-456e-9130-08835039482c
;;PMDB;58cf242b-5bd4-432c-a56f-4ec504b413f6;dce0f0b4-4513-4d2e-8d1b-9412df8a7513;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;f811dfad-37bd-4ff8-ba7b-376994978448
;;PT;477df208-a414-4dcb-b9c5-776599acabe8;a098a079-8d97-4576-a627-6a57631b1825;7b2138a6-df61-11e7-baf1-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;f56a88be-00eb-4d00-83f0-6fbb9d585639
;;DEM;4f948087-649c-45a5-8e4b-705147911ad1;4ff71a09-132c-408e-babb-f1bbc4129145;7b20ed7e-df61-11e7-bb65-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;0401d5a5-0ec5-469a-a7d3-0a7a2fb7f437
;;PROS;b44e71a9-3fb9-4c6d-8b94-8792011cd2f7;e4c343ca-4cc5-4973-9bf8-eba0b18fdfe0;7b20e63a-df61-11e7-b49c-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;2c61ab43-2c24-46d3-a4d8-779abb4a2b53
;;REDE;b44e71a9-3fb9-4c6d-8b94-8792011cd2f7;f827c434-b87d-4d1f-8271-d362ae90ebb6;7b213e50-df61-11e7-918f-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;2677a0c7-e513-457d-a3cd-0e378ef9b07c
;;DEM;879aa805-d44f-401f-941c-c4fefaf4c146;00df2beb-4153-4edb-9b2b-8d782409f5c2;7b20ed7e-df61-11e7-bb65-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;b6802602-134a-4f4a-9d7d-1d93d89a2ad6
;;PCdoB;d6b42944-185d-46df-b139-0cbb735b88ef;7e10c8f7-ce0a-46a9-a82c-672140734060;7b20f90c-df61-11e7-a941-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;b82d2778-f0af-4c19-bd2f-044b059b7caa
;;PSDB;4588c83e-6ff1-4bdc-8587-94b53e5ae6c5;dab9e9f1-54b3-4bdc-97f2-4dc2a5f04929;7b212e92-df61-11e7-aaf4-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;6ebe5799-e70c-440c-984a-fc70f6351bfd
;;PSDB;80e2b188-61d2-440b-b85b-128ceb14edd4;bddad831-3b53-48a0-80d7-e80be9a1ea7e;7b212e92-df61-11e7-aaf4-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;b1e2b2f9-3baf-4e59-af94-ceca1748b5e8
;;PT;e780fe47-28c0-46a2-9fba-829596d984c1;413a8bbe-abdc-446d-8093-263106138d56;7b2138a6-df61-11e7-baf1-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;1c36733f-db49-4a1d-aa1f-65f480d9b278
;;DEM;711cac88-49b1-4710-ad1a-f1369ae03907;4b4ac4b9-cf3d-4109-af86-487d7149fea4;7b20ed7e-df61-11e7-bb65-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;d4d7d55d-5c1d-4b43-ba84-b93f936ac488
;;PSD;711cac88-49b1-4710-ad1a-f1369ae03907;27d9cdf8-a51f-4a51-9313-5363cfd3c269;7b212d98-df61-11e7-95f7-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;8127c18c-ef22-4322-aa26-744590c168ef
;;DEM;53eb5470-5b4c-4b26-8bb5-5490b50cf5f1;b1306f7e-f44b-40d1-a79d-a50ca8be59e1;7b20ed7e-df61-11e7-bb65-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;6f478733-1495-4abd-b9b9-b7005868eb0f
;;PMDB;b95876ea-0cab-49bf-ab03-cf101c1434be;4ae2afb4-5ec0-4f50-989b-c905aa1bfbbb;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;6853f895-19af-4e12-b4e9-f73825069d5b
;;PMDB;c6d4b219-0ca9-40e1-875f-54f8acd5bfad;d621c5d7-d176-4a08-adbd-a9fddaaa07e4;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;a4588969-d099-43e9-b488-2fd82b466305
;;PMDB;3a84f507-d4a8-4c7d-ad35-8436bce678d9;ee03bb7a-2327-4e7a-9419-1af09f0dad0e;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;01863685-5a1a-4e88-b9d6-b81f2a60b493
;;PT;b70c9aff-a556-4d48-8a36-ce38da014a51;f147e49c-7a0b-4806-bea7-b8c4fd9e95e9;7b2138a6-df61-11e7-baf1-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;a7e58532-31da-4ec9-a6d2-cb2f2554b8c7
;;PMDB;5002ead2-9292-4114-8bf5-411d670dc03f;90613955-f5a6-4f4a-bcdd-f89f595aa243;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;88022502-bfd1-4931-8c11-732de7728d3b
;;PSB;9a3c91fd-a335-445e-b2d5-193001028bac;71e9349c-0c6b-4731-aa4f-683b92d1483e;7b212b86-df61-11e7-9f98-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;6628d94f-7a46-49e8-b124-2102dd20a0e4
;;PP;9a3c91fd-a335-445e-b2d5-193001028bac;0d23d781-8bbd-45fa-b2c9-9e8808867a81;7b21152e-df61-11e7-bdcf-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;08d94e4c-4b09-4765-a07b-b38dbe8964a4
;;PP;e03f89bf-c7bf-4f38-a036-24b3819e3e88;89ac8fe2-f8da-4de1-8903-23954bdd6330;7b21152e-df61-11e7-bdcf-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;329da607-7a3f-4b1b-86cf-a2bf52350587
;;PR;386c62eb-b51f-4895-b016-1f22fd0f5176;114fe881-0bcb-4a33-ab51-20c2a080247f;7b211a38-df61-11e7-b1b8-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;69d7cd25-88b1-4798-bf9b-d8e40e84fce1
;;PP;681337e2-9c6a-4b83-adb2-105bcda63757;7d3c557a-b6c2-495e-80c1-85897ff57fd1;7b21152e-df61-11e7-bdcf-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;86b11650-b5ac-473e-a448-e13d8036ec1e
;;DEM;681337e2-9c6a-4b83-adb2-105bcda63757;31575dbf-cea8-4ebb-ae45-534877879b16;7b20ed7e-df61-11e7-bb65-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;850e46eb-93ed-42be-a531-8be14dbb311d
;;PMDB;6dd4164a-700d-4a64-9c01-39e20f25d26a;f78a09e0-e548-4043-b745-3a25eb00ad58;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;f3df0426-c731-491e-bf07-7a0548c63128
;;PSB;7db3d48a-edee-490a-8b9b-657f3f768711;7305b90d-6621-427f-bb5e-fbeefd01be1b;7b212b86-df61-11e7-9f98-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;9c13c018-7e89-412b-a79f-8827cb595c82
;;PT;96ab818b-73d7-4889-ab63-69e09310a2b7;4833d6cd-4774-4187-b717-e7c60d2b144d;7b2138a6-df61-11e7-baf1-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;1628eaf5-4617-4378-ad5e-2ee96e5f2fc7
;;PR;670968f1-ef58-461e-a03a-a861deb65bdf;ee330c07-71af-45be-b808-b9b3e637f7e4;7b211a38-df61-11e7-b1b8-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;04919783-b60a-4fe2-a0a6-49143115bf6a
;;DEM;670968f1-ef58-461e-a03a-a861deb65bdf;1ac814f0-d1aa-434b-b7d1-31112f64afd1;7b20ed7e-df61-11e7-bb65-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;f240735e-3d4a-4237-bf96-eca90970cb81
;;PMDB;c9860ba8-abb8-45e6-8e79-8f72e9272edb;cd31e500-015d-4bb3-a479-91a04aa43622;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;fa2a4550-c1fc-4785-91ee-1a09bcdaebc5
;;PT;484ced43-9ce2-4225-9f7a-f5cd7693c6ae;6c7606b2-e5ab-42fc-a64b-a883574cc527;7b2138a6-df61-11e7-baf1-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;0dbb7f4d-a6c0-445b-aa34-2adb5a2cb4d3
;;PP;7de8a2aa-79a3-4c42-ba3e-a0d03f51923b;04079d1d-b09f-43aa-b5f3-9446760d4ee2;7b21152e-df61-11e7-bdcf-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;fbdab4ee-d6fd-4143-9b52-206819481f93
;;PSDB;bd357053-dcdd-4777-b25d-fd93f2fe1f4f;cee501d4-a344-432f-87b9-45de4a2abedf;7b212e92-df61-11e7-aaf4-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;9f4b7773-b5c3-4cdf-9173-0705938e4d95
;;PDT;aa9e8f4f-2cdd-448d-b20d-bd36d20c9476;a4b8724b-ee69-44ad-979c-91da2076c702;7b210070-df61-11e7-97e9-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;3102c18e-e13f-4789-94f4-fc3016e9dddc
;;DEM;aa9e8f4f-2cdd-448d-b20d-bd36d20c9476;b60ca484-8c11-48ae-9de3-52b3d71bf120;7b20ed7e-df61-11e7-bb65-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;2ef29e98-a45c-4023-b3c2-534ed3bbecad
;;PMDB;31316b72-371b-4ea6-97e0-1d28ad8364fd;ee48f350-e8ed-4eb7-b381-b7606abc7c6c;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;057345d6-db2c-4bf1-8e95-62dc918cb396
;;PSD;018d009f-480f-41c3-bcda-7aeeabfe884f;6b3fa54d-01d4-4441-a4dd-dca58f6d1273;7b212d98-df61-11e7-95f7-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;bc07bc24-92a6-4175-81f2-bfb55efbe828
;;PT;ef1de1c7-b169-4316-a05f-7b736da28f2e;73b9c22d-d219-4b4c-a750-772d2b20f92a;7b2138a6-df61-11e7-baf1-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;db93011f-e499-44c2-ad16-f6ee02437438
;;PT;c661c007-75c4-47d3-880e-b5f79a21d12b;f7c037f6-f0dc-461c-a792-595b5ec3c5d8;7b2138a6-df61-11e7-baf1-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;f3174d45-f5d6-4ef2-9131-e9995f41c336
;;SD;23b7dd5c-fc40-4619-bebf-febe952a4800;fb892fef-3e2b-4e33-adcf-98ee1402a38c;7b20e8d8-df61-11e7-8928-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;27e6fc72-f8ea-4162-a2d1-6aa06d1d0f5a
;;PODE;23b7dd5c-fc40-4619-bebf-febe952a4800;6992c210-5adb-46b8-8854-613b9d30ca21;7b214350-df61-11e7-b1a0-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;313cd5ed-54ba-41db-b6dd-816e39561b2c
;;PMDB;75fd6638-b0a9-4086-89ec-fe248676f3d4;3c7dc0c4-6745-4927-9966-316ad4a91a1b;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;2848a1fc-18c5-4c71-967a-f8c42884ea14
;;PSC;e088151e-471b-432f-b47e-3463e79fa4dd;57eb084d-249a-4327-b7d3-d76d0c7b6f4a;7b212c9e-df61-11e7-a12b-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;68b5b2c1-8824-4cf3-a73e-f79ad0b92e90
;;PSDB;ec9fb26b-06b0-4e7d-ae9a-970252359430;fe5e036b-2caf-42bb-b7d9-a1a865657a33;7b212e92-df61-11e7-aaf4-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;e67018b2-fe2f-44ac-8e76-ef208016f524
;;S.PART.;ec9fb26b-06b0-4e7d-ae9a-970252359430;324d8891-b8b0-45b9-9330-71cd981dc149;7b214aa8-df61-11e7-a515-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;df781b6d-37ec-4419-8b22-438161325401
;;PRB;170c34ab-a935-4319-a3f3-4bc746b74bd7;082ecf63-8c73-4981-9c0f-6d787ae411bd;7b211b34-df61-11e7-b235-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;ebc2be0b-8a44-4063-a0ac-0531a711eadf
;;PSDB;58033ba5-9752-4747-a627-8f9f7e35cc30;5db4adc6-328b-4014-97ce-0eeec303657a;7b212e92-df61-11e7-aaf4-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;cff485b9-6842-4169-92e2-43509290a6b2
;;PR;80d34a97-0000-440a-8368-271391fe215f;7eeda24e-8f4b-4010-b806-87be3f203936;7b211a38-df61-11e7-b1b8-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;be5a3c72-f9bc-413c-b147-27359af3c6ab
;;PDT;91346423-d686-4908-bc89-712ee31e47b5;f1f1c0f6-54f9-474e-801e-78e2569e831f;7b210070-df61-11e7-97e9-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;6d928f31-6fea-46ff-a4be-b563cfbc31f5
;;PHS;91346423-d686-4908-bc89-712ee31e47b5;f97f0d80-cc97-42d9-b0c1-0241930a6abe;7b2107c8-df61-11e7-a617-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;07e6a280-5952-42b6-9705-93ae2530e762
;;PSD;91346423-d686-4908-bc89-712ee31e47b5;bf126352-ff67-4761-a767-2d8f47a0a0ca;7b212d98-df61-11e7-95f7-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;ec839232-2b82-47a9-8641-de285bb7b8e9
;;PR;ee9fad9e-152d-4e89-9b3d-eab0165c30a6;da4031d9-6243-494c-af11-0dc9a908c1df;7b211a38-df61-11e7-b1b8-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;d77ccf57-d212-41ef-8c24-ee11084c596e
;;PSDB;b05fca5c-1a39-4353-b1e1-d0bcdab1e9bc;bfad1f15-bb25-491e-911f-27a37f6aea14;7b212e92-df61-11e7-aaf4-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;c69f5c6c-7823-4266-967d-2b2823b706db
;;PSC;6641ea98-f0f0-4791-abb6-6a64bbfc4a7c;6c5cca18-1398-45c7-9fe7-a5bf1f950a71;7b212c9e-df61-11e7-a12b-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;39e3a6aa-1ce8-4e19-869a-f74b888043b9
;;PSD;6641ea98-f0f0-4791-abb6-6a64bbfc4a7c;7c623b77-e43f-4f77-9e39-5680374e869e;7b212d98-df61-11e7-95f7-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;60bd2668-89e0-41fb-beea-2c3aa629e763
;;PMDB;7aeee2ef-1887-416e-b04b-6f23cf7c46ff;2f51be4d-f061-412d-ab92-f51fcc7a94f3;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;031d6188-d83f-43ec-b65e-15986a60e0c5
;;PMDB;7809e20c-b28c-4013-bda7-13266213bc6b;94f0c105-16a6-4917-91e5-25bf6fc6fe06;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;107d265b-e9b6-4066-a0f4-64e85109c9bd
;;PP;916ba8b8-6896-4501-b094-5304fd332271;ef1ccbb5-10f3-4cbd-8faf-31181da11ceb;7b21152e-df61-11e7-bdcf-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;bb1a0683-193b-442a-88b8-375e305e20da
;;PRP;59ea183e-c5c4-4512-8edc-d74ee31617f1;db721b73-e805-42e8-84bc-f30295b0f005;7b212468-df61-11e7-a5fd-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;91511bbc-2190-4df9-a1be-ac689188d7dd
;;PMB;59ea183e-c5c4-4512-8edc-d74ee31617f1;799d0c55-649c-4712-8201-79d8eb976741;7b213f54-df61-11e7-9eec-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;78b216e6-1661-4b15-a8af-0ee315a4fbcd
;;PR;59ea183e-c5c4-4512-8edc-d74ee31617f1;1b7c37c8-c96b-4a88-9462-f1daac763f9a;7b211a38-df61-11e7-b1b8-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;f665e8fa-e6cf-4ce7-8a70-68a60ab845f9
;;PSL;59ea183e-c5c4-4512-8edc-d74ee31617f1;20dfd684-2bd8-45a5-8834-c53bda3a0730;7b213086-df61-11e7-aa5b-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;8f04f3e4-91dc-4a33-a749-beaaea0682d3
;;PRB;898ab897-5a4f-4b98-b905-4b66b89a4008;6aa7d7c6-d2f0-4627-9bc5-6f976ffe4c64;7b211b34-df61-11e7-b235-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;4e42bd85-efa2-42b3-b9b0-b8c6bc1e1326
;;PDT;fb5fca6c-77dd-430b-9518-81d9778ef7b1;90799d16-7911-47ec-88e2-818c96fd9736;7b210070-df61-11e7-97e9-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;1da31c17-44ee-43a8-a68c-089ac252cf0c
;;PMB;fb5fca6c-77dd-430b-9518-81d9778ef7b1;a4d42ef7-a4f8-4248-bc30-bd755c581dfe;7b213f54-df61-11e7-9eec-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;1011f354-2c18-476d-a53e-9084474e0f29
;;S.PART.;fb5fca6c-77dd-430b-9518-81d9778ef7b1;8c1ff414-f178-4403-a386-67ef181642e4;7b214aa8-df61-11e7-a515-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;e0ffe69d-a153-4803-91fe-5ca598f67d31
;;SD;fb5fca6c-77dd-430b-9518-81d9778ef7b1;5ebf9ddf-6f3a-4a36-9683-3ab66bebe946;7b20e8d8-df61-11e7-8928-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;dc3d5dfd-7b8d-4c90-9d00-3a7a4fc98960
;;PSL;fb5fca6c-77dd-430b-9518-81d9778ef7b1;bb8b3fd6-09c3-4e7e-8ff5-bf94081d4d5b;7b213086-df61-11e7-aa5b-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;13d64d30-5a6c-40f7-93e8-2a7c0d115e47
;;DEM;d2fad348-cc18-4efe-b3ca-c87025d2c61d;f3a90546-1168-4e34-a660-ffd7d4d0a838;7b20ed7e-df61-11e7-bb65-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;78114497-55a5-4fd3-9ae5-aa9b33cfef99
;;PR;a3de8d28-fc10-417f-94a3-e288532acd5e;b417cf64-26ad-4e63-8051-ce6edf592586;7b211a38-df61-11e7-b1b8-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;43ee27f0-9a81-4866-a37f-f04963e10f3f
;;SD;24485465-1f9c-4170-97ea-64525c56c789;3313eb38-0ddd-454e-8665-4bf570d15671;7b20e8d8-df61-11e7-8928-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;c01955d0-81cc-4862-b56a-a485567bd2ec
;;PP;24485465-1f9c-4170-97ea-64525c56c789;50933090-a2ed-4d32-a425-a18424255896;7b21152e-df61-11e7-bdcf-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;c66489cf-e25a-432c-9d3c-769aa3bb462e
;;DEM;d2eaf71f-8245-4a1b-98c7-393c32ad0241;eb63f0c8-22cb-4eb4-a63a-7d602465fc65;7b20ed7e-df61-11e7-bb65-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;a01573d1-7bfd-4dd2-9438-011bb65ef491
;;PSL;cbe0e854-0cc5-41da-b1c2-5f0366d9dfa6;bea9c99b-1d56-42a4-8adb-f36a01050120;7b213086-df61-11e7-aa5b-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;be4e229c-8505-49ec-bc7b-7c99853b10b2
;;PMB;cbe0e854-0cc5-41da-b1c2-5f0366d9dfa6;ab4bee9b-b4c1-4da4-9025-b8c9c155519c;7b213f54-df61-11e7-9eec-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;a5d3a261-8b37-42aa-bb92-0ddecf4c1387
;;PSL;cbe0e854-0cc5-41da-b1c2-5f0366d9dfa6;009717df-f53a-4a03-adba-4c999822a8ee;7b213086-df61-11e7-aa5b-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;22fe5d0c-d94f-495c-a29a-d1166c29fd80
;;PP;cbe0e854-0cc5-41da-b1c2-5f0366d9dfa6;51f876d6-afde-47ff-adb0-61bb4c44ab8f;7b21152e-df61-11e7-bdcf-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;f90f3858-e82e-489d-9831-d92e7d7b72c2
;;PPS;71a05209-b982-44e1-bbbb-df5f3f9e7750;2ba2c6b3-0a16-4000-8c6a-aa5fe5f76d8c;7b21193e-df61-11e7-8869-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;fc2cdb5a-6e87-4fba-9561-4106a73d414b
;;PT;27d65c1f-60b7-4d09-9737-d4fde7e9e3ca;29a6f849-9ad4-4710-811a-b936b0655a5f;7b2138a6-df61-11e7-baf1-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;c8c9364b-4e94-4d93-ba4b-72f3eb258d89
;;PSDB;1ba7f91e-f460-4330-ba46-61b84a6a67b3;60d3054d-60df-4e98-8d8b-29e0e7904230;7b212e92-df61-11e7-aaf4-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;81344c6b-38ac-4270-ac79-355d068af885
;;PSB;e90ec80a-90ed-4d89-9e66-3341de786f48;b30a9821-f94a-42a0-a6ba-68d668cd5156;7b212b86-df61-11e7-9f98-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;d197e0aa-7b4f-4a96-b6cf-c6b42665d7b2
;;PSOL;e90ec80a-90ed-4d89-9e66-3341de786f48;d8c57d21-0612-49e4-8cc7-bbd4685435cd;7b2132de-df61-11e7-8882-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;99a5e794-ec6d-4c1f-8442-aa98f0805d45
;;PMDB;1fb9b030-43da-4e71-8cd7-c88766990032;aec312be-55d3-4019-b408-c18a21204b16;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;7cec4bf2-7023-4b76-b62d-a51b78c0b3af
;;PR;0cebc662-55fd-47c5-b19a-52fb6d5cbf7a;965b5015-48a7-4aeb-8f5f-c3672d1cb84a;7b211a38-df61-11e7-b1b8-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;c0e5e95f-5977-4a8c-84b9-a7c51efb86b9
;;PSDC;55c86897-7642-411a-b987-d40a52482969;e77b9f66-b545-42ba-bf25-6ab14aeec911;7b212f8c-df61-11e7-bef6-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;d2fa4a6e-f0f7-4337-b47c-28e8c0735663
;;PMB;55c86897-7642-411a-b987-d40a52482969;22b0ffa7-9dd8-4300-af69-5767bbf47aa0;7b213f54-df61-11e7-9eec-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;33835bce-a84c-420f-a268-4e1f25ea6659
;;PTN;55c86897-7642-411a-b987-d40a52482969;8c7bf69e-4e17-4b87-8b78-86016597adb9;7b214546-df61-11e7-b9be-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;c31d3926-2598-4366-b49b-ff183c2dc34f
;;PODE;55c86897-7642-411a-b987-d40a52482969;85fb291a-8600-4b6d-b31a-b7797b22425d;7b214350-df61-11e7-b1a0-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;94999035-756d-4747-b556-fcce2ac7beb3
;;PT;80ca49e7-97e1-43df-b656-802cd3946dac;0eef2367-d033-4bcc-9478-df8ebfeed873;7b2138a6-df61-11e7-baf1-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;5851374b-62ff-4e21-8e4b-5d54ee0abd82
;;PTB;f6c87df2-105f-4886-b5b4-7aebb4e99bd9;dd8f65f8-4d14-46a4-947b-a0846e1cb3ba;7b2139c8-df61-11e7-8d64-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;40dfe538-8c6f-46f0-ab51-8b1c7c9a1062
