slp:resource_uri;rdfs:label
2f1c86c8-f1e1-4042-a146-e3361805216e;Affiliate
1a87ed5a-bcf3-41e9-bb08-6fd887761f1d;Affiliate
72c3bf72-0724-4520-83a2-21ca8681e99e;Affiliate
6cc1a046-a920-40a1-8b21-9fc1710de5a1;Affiliate
9bdae5c1-71c9-4289-9d3f-50df3d6627d4;Affiliate
b6f5f08f-3183-4ff2-bc89-b2d1ed002f5d;Affiliate
0a85ea54-4a0e-4128-8735-23387319749d;Affiliate
3c27fb08-c7f6-438b-822a-85c3f611cad5;Affiliate
31497c00-3d6a-4352-b09d-bf9e2424cfe3;Affiliate
f25261bf-4b37-4936-ae6b-f2230faaf2f2;Affiliate
ee940ccb-4a14-42d4-ba8c-e781bb8c74a6;Affiliate
1b9701fc-38e4-4249-b6af-e8a685683786;Affiliate
2b18a4a6-75fd-4e5a-9d28-a605b27bb8a7;Affiliate
ec82255d-9504-4c17-8b7d-89eadd477324;Affiliate
6895082d-7baf-43bb-adce-23b52bb4d905;Affiliate
21651c13-ada5-4457-a091-e70240a8f313;Affiliate
0ec53076-cf59-4c22-b7c0-63fffa69b8af;Affiliate
4a292068-bffe-4f7d-bf7f-8639eab706e6;Affiliate
13eb6b92-7edb-4e93-bb6b-c05c0d8b4ad2;Affiliate
589c2563-8064-4b89-a5f5-1ef6d08a8c1f;Affiliate
2609927f-5e65-4a2e-abc3-c6e4a569fd0f;Affiliate
a7f1ed28-838f-409a-80f5-eff18e9af1cd;Affiliate
80197836-6202-43da-bd5f-2bc9a599b1ff;Affiliate
14868d7f-8edb-488c-b53a-b0cebd20780d;Affiliate
2c0d675e-a161-4bf6-b7d6-d58d9d9325c3;Affiliate
c8627786-28df-48f0-8af1-bd33b5161f1d;Affiliate
6b4f2c6f-6012-4738-9b4e-aecf05de0178;Affiliate
1c9497d0-4226-4193-9df5-5a6b48a85343;Affiliate
d719d91a-2861-45c5-a77a-b44157c3b936;Affiliate
db2e8215-8046-466d-9aae-4e6f26bcd4a9;Affiliate
f49b262f-4286-4ddc-b911-9b727af14c7e;Affiliate
6cac46cb-5470-4cae-8d6a-26baccaa9002;Affiliate
b2890d20-2cdb-4740-9088-c917fcc05e3c;Affiliate
8064dd56-e858-40ef-97b3-4f559e94878c;Affiliate
410f5681-08e5-4fa6-a444-e461ffb3d011;Affiliate
5dc1679c-b16b-41f8-867f-509d67538ea0;Affiliate
cd65b1fc-babc-4500-9891-31565c96c2b4;Affiliate
86101de7-f442-427a-b27c-b1e13e054d9c;Affiliate
e8d201ff-027d-4089-b123-b07a4b259099;Affiliate
839bcb97-2750-490e-b8e9-1a8f6f697c12;Affiliate
