slp:resource_uri;rdfs:label
4bf91c80-65d4-4183-995f-5307a9999694;Senador
fcbfa08a-a642-419f-9e0c-491738255443;Senador
7fd37e94-291e-4825-8f0c-aca5eb8b77d1;Senador
47284c36-dd4d-4fb1-8289-5a980106f97c;Senador
02667112-4f1b-4386-9d66-decbbaa2be29;Senador
48e75a00-1af0-49cf-a29a-9b5dcc072fae;Senador
073e4075-b2dc-463a-9be3-92cdb6528893;Senador
d6b47669-d0b6-453c-8edb-f0a6a4e6032d;Senador
bd5f166f-0aec-411e-9897-231d6729b1ed;Senador
0219ff4c-3723-463f-a6eb-d325eff73cb6;Senador
a9aa86f9-0935-4307-b117-c613dec3a291;Senador
724eb5c0-54af-4609-bb5f-db89bb6fc0c1;Senador
40fcc2c3-a0c2-4bf5-ae1f-63e2e3b45098;Senador
ecd0b4a2-01d9-4c0f-86ce-10b9ac277a95;Senador
a64e3e66-c05e-47d6-9cd1-d4ab872c072e;Senador
c82aab8f-fd27-42b3-bb4b-7b32705e595b;Senador
410fe352-ac05-4f27-ab72-91469692aea7;Senador
355ed59d-fee8-4be2-a51e-1e86f0bfb69b;Senador
f0acde26-7cad-4183-8564-5ef086c65b1c;Senador
4ebf7ab0-5755-4b5d-946b-b81371c8b4f7;Senador
7246da00-bedc-4994-bcab-b1ff2a48e35b;Senador
eec87a47-6230-4aa0-bf90-ee4dfe769feb;Senador
4705f708-c409-4232-8b5e-d7d727b17d51;Senador
9b4aea2d-5e38-4718-a0bb-dfc8acd9ada0;Senador
dbd91f8a-436f-4d33-b8b4-ed876e75c529;Senador
7d0f0d3b-624d-4743-9b0e-ffd9d9b0933f;Senador
0ed4cf36-c88a-4baa-81d8-f002601ba233;Senador
767ec3b9-f91f-4c93-8848-510feda0eee4;Senador
f96bb209-440b-4430-aaa3-0c5c58c9268e;Senador
31a3397d-bdcf-4c0c-802c-ef220e63bd30;Senador
547656cb-13a1-4e19-ba54-33202c47a18b;Senador
a4489321-0913-44f7-81fe-a72b65d0b6b3;Senador
238c0067-aa9c-4a92-ae99-b1f987decc01;Senador
b846261b-6d7a-4ef1-a24e-06036411fdb6;Senador
ea9bdcc7-d196-456d-ace8-67ac368ae0f9;Senador
83e1fdf8-7238-4c3c-8e32-751f9da46623;Senador
07e81d9e-f631-4c14-a583-94b6ab0547c5;Senador
32f3c3b4-908e-4367-b9e6-5241b68fec4e;Senador
41d75a83-b950-44a5-b65d-a0ca4c9f8dd3;Senador
96cb5b0b-70ab-448a-8615-3759b131b49a;Senador
64af0a65-0383-49f9-85a8-b21e7f27b93f;Senador
96843907-eedd-417e-8ddb-a3098172b82e;Senador
683493ef-b994-4bb8-ab54-1973d393d28c;Senador
c6a646ae-0811-4bf1-b93e-2e0b9c4f469e;Senador
e6fd39d8-9c70-4add-919a-0cf3e6882cc8;Senador
67c62267-68a7-46fc-890b-c6b1ba6979db;Senador
deab3f1c-ba99-4ca7-affd-33d49092d93e;Senador
f5ba018d-7c6b-4b4e-bcd1-c9b9ef07f653;Senador
df5cc35e-5af7-4026-b515-d055096f53bb;Senador
734335c8-5671-43b6-9341-56da1ac9451d;Senador
88786428-254e-4b03-a6a9-467cf910781e;Senador
195986b4-ea8a-4d07-aec7-1d54384bb710;Senador
2242da46-600f-425b-bcd2-269f3354c935;Senador
732dfdbb-7d92-43c8-8797-d6ec2a7860c4;Senador
a3b38d38-4cc0-44b1-ac14-8c92611eb121;Senador
be1149a7-d5df-472a-83ae-cbe2281a331b;Senador
05318402-601c-471e-a0d6-3714044b88bd;Senador
e6937bc9-57f4-4b7f-9c36-700bfcf40af2;Senador
c232059d-947a-4a3a-aed2-ff8279fc74bd;Senador
889f0cfc-d04b-483c-b200-84079221c713;Senador
1b8bd162-1145-4f82-85d3-b2f8283f8602;Senador
7e41c1ca-b759-4946-9952-adf9051cf6f7;Senador
a1c8df04-7214-4fe0-8e55-8c3213319c77;Senador
a490fcd1-ca37-47ad-818d-8d4d0a1e69bb;Senador
f2e05e33-3e9d-47c4-adea-4a7a934d6f40;Senador
28de8b59-66b1-4562-9ba6-89aed989a5ed;Senador
ac765d94-5a1d-4bd8-9d21-fedb623a70c3;Senador
134574ce-c71b-4490-856d-90e85ce95a2a;Senador
b75ce490-ec47-483c-abc1-11e9c893609d;Senador
116bfa94-2ef8-4c0d-b644-19f501da4eaa;Senador
b1ec25e3-c3e0-4895-b48b-34ed2768f214;Senador
09541e35-a8d0-496a-8ce5-a4f8fc0a69b4;Senador
d411e658-4006-41cc-9e2a-54b15fa4d2a6;Senador
7c89c486-6101-4009-80a2-9b622c60848b;Senador
75d85a33-725e-402b-aaba-a7b4cc7122d6;Senador
4e5298be-0443-4695-96b0-9ea6fb498212;Senador
03bb3db3-6e6d-47c2-8c85-3c41fc799c5a;Senador
afcdbe9f-8297-4d6c-8157-3be38db784fc;Senador
1b4ca6aa-e691-4c66-84af-6b25700f534d;Senador
d425b1ab-01b9-4179-a3eb-a80982e66937;Senador
1610dc85-c6d9-4e06-9357-90e64a4aa19c;Senador
fec1fc61-dc3f-48cc-bbd8-810d14baae75;Senador
f51634cb-684e-4a9d-b428-38fdda060499;Senador
bb99c6be-1fc1-4e87-bb53-472050f5c92c;Senador
79f47c95-e827-44d7-80fd-46f6b1abf6a9;Senador
7ceb92c9-3df0-4e99-a8c0-8bd352e671bc;Senador
6132dea9-e0da-42be-a728-1a9729355f09;Senador
c8df7178-9847-424f-a844-e6f51e8ad783;Senador
4862c471-1af2-40ed-92ca-8c88af03894f;Senador
54dc4763-fccb-417f-bee6-9ba167d3368e;Senador
e2a0f42c-a762-4d36-9a14-ee191884edf4;Senador
980591b0-17d6-4b30-9d1a-25f7139d3614;Senador
946f907a-2f02-47a1-9425-3e3dcf0fcd69;Senador
1d42885b-45ba-4a95-b6ec-562b01bbb047;Senador
feffc826-9a63-4221-ab17-c93469a77d18;Senador
cd205c6d-d7fa-4936-b4d7-45d477c17f44;Senador
861565ac-8f97-4e2f-b76e-7002a878d4cb;Senador
0727d985-ab15-4e68-8706-9da9b4441213;Senador
